id,type,size,urgency,status,assigned_machine,arrival_time,execution_time,start_time,completion_time,deadline,extended_deadline
1,TT2,128.0,URGENT,COMPLETED,gpu,2.034,"{'cpu': 2.311, 'gpu': 0.104, 'CLOUD': 0.104}",2.034,2.138,4.534,5.784
2,TT2,99.0,URGENT,COMPLETED,gpu,3.154,"{'cpu': 2.293, 'gpu': 0.105, 'CLOUD': 0.105}",3.154,3.259,5.654,6.904
3,TT2,189.0,URGENT,COMPLETED,gpu,4.706,"{'cpu': 2.292, 'gpu': 0.103, 'CLOUD': 0.103}",4.706,4.809,7.206,8.456
4,TT2,111.0,URGENT,COMPLETED,gpu,4.913,"{'cpu': 2.311, 'gpu': 0.098, 'CLOUD': 0.098}",4.913,5.011,7.413,8.663
5,TT2,127.0,URGENT,COMPLETED,gpu,5.384,"{'cpu': 2.276, 'gpu': 0.1, 'CLOUD': 0.1}",5.384,5.484,7.884,9.134
6,TT2,193.0,URGENT,COMPLETED,gpu,6.67,"{'cpu': 2.312, 'gpu': 0.1, 'CLOUD': 0.1}",6.67,6.77,9.17,10.42
7,TT2,59.0,URGENT,COMPLETED,gpu,9.051,"{'cpu': 2.318, 'gpu': 0.092, 'CLOUD': 0.092}",9.051,9.143,11.551,12.801
8,TT2,41.0,URGENT,COMPLETED,gpu,11.959,"{'cpu': 2.295, 'gpu': 0.098, 'CLOUD': 0.098}",11.959,12.057,14.459,15.709
9,TT2,266.0,URGENT,COMPLETED,gpu,12.404,"{'cpu': 2.294, 'gpu': 0.105, 'CLOUD': 0.105}",12.404,12.509,14.904,16.154
10,TT2,120.0,URGENT,COMPLETED,gpu,12.919,"{'cpu': 2.312, 'gpu': 0.097, 'CLOUD': 0.097}",12.919,13.016,15.419,16.669
11,TT2,185.0,URGENT,COMPLETED,gpu,18.033,"{'cpu': 2.306, 'gpu': 0.098, 'CLOUD': 0.098}",18.033,18.131,20.533,21.783
12,TT2,148.0,URGENT,COMPLETED,gpu,21.343,"{'cpu': 2.299, 'gpu': 0.106, 'CLOUD': 0.106}",21.343,21.449,23.843,25.093
13,TT2,142.0,URGENT,COMPLETED,gpu,21.638,"{'cpu': 2.288, 'gpu': 0.098, 'CLOUD': 0.098}",21.638,21.736,24.138,25.388
14,TT2,105.0,URGENT,COMPLETED,gpu,22.294,"{'cpu': 2.3, 'gpu': 0.113, 'CLOUD': 0.113}",22.294,22.407,24.794,26.044
15,TT2,67.0,URGENT,COMPLETED,gpu,24.033,"{'cpu': 2.29, 'gpu': 0.101, 'CLOUD': 0.101}",24.033,24.134,26.533,27.783
16,TT2,90.0,URGENT,COMPLETED,gpu,24.802,"{'cpu': 2.295, 'gpu': 0.104, 'CLOUD': 0.104}",24.802,24.906,27.302,28.552
17,TT2,164.0,URGENT,COMPLETED,gpu,25.38,"{'cpu': 2.301, 'gpu': 0.097, 'CLOUD': 0.097}",25.38,25.477,27.88,29.13
18,TT2,84.0,URGENT,COMPLETED,gpu,28.076,"{'cpu': 2.29, 'gpu': 0.098, 'CLOUD': 0.098}",28.076,28.174,30.576,31.826
19,TT2,133.0,URGENT,COMPLETED,gpu,29.198,"{'cpu': 2.299, 'gpu': 0.103, 'CLOUD': 0.103}",29.198,29.301000000000002,31.698,32.948
20,TT2,201.0,URGENT,COMPLETED,gpu,30.085,"{'cpu': 2.297, 'gpu': 0.103, 'CLOUD': 0.103}",30.085,30.188000000000002,32.585,33.835
21,TT2,155.0,URGENT,COMPLETED,gpu,31.971,"{'cpu': 2.321, 'gpu': 0.089, 'CLOUD': 0.089}",31.971,32.06,34.471000000000004,35.721000000000004
22,TT2,166.0,URGENT,COMPLETED,gpu,35.599,"{'cpu': 2.301, 'gpu': 0.095, 'CLOUD': 0.095}",35.599,35.693999999999996,38.099,39.349
23,TT2,180.0,URGENT,COMPLETED,gpu,36.197,"{'cpu': 2.296, 'gpu': 0.102, 'CLOUD': 0.102}",36.197,36.299,38.697,39.947
24,TT1,379.0,BESTEFFORT,COMPLETED,gpu,38.745,"{'cpu': 1.456, 'gpu': 0.978, 'CLOUD': 0.978}",38.745,39.723,41.745,43.245
25,TT2,221.0,URGENT,COMPLETED,gpu,41.285,"{'cpu': 2.305, 'gpu': 0.105, 'CLOUD': 0.105}",41.285,41.38999999999999,43.785,45.035
26,TT1,95.0,BESTEFFORT,COMPLETED,gpu,43.03,"{'cpu': 1.467, 'gpu': 0.983, 'CLOUD': 0.983}",43.03,44.013,46.03,47.53
27,TT2,128.0,URGENT,COMPLETED,gpu,43.945,"{'cpu': 2.308, 'gpu': 0.102, 'CLOUD': 0.102}",44.013,44.114999999999995,46.445,47.695
28,TT2,232.0,URGENT,COMPLETED,gpu,45.449,"{'cpu': 2.302, 'gpu': 0.098, 'CLOUD': 0.098}",45.449,45.547,47.949,49.199
29,TT2,88.0,URGENT,COMPLETED,gpu,47.151,"{'cpu': 2.315, 'gpu': 0.104, 'CLOUD': 0.104}",47.151,47.255,49.651,50.901
30,TT2,103.0,URGENT,COMPLETED,gpu,48.459,"{'cpu': 2.301, 'gpu': 0.093, 'CLOUD': 0.093}",48.459,48.55200000000001,50.959,52.209
31,TT2,174.0,URGENT,COMPLETED,gpu,49.994,"{'cpu': 2.305, 'gpu': 0.108, 'CLOUD': 0.108}",49.994,50.102,52.494,53.744
32,TT2,155.0,URGENT,COMPLETED,gpu,51.711,"{'cpu': 2.298, 'gpu': 0.097, 'CLOUD': 0.097}",51.711,51.808,54.211,55.461
33,TT2,205.0,URGENT,COMPLETED,gpu,51.942,"{'cpu': 2.309, 'gpu': 0.113, 'CLOUD': 0.113}",51.942,52.055,54.442,55.692
34,TT2,104.0,URGENT,COMPLETED,gpu,51.988,"{'cpu': 2.301, 'gpu': 0.098, 'CLOUD': 0.098}",52.055,52.153,54.488,55.738
35,TT2,163.0,URGENT,COMPLETED,gpu,53.177,"{'cpu': 2.307, 'gpu': 0.101, 'CLOUD': 0.101}",53.177,53.278,55.677,56.927
36,TT2,79.0,URGENT,COMPLETED,gpu,54.026,"{'cpu': 2.299, 'gpu': 0.103, 'CLOUD': 0.103}",54.026,54.129000000000005,56.526,57.776
37,TT2,133.0,URGENT,COMPLETED,gpu,56.415,"{'cpu': 2.304, 'gpu': 0.095, 'CLOUD': 0.095}",56.415,56.51,58.915,60.165
38,TT1,447.0,BESTEFFORT,COMPLETED,gpu,56.512,"{'cpu': 1.46, 'gpu': 0.987, 'CLOUD': 0.987}",56.512,57.499,59.512,61.012
39,TT2,74.0,URGENT,COMPLETED,gpu,56.643,"{'cpu': 2.295, 'gpu': 0.095, 'CLOUD': 0.095}",57.499,57.594,59.143,60.393
40,TT1,7.0,BESTEFFORT,COMPLETED,cpu,57.258,"{'cpu': 1.456, 'gpu': 0.976, 'CLOUD': 0.976}",57.258,58.714000000000006,60.258,61.758
41,TT2,260.0,URGENT,COMPLETED,gpu,58.482,"{'cpu': 2.317, 'gpu': 0.095, 'CLOUD': 0.095}",58.482,58.577,60.982,62.232
42,TT2,176.0,URGENT,COMPLETED,gpu,58.504,"{'cpu': 2.295, 'gpu': 0.096, 'CLOUD': 0.096}",58.577,58.672999999999995,61.004,62.254
43,TT2,109.0,URGENT,COMPLETED,gpu,59.323,"{'cpu': 2.293, 'gpu': 0.1, 'CLOUD': 0.1}",59.323,59.423,61.823,63.073
44,TT2,180.0,URGENT,COMPLETED,gpu,59.559,"{'cpu': 2.3, 'gpu': 0.103, 'CLOUD': 0.103}",59.559,59.662,62.059,63.309
45,TT2,76.0,URGENT,COMPLETED,gpu,59.908,"{'cpu': 2.285, 'gpu': 0.099, 'CLOUD': 0.099}",59.908,60.007,62.408,63.658
46,TT1,214.0,BESTEFFORT,COMPLETED,gpu,60.059,"{'cpu': 1.458, 'gpu': 0.977, 'CLOUD': 0.977}",60.059,61.035999999999994,63.059,64.559
47,TT2,176.0,URGENT,COMPLETED,gpu,61.044,"{'cpu': 2.29, 'gpu': 0.095, 'CLOUD': 0.095}",61.044,61.138999999999996,63.544,64.794
48,TT2,125.0,URGENT,COMPLETED,gpu,61.223,"{'cpu': 2.297, 'gpu': 0.098, 'CLOUD': 0.098}",61.223,61.321,63.723,64.973
49,TT1,120.0,BESTEFFORT,COMPLETED,gpu,63.337,"{'cpu': 1.468, 'gpu': 0.969, 'CLOUD': 0.969}",63.337,64.306,66.337,67.837
50,TT2,130.0,URGENT,COMPLETED,gpu,64.045,"{'cpu': 2.305, 'gpu': 0.108, 'CLOUD': 0.108}",64.306,64.414,66.545,67.795
51,TT2,142.0,URGENT,COMPLETED,gpu,67.151,"{'cpu': 2.287, 'gpu': 0.101, 'CLOUD': 0.101}",67.151,67.252,69.651,70.901
52,TT2,80.0,URGENT,COMPLETED,gpu,67.68,"{'cpu': 2.299, 'gpu': 0.105, 'CLOUD': 0.105}",67.68,67.78500000000001,70.18,71.43
53,TT2,117.0,URGENT,COMPLETED,gpu,68.625,"{'cpu': 2.302, 'gpu': 0.107, 'CLOUD': 0.107}",68.625,68.732,71.125,72.375
54,TT2,280.0,URGENT,COMPLETED,gpu,69.402,"{'cpu': 2.31, 'gpu': 0.097, 'CLOUD': 0.097}",69.402,69.499,71.902,73.152
55,TT2,135.0,URGENT,COMPLETED,gpu,70.015,"{'cpu': 2.309, 'gpu': 0.094, 'CLOUD': 0.094}",70.015,70.109,72.515,73.765
56,TT1,512.0,BESTEFFORT,COMPLETED,gpu,70.202,"{'cpu': 1.466, 'gpu': 0.969, 'CLOUD': 0.969}",70.202,71.17099999999999,73.202,74.702
57,TT2,98.0,URGENT,COMPLETED,gpu,71.331,"{'cpu': 2.313, 'gpu': 0.102, 'CLOUD': 0.102}",71.331,71.433,73.831,75.081
58,TT1,559.0,BESTEFFORT,COMPLETED,gpu,71.857,"{'cpu': 1.451, 'gpu': 0.952, 'CLOUD': 0.952}",71.857,72.809,74.857,76.357
59,TT1,28.0,BESTEFFORT,COMPLETED,gpu,77.506,"{'cpu': 1.467, 'gpu': 0.969, 'CLOUD': 0.969}",77.506,78.475,80.506,82.006
60,TT2,183.0,URGENT,COMPLETED,gpu,78.224,"{'cpu': 2.308, 'gpu': 0.099, 'CLOUD': 0.099}",78.475,78.574,80.724,81.974
61,TT2,214.0,URGENT,COMPLETED,gpu,79.005,"{'cpu': 2.286, 'gpu': 0.098, 'CLOUD': 0.098}",79.005,79.103,81.505,82.755
62,TT1,59.0,BESTEFFORT,COMPLETED,gpu,79.836,"{'cpu': 1.452, 'gpu': 0.954, 'CLOUD': 0.954}",79.836,80.78999999999999,82.836,84.336
63,TT2,101.0,URGENT,COMPLETED,gpu,80.389,"{'cpu': 2.298, 'gpu': 0.103, 'CLOUD': 0.103}",80.78999999999999,80.89299999999999,82.889,84.139
64,TT2,103.0,URGENT,COMPLETED,gpu,82.811,"{'cpu': 2.309, 'gpu': 0.108, 'CLOUD': 0.108}",82.811,82.91900000000001,85.311,86.561
65,TT1,387.0,BESTEFFORT,COMPLETED,gpu,85.664,"{'cpu': 1.466, 'gpu': 0.988, 'CLOUD': 0.988}",85.664,86.652,88.664,90.164
66,TT1,498.0,BESTEFFORT,COMPLETED,gpu,87.187,"{'cpu': 1.45, 'gpu': 0.973, 'CLOUD': 0.973}",87.187,88.16,90.187,91.687
67,TT2,147.0,URGENT,COMPLETED,gpu,92.017,"{'cpu': 2.289, 'gpu': 0.085, 'CLOUD': 0.085}",92.017,92.10199999999999,94.517,95.767
68,TT2,204.0,URGENT,COMPLETED,gpu,92.828,"{'cpu': 2.303, 'gpu': 0.1, 'CLOUD': 0.1}",92.828,92.928,95.328,96.578
69,TT2,100.0,URGENT,COMPLETED,gpu,94.961,"{'cpu': 2.291, 'gpu': 0.101, 'CLOUD': 0.101}",94.961,95.062,97.461,98.711
70,TT2,110.0,URGENT,COMPLETED,gpu,96.257,"{'cpu': 2.321, 'gpu': 0.099, 'CLOUD': 0.099}",96.257,96.35600000000001,98.757,100.007
71,TT2,222.0,URGENT,COMPLETED,gpu,96.315,"{'cpu': 2.307, 'gpu': 0.101, 'CLOUD': 0.101}",96.35600000000001,96.45700000000001,98.815,100.065
72,TT1,379.0,BESTEFFORT,COMPLETED,gpu,96.541,"{'cpu': 1.463, 'gpu': 0.969, 'CLOUD': 0.969}",96.541,97.50999999999999,99.541,101.041
73,TT2,100.0,URGENT,COMPLETED,gpu,97.756,"{'cpu': 2.279, 'gpu': 0.1, 'CLOUD': 0.1}",97.756,97.856,100.256,101.506
74,TT2,92.0,URGENT,COMPLETED,gpu,99.03,"{'cpu': 2.309, 'gpu': 0.112, 'CLOUD': 0.112}",99.03,99.142,101.53,102.78
75,TT1,103.0,BESTEFFORT,COMPLETED,gpu,99.118,"{'cpu': 1.444, 'gpu': 0.97, 'CLOUD': 0.97}",99.142,100.112,102.118,103.618
76,TT2,228.0,URGENT,COMPLETED,gpu,99.711,"{'cpu': 2.304, 'gpu': 0.103, 'CLOUD': 0.103}",100.112,100.21499999999999,102.211,103.461
77,TT1,447.0,BESTEFFORT,COMPLETED,cpu,99.794,"{'cpu': 1.467, 'gpu': 0.969, 'CLOUD': 0.969}",99.794,101.261,102.794,104.294
78,TT1,7.0,BESTEFFORT,COMPLETED,cpu,99.873,"{'cpu': 1.458, 'gpu': 0.971, 'CLOUD': 0.971}",101.261,102.719,102.873,104.373
