id,type,size,urgency,status,assigned_machine,arrival_time,execution_time,start_time,completion_time,deadline,extended_deadline
1,TT2,204.0,URGENT,COMPLETED,gpu,0.276,"{'cpu': 2.3, 'gpu': 0.094, 'CLOUD': 0.094}",0.276,0.37,2.776,4.026
2,TT2,228.0,URGENT,COMPLETED,gpu,0.304,"{'cpu': 2.308, 'gpu': 0.09, 'CLOUD': 0.09}",0.37,0.45999999999999996,2.804,4.054
3,TT2,172.0,URGENT,COMPLETED,gpu,1.501,"{'cpu': 2.284, 'gpu': 0.092, 'CLOUD': 0.092}",1.501,1.593,4.0009999999999994,5.2509999999999994
4,TT2,207.0,URGENT,COMPLETED,gpu,5.074,"{'cpu': 2.303, 'gpu': 0.103, 'CLOUD': 0.103}",5.074,5.177,7.574,8.824
5,TT2,100.0,URGENT,COMPLETED,gpu,10.294,"{'cpu': 2.305, 'gpu': 0.099, 'CLOUD': 0.099}",10.294,10.393,12.794,14.044
6,TT2,160.0,URGENT,COMPLETED,gpu,14.08,"{'cpu': 2.314, 'gpu': 0.104, 'CLOUD': 0.104}",14.08,14.184,16.58,17.83
7,TT2,127.0,URGENT,COMPLETED,gpu,14.918,"{'cpu': 2.295, 'gpu': 0.103, 'CLOUD': 0.103}",14.918,15.020999999999999,17.418,18.668
8,TT2,134.0,URGENT,COMPLETED,gpu,15.446,"{'cpu': 2.301, 'gpu': 0.094, 'CLOUD': 0.094}",15.446,15.54,17.945999999999998,19.195999999999998
9,TT2,84.0,URGENT,COMPLETED,gpu,16.009,"{'cpu': 2.295, 'gpu': 0.099, 'CLOUD': 0.099}",16.009,16.108,18.509,19.759
10,TT2,178.0,URGENT,COMPLETED,gpu,18.404,"{'cpu': 2.313, 'gpu': 0.1, 'CLOUD': 0.1}",18.404,18.504,20.904,22.154
11,TT2,115.0,URGENT,COMPLETED,gpu,18.862,"{'cpu': 2.305, 'gpu': 0.096, 'CLOUD': 0.096}",18.862,18.958,21.362,22.612
12,TT1,146.0,BESTEFFORT,COMPLETED,gpu,19.523,"{'cpu': 1.441, 'gpu': 1.003, 'CLOUD': 1.003}",19.523,20.526,22.523,24.023
13,TT2,137.0,URGENT,COMPLETED,gpu,20.844,"{'cpu': 2.307, 'gpu': 0.096, 'CLOUD': 0.096}",20.844,20.94,23.344,24.594
14,TT2,129.0,URGENT,COMPLETED,gpu,21.389,"{'cpu': 2.302, 'gpu': 0.097, 'CLOUD': 0.097}",21.389,21.486,23.889,25.139
15,TT1,28.0,BESTEFFORT,COMPLETED,gpu,23.83,"{'cpu': 1.463, 'gpu': 0.959, 'CLOUD': 0.959}",23.83,24.788999999999998,26.83,28.33
16,TT2,102.0,URGENT,COMPLETED,gpu,29.365,"{'cpu': 2.298, 'gpu': 0.1, 'CLOUD': 0.1}",29.365,29.465,31.865,33.114999999999995
17,TT2,226.0,URGENT,COMPLETED,gpu,31.226,"{'cpu': 2.31, 'gpu': 0.103, 'CLOUD': 0.103}",31.226,31.329,33.726,34.976
18,TT2,144.0,URGENT,COMPLETED,gpu,34.557,"{'cpu': 2.305, 'gpu': 0.095, 'CLOUD': 0.095}",34.557,34.652,37.057,38.307
19,TT1,498.0,BESTEFFORT,COMPLETED,gpu,35.087,"{'cpu': 1.467, 'gpu': 0.979, 'CLOUD': 0.979}",35.087,36.066,38.087,39.587
20,TT1,379.0,BESTEFFORT,COMPLETED,cpu,35.583,"{'cpu': 1.464, 'gpu': 0.984, 'CLOUD': 0.984}",35.583,37.047,38.583,40.083
21,TT2,156.0,URGENT,COMPLETED,gpu,35.679,"{'cpu': 2.302, 'gpu': 0.103, 'CLOUD': 0.103}",36.066,36.169000000000004,38.179,39.429
22,TT2,100.0,URGENT,COMPLETED,gpu,36.332,"{'cpu': 2.299, 'gpu': 0.097, 'CLOUD': 0.097}",36.332,36.429,38.832,40.082
23,TT2,176.0,URGENT,COMPLETED,gpu,44.679,"{'cpu': 2.308, 'gpu': 0.104, 'CLOUD': 0.104}",44.679,44.783,47.179,48.429
24,TT2,137.0,URGENT,COMPLETED,gpu,48.719,"{'cpu': 2.307, 'gpu': 0.106, 'CLOUD': 0.106}",48.719,48.825,51.219,52.469
25,TT1,13.0,BESTEFFORT,COMPLETED,gpu,51.514,"{'cpu': 1.448, 'gpu': 0.972, 'CLOUD': 0.972}",51.514,52.486000000000004,54.514,56.014
26,TT2,89.0,URGENT,COMPLETED,gpu,52.525,"{'cpu': 2.3, 'gpu': 0.086, 'CLOUD': 0.086}",52.525,52.611,55.025,56.275
27,TT2,67.0,URGENT,COMPLETED,gpu,54.285,"{'cpu': 2.309, 'gpu': 0.113, 'CLOUD': 0.113}",54.285,54.397999999999996,56.785,58.035
28,TT2,266.0,URGENT,COMPLETED,gpu,55.047,"{'cpu': 2.323, 'gpu': 0.099, 'CLOUD': 0.099}",55.047,55.145999999999994,57.547,58.797
29,TT2,90.0,URGENT,COMPLETED,gpu,55.078,"{'cpu': 2.292, 'gpu': 0.102, 'CLOUD': 0.102}",55.145999999999994,55.24799999999999,57.578,58.828
30,TT2,149.0,URGENT,COMPLETED,gpu,55.228,"{'cpu': 2.291, 'gpu': 0.093, 'CLOUD': 0.093}",55.24799999999999,55.340999999999994,57.728,58.978
31,TT2,36.0,URGENT,COMPLETED,gpu,56.378,"{'cpu': 2.289, 'gpu': 0.095, 'CLOUD': 0.095}",56.378,56.473,58.878,60.128
32,TT2,126.0,URGENT,COMPLETED,gpu,57.885,"{'cpu': 2.306, 'gpu': 0.108, 'CLOUD': 0.108}",57.885,57.992999999999995,60.385,61.635
33,TT2,146.0,URGENT,COMPLETED,gpu,58.142,"{'cpu': 2.304, 'gpu': 0.111, 'CLOUD': 0.111}",58.142,58.253,60.642,61.892
34,TT2,192.0,URGENT,COMPLETED,gpu,58.471,"{'cpu': 2.304, 'gpu': 0.095, 'CLOUD': 0.095}",58.471,58.565999999999995,60.971,62.221
35,TT2,97.0,URGENT,COMPLETED,gpu,59.692,"{'cpu': 2.287, 'gpu': 0.099, 'CLOUD': 0.099}",59.692,59.791,62.192,63.442
36,TT2,223.0,URGENT,COMPLETED,gpu,61.273,"{'cpu': 2.294, 'gpu': 0.096, 'CLOUD': 0.096}",61.273,61.369,63.773,65.023
37,TT1,7.0,BESTEFFORT,COMPLETED,gpu,61.649,"{'cpu': 1.471, 'gpu': 0.959, 'CLOUD': 0.959}",61.649,62.608000000000004,64.649,66.149
38,TT2,147.0,URGENT,COMPLETED,gpu,63.453,"{'cpu': 2.297, 'gpu': 0.095, 'CLOUD': 0.095}",63.453,63.548,65.953,67.203
39,TT1,512.0,BESTEFFORT,COMPLETED,gpu,64.958,"{'cpu': 1.437, 'gpu': 0.977, 'CLOUD': 0.977}",64.958,65.935,67.958,69.458
40,TT2,61.0,URGENT,COMPLETED,gpu,67.273,"{'cpu': 2.308, 'gpu': 0.11, 'CLOUD': 0.11}",67.273,67.383,69.773,71.023
41,TT1,120.0,BESTEFFORT,COMPLETED,gpu,67.553,"{'cpu': 1.461, 'gpu': 0.958, 'CLOUD': 0.958}",67.553,68.511,70.553,72.053
42,TT2,114.0,URGENT,COMPLETED,gpu,69.334,"{'cpu': 2.3, 'gpu': 0.11, 'CLOUD': 0.11}",69.334,69.444,71.834,73.084
43,TT2,206.0,URGENT,COMPLETED,gpu,70.798,"{'cpu': 2.297, 'gpu': 0.098, 'CLOUD': 0.098}",70.798,70.896,73.298,74.548
44,TT1,387.0,BESTEFFORT,COMPLETED,gpu,71.241,"{'cpu': 1.444, 'gpu': 0.965, 'CLOUD': 0.965}",71.241,72.206,74.241,75.741
45,TT1,512.0,BESTEFFORT,COMPLETED,gpu,74.732,"{'cpu': 1.469, 'gpu': 0.959, 'CLOUD': 0.959}",74.732,75.691,77.732,79.232
46,TT2,245.0,URGENT,COMPLETED,gpu,75.591,"{'cpu': 2.312, 'gpu': 0.096, 'CLOUD': 0.096}",75.691,75.787,78.091,79.341
47,TT2,211.0,URGENT,COMPLETED,cpu,75.666,"{'cpu': 2.297, 'gpu': 0.101, 'CLOUD': 0.101}",75.666,77.963,78.166,79.416
48,TT2,93.0,URGENT,COMPLETED,gpu,76.166,"{'cpu': 2.285, 'gpu': 0.098, 'CLOUD': 0.098}",76.166,76.264,78.666,79.916
49,TT2,116.0,URGENT,COMPLETED,gpu,77.328,"{'cpu': 2.293, 'gpu': 0.096, 'CLOUD': 0.096}",77.328,77.424,79.828,81.078
50,TT2,157.0,URGENT,COMPLETED,gpu,78.035,"{'cpu': 2.296, 'gpu': 0.112, 'CLOUD': 0.112}",78.035,78.14699999999999,80.535,81.785
51,TT2,92.0,URGENT,COMPLETED,gpu,80.185,"{'cpu': 2.297, 'gpu': 0.097, 'CLOUD': 0.097}",80.185,80.282,82.685,83.935
52,TT2,154.0,URGENT,COMPLETED,gpu,80.743,"{'cpu': 2.303, 'gpu': 0.092, 'CLOUD': 0.092}",80.743,80.835,83.243,84.493
