Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,1000,781,219,0,457,32.4,0.0,32.4,12.335283333333303,40.17370555555558,0.12399291838134437
1,1000,772,228,0,445,32.7,0.0,32.7,12.041266666666658,39.85270555555553,0.12187371729527685
2,1000,781,219,0,468,31.3,0.0,31.3,14.48409999999999,41.12771666666647,0.13139845580404624
3,1000,780,220,0,468,31.2,0.0,31.2,13.854666666666654,40.11623888888883,0.12857768874643855
4,1000,796,204,0,487,30.9,0.0,30.9,14.17603333333334,40.965994444444306,0.1325760338007906
5,1000,770,230,0,463,30.7,0.0,30.7,13.392300000000008,40.43505833333332,0.13171028773072746
6,1000,810,190,0,488,32.2,0.0,32.2,14.438533333333334,42.06134999999997,0.1306253105590061
7,1000,779,221,0,462,31.7,0.0,31.7,13.709983333333325,40.25036666666666,0.12697276550998948
8,1000,823,177,0,472,35.099999999999994,0.0,35.099999999999994,12.100383333333319,42.55043333333325,0.12122630579297224
9,1000,761,239,0,460,30.099999999999998,0.0,30.099999999999998,13.214483333333318,39.68079444444439,0.13182988187523054
10,1000,771,229,0,466,30.5,0.0,30.5,13.06228333333335,39.066730555555495,0.1280876411657557
11,1000,767,233,0,465,30.2,0.0,30.2,14.35166666666669,40.026325000000085,0.13253750000000028
12,1000,808,192,0,469,33.900000000000006,0.0,33.900000000000006,13.364316666666653,43.15527499999996,0.1273016961651916
13,1000,758,242,0,450,30.8,0.0,30.8,11.968816666666653,38.71867499999984,0.12570998376623324
14,1000,801,199,0,472,32.9,0.0,32.9,13.633383333333333,41.425458333333474,0.12591324721377958
15,1000,780,220,0,464,31.6,0.0,31.6,14.431150000000025,41.66546944444449,0.1318527514064699
16,1000,720,280,0,439,28.1,0.0,28.1,13.397033333333328,37.20784999999997,0.13241227758007107
17,1000,811,189,0,470,34.1,0.0,34.1,14.629749999999985,43.399724999999926,0.12727192082111413
18,1000,766,234,0,465,30.099999999999998,0.0,30.099999999999998,14.057983333333334,40.57970277777787,0.13481628829826536
19,1000,775,225,0,464,31.1,0.0,31.1,14.64899999999998,41.53662500000008,0.1335582797427655
20,1000,795,205,0,481,31.4,0.0,31.4,13.224366666666675,41.42614166666665,0.13193038747346064
21,1000,775,225,0,453,32.2,0.0,32.2,14.420600000000006,41.28838055555573,0.12822478433402398
22,1000,723,277,0,422,30.099999999999998,0.0,30.099999999999998,10.815716666666667,36.71398611111126,0.12197337578442279
23,1000,783,217,0,469,31.4,0.0,31.4,12.40731666666667,40.61533055555561,0.1293481864826612
24,1000,762,238,0,461,30.099999999999998,0.0,30.099999999999998,11.957016666666657,39.32384444444447,0.1306440014765597
25,1000,799,201,0,477,32.2,0.0,32.2,12.45386666666667,41.00853611111112,0.12735570220841963
26,1000,753,247,0,437,31.6,0.0,31.6,11.708283333333336,38.49453333333328,0.12181814345991544
27,1000,774,226,0,478,29.599999999999998,0.0,29.599999999999998,13.847033333333325,39.967716666666654,0.13502606981981977
28,1000,777,223,0,478,29.9,0.0,29.9,14.04434999999999,39.676055555555415,0.13269583797844622
29,1000,785,215,0,464,32.1,0.0,32.1,12.496599999999974,40.14417499999998,0.12505973520249217
