workload_id,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,500,487,13,0,38,89.8,0.0,89.8,0.5089841666666668,1.5893966944445856,0.0035398590076716825
1,500,483,17,0,38,89.0,0.0,89.0,0.4857166666666667,1.5611971944446366,0.0035083083021227785
2,500,485,15,0,38,89.4,0.0,89.4,0.51448,1.5846435833336887,0.003545063944818096
3,500,476,24,0,34,88.4,0.0,88.4,0.5271608333333333,1.588714194444506,0.003594376005530557
4,500,483,17,0,37,89.2,0.0,89.2,0.4899125000000001,1.549699722222431,0.003474663054310383
5,500,486,14,0,36,90.0,0.0,90.0,0.5608041666666667,1.6189848055557294,0.003597744012346066
6,500,489,11,0,40,89.8,0.0,89.8,0.5330525,1.5812181944447445,0.00352164408562304
7,500,486,14,0,33,90.60000000000001,0.0,90.60000000000001,0.5285166666666667,1.6187749722224218,0.003573454684817709
8,500,491,9,0,35,91.2,0.0,91.2,0.49418916666666657,1.5631026666670773,0.0034278567251470994
9,500,483,17,0,32,90.2,0.0,90.2,0.5029483333333333,1.5944267777780543,0.0035353143631442446
10,500,490,10,0,38,90.4,0.0,90.4,0.5049458333333333,1.5856676944446293,0.0035081143682403303
11,500,484,16,0,39,89.0,0.0,89.0,0.4886941666666667,1.5485201111111382,0.003479820474407052
12,500,495,5,0,34,92.2,0.0,92.2,0.5232441666666667,1.6067319444448447,0.0034853187515072556
13,500,481,19,0,42,87.8,0.0,87.8,0.46335583333333336,1.491473722222646,0.0033974344469764146
14,500,484,16,0,40,88.8,0.0,88.8,0.4403183333333333,1.5074936944442905,0.003395256068568222
15,500,482,18,0,35,89.4,0.0,89.4,0.46295166666666676,1.5432759166668986,0.0034525188292324352
16,500,476,24,0,37,87.8,0.0,87.8,0.5171133333333333,1.5992919444447842,0.003643034042015454
17,500,485,15,0,33,90.4,0.0,90.4,0.4516666666666667,1.5270744722223026,0.003378483345624563
18,500,484,16,0,35,89.8,0.0,89.8,0.47725249999999997,1.5546863055554017,0.003462553019054347
19,500,480,20,0,36,88.8,0.0,88.8,0.48924416666666665,1.5407845277777878,0.0034702354229229453
20,500,481,19,0,35,89.2,0.0,89.2,0.4399816666666666,1.5047661388886304,0.0033739151096157634
21,500,479,21,0,35,88.8,0.0,88.8,0.4758691666666666,1.550733611111128,0.003492643268268307
22,500,487,13,0,34,90.60000000000001,0.0,90.60000000000001,0.5031549999999999,1.5779658611114589,0.003483368346824412
23,500,480,20,0,37,88.6,0.0,88.6,0.49073166666666657,1.5633206388887548,0.003528940494105541
24,500,487,13,0,39,89.60000000000001,0.0,89.60000000000001,0.48405916666666665,1.5535056111112417,0.0034676464533733072
25,500,481,19,0,34,89.4,0.0,89.4,0.4761991666666666,1.574750750000207,0.0035229323266223874
26,500,491,9,0,36,91.0,0.0,91.0,0.5075808333333333,1.5737893888889976,0.0034588777777780156
27,500,483,17,0,37,89.2,0.0,89.2,0.5064799999999999,1.5576776388890803,0.0034925507598409867
28,500,485,15,0,37,89.60000000000001,0.0,89.60000000000001,0.5244458333333334,1.6128984444445005,0.003600219742063617
29,500,480,20,0,33,89.4,0.0,89.4,0.44994833333333334,1.5452258333336149,0.0034568810589118894
