id,type,size,urgency,status,assigned_machine,arrival_time,execution_time,start_time,completion_time,deadline,extended_deadline
1,TT1,157.0,BESTEFFORT,COMPLETED,cpu,2.521,"{'cpu': 1.462, 'gpu': 0.978, 'CLOUD': 0.978}",2.521,3.9829999999999997,5.521,7.021
2,TT2,203.0,URGENT,COMPLETED,gpu,2.707,"{'cpu': 2.315, 'gpu': 0.112, 'CLOUD': 0.112}",2.707,2.819,5.207,6.457
3,TT1,447.0,BESTEFFORT,CANCELLED,,10.692,"{'cpu': 1.466, 'gpu': 0.976, 'CLOUD': 0.976}",inf,inf,13.692,15.192
4,TT2,115.0,URGENT,COMPLETED,cpu,11.781,"{'cpu': 2.281, 'gpu': 0.105, 'CLOUD': 0.105}",11.853,14.134,14.281,15.531
5,TT2,142.0,URGENT,COMPLETED,gpu,11.853,"{'cpu': 2.294, 'gpu': 0.105, 'CLOUD': 0.105}",12.378,12.483,14.353,15.603
6,TT1,49.0,BESTEFFORT,CANCELLED,,12.378,"{'cpu': 1.443, 'gpu': 0.971, 'CLOUD': 0.971}",inf,inf,15.378,16.878
7,TT1,30.0,BESTEFFORT,CANCELLED,,13.331,"{'cpu': 1.459, 'gpu': 0.981, 'CLOUD': 0.981}",inf,inf,16.331,17.831
8,TT2,246.0,URGENT,MISSED,cpu,13.738,"{'cpu': 2.302, 'gpu': 0.096, 'CLOUD': 0.096}",14.134,inf,16.238,17.488
9,TT1,214.0,BESTEFFORT,COMPLETED,gpu,19.379,"{'cpu': 1.43, 'gpu': 0.98, 'CLOUD': 0.98}",19.379,20.359,22.379,23.879
10,TT1,90.0,BESTEFFORT,COMPLETED,cpu,19.421,"{'cpu': 1.456, 'gpu': 0.979, 'CLOUD': 0.979}",19.421,20.877,22.421,23.921
11,TT1,7.0,BESTEFFORT,COMPLETED,cpu,20.399,"{'cpu': 1.467, 'gpu': 0.955, 'CLOUD': 0.955}",20.877,22.343999999999998,23.399,24.899
12,TT1,214.0,BESTEFFORT,COMPLETED,gpu,21.567,"{'cpu': 1.452, 'gpu': 0.969, 'CLOUD': 0.969}",21.567,22.536,24.567,26.067
13,TT1,95.0,BESTEFFORT,COMPLETED,cpu,21.633,"{'cpu': 1.474, 'gpu': 0.977, 'CLOUD': 0.977}",22.343999999999998,23.817999999999998,24.633,26.133
14,TT2,59.0,URGENT,COMPLETED,cpu,24.971,"{'cpu': 2.298, 'gpu': 0.09, 'CLOUD': 0.09}",25.15,27.448,27.471,28.721
15,TT2,366.0,URGENT,COMPLETED,gpu,25.15,"{'cpu': 2.295, 'gpu': 0.107, 'CLOUD': 0.107}",25.427,25.534,27.65,28.9
16,TT2,133.0,URGENT,CANCELLED,,25.427,"{'cpu': 2.298, 'gpu': 0.095, 'CLOUD': 0.095}",inf,inf,27.927,29.177
17,TT1,447.0,BESTEFFORT,COMPLETED,gpu,26.912,"{'cpu': 1.456, 'gpu': 0.975, 'CLOUD': 0.975}",26.912,27.887,29.912,31.412
18,TT2,332.0,URGENT,COMPLETED,,27.177,"{'cpu': 2.288, 'gpu': 0.111, 'CLOUD': 0.111}",27.177,27.303,29.677,30.927
19,TT1,7.0,BESTEFFORT,CANCELLED,,28.454,"{'cpu': 1.462, 'gpu': 0.974, 'CLOUD': 0.974}",inf,inf,31.454,32.954
20,TT1,90.0,BESTEFFORT,COMPLETED,gpu,29.472,"{'cpu': 1.466, 'gpu': 0.976, 'CLOUD': 0.976}",30.153,31.128999999999998,32.472,33.972
21,TT1,7.0,BESTEFFORT,CANCELLED,,30.153,"{'cpu': 1.468, 'gpu': 0.983, 'CLOUD': 0.983}",inf,inf,33.153,34.653
22,TT2,240.0,URGENT,COMPLETED,gpu,31.323,"{'cpu': 2.289, 'gpu': 0.1, 'CLOUD': 0.1}",31.323,31.423000000000002,33.823,35.073
23,TT1,498.0,BESTEFFORT,COMPLETED,gpu,32.571,"{'cpu': 1.449, 'gpu': 0.973, 'CLOUD': 0.973}",32.571,33.544,35.571,37.071
24,TT2,296.0,URGENT,COMPLETED,,34.333,"{'cpu': 2.29, 'gpu': 0.094, 'CLOUD': 0.094}",34.333,34.442,36.833,38.083
25,TT1,512.0,BESTEFFORT,COMPLETED,,35.178,"{'cpu': 1.488, 'gpu': 0.948, 'CLOUD': 0.948}",35.178,36.141,38.178,39.678
26,TT1,28.0,BESTEFFORT,CANCELLED,,37.828,"{'cpu': 1.445, 'gpu': 0.957, 'CLOUD': 0.957}",inf,inf,40.828,42.328
27,TT2,110.0,URGENT,COMPLETED,cpu,38.806,"{'cpu': 2.312, 'gpu': 0.107, 'CLOUD': 0.107}",38.806,41.117999999999995,41.306,42.556
28,TT2,110.0,URGENT,COMPLETED,gpu,39.675,"{'cpu': 2.304, 'gpu': 0.092, 'CLOUD': 0.092}",39.675,39.766999999999996,42.175,43.425
29,TT2,161.0,URGENT,CANCELLED,,40.354,"{'cpu': 2.293, 'gpu': 0.098, 'CLOUD': 0.098}",inf,inf,42.854,44.104
30,TT1,13.0,BESTEFFORT,COMPLETED,cpu,41.811,"{'cpu': 1.475, 'gpu': 0.983, 'CLOUD': 0.983}",41.811,43.286,44.811,46.311
31,TT1,7.0,BESTEFFORT,XCOMPLETED,cpu,43.113,"{'cpu': 1.47, 'gpu': 0.951, 'CLOUD': 0.951}",44.946,46.416,46.113,47.613
32,TT1,387.0,BESTEFFORT,XCOMPLETED,gpu,44.946,"{'cpu': 1.46, 'gpu': 0.988, 'CLOUD': 0.988}",47.695,48.683,47.946,49.446
33,TT2,191.0,URGENT,MISSED,cpu,47.695,"{'cpu': 2.288, 'gpu': 0.099, 'CLOUD': 0.099}",48.615,inf,50.195,51.445
34,TT1,6.0,BESTEFFORT,COMPLETED,gpu,48.615,"{'cpu': 1.463, 'gpu': 0.98, 'CLOUD': 0.98}",48.683,49.663,51.615,53.115
35,TT1,387.0,BESTEFFORT,COMPLETED,gpu,49.448,"{'cpu': 1.47, 'gpu': 0.975, 'CLOUD': 0.975}",49.663,50.638,52.448,53.948
36,TT1,103.0,BESTEFFORT,COMPLETED,gpu,49.975,"{'cpu': 1.45, 'gpu': 0.963, 'CLOUD': 0.963}",50.638,51.601,52.975,54.475
37,TT1,10.0,BESTEFFORT,COMPLETED,gpu,50.323,"{'cpu': 1.462, 'gpu': 0.981, 'CLOUD': 0.981}",51.601,52.582,53.323,54.823
38,TT2,76.0,URGENT,COMPLETED,gpu,51.717,"{'cpu': 2.308, 'gpu': 0.104, 'CLOUD': 0.104}",52.582,52.686,54.217,55.467
39,TT1,7.0,BESTEFFORT,CANCELLED,,52.857,"{'cpu': 1.451, 'gpu': 0.963, 'CLOUD': 0.963}",inf,inf,55.857,57.357
40,TT2,233.0,URGENT,COMPLETED,gpu,55.302,"{'cpu': 2.326, 'gpu': 0.09, 'CLOUD': 0.09}",55.302,55.392,57.802,59.052
41,TT2,272.0,URGENT,COMPLETED,gpu,57.308,"{'cpu': 2.288, 'gpu': 0.097, 'CLOUD': 0.097}",57.308,57.405,59.808,61.058
42,TT2,141.0,URGENT,COMPLETED,gpu,57.812,"{'cpu': 2.279, 'gpu': 0.097, 'CLOUD': 0.097}",57.812,57.909,60.312,61.562
43,TT2,126.0,URGENT,COMPLETED,gpu,58.46,"{'cpu': 2.292, 'gpu': 0.105, 'CLOUD': 0.105}",58.46,58.565,60.96,62.21
44,TT1,7.0,BESTEFFORT,COMPLETED,gpu,58.487,"{'cpu': 1.468, 'gpu': 0.968, 'CLOUD': 0.968}",58.565,59.533,61.487,62.987
45,TT1,59.0,BESTEFFORT,COMPLETED,gpu,60.42,"{'cpu': 1.471, 'gpu': 0.963, 'CLOUD': 0.963}",60.42,61.383,63.42,64.92
46,TT2,47.0,URGENT,COMPLETED,gpu,61.046,"{'cpu': 2.296, 'gpu': 0.105, 'CLOUD': 0.105}",61.383,61.488,63.546,64.79599999999999
47,TT2,121.0,URGENT,COMPLETED,gpu,61.554,"{'cpu': 2.311, 'gpu': 0.104, 'CLOUD': 0.104}",61.554,61.658,64.054,65.304
48,TT2,338.0,URGENT,COMPLETED,gpu,61.763,"{'cpu': 2.308, 'gpu': 0.106, 'CLOUD': 0.106}",61.763,61.869,64.263,65.513
49,TT2,229.0,URGENT,COMPLETED,gpu,67.703,"{'cpu': 2.306, 'gpu': 0.103, 'CLOUD': 0.103}",67.703,67.806,70.203,71.453
50,TT1,7.0,BESTEFFORT,COMPLETED,gpu,68.374,"{'cpu': 1.446, 'gpu': 0.968, 'CLOUD': 0.968}",68.374,69.342,71.374,72.874
51,TT2,185.0,URGENT,COMPLETED,gpu,68.667,"{'cpu': 2.289, 'gpu': 0.098, 'CLOUD': 0.098}",69.342,69.44,71.167,72.417
52,TT2,185.0,URGENT,COMPLETED,gpu,69.669,"{'cpu': 2.316, 'gpu': 0.1, 'CLOUD': 0.1}",69.669,69.76899999999999,72.169,73.419
53,TT2,84.0,URGENT,COMPLETED,gpu,71.016,"{'cpu': 2.309, 'gpu': 0.101, 'CLOUD': 0.101}",71.016,71.117,73.516,74.766
54,TT1,214.0,BESTEFFORT,COMPLETED,gpu,71.064,"{'cpu': 1.448, 'gpu': 0.978, 'CLOUD': 0.978}",71.117,72.095,74.064,75.564
55,TT2,108.0,URGENT,COMPLETED,gpu,71.535,"{'cpu': 2.296, 'gpu': 0.099, 'CLOUD': 0.099}",72.095,72.194,74.035,75.285
56,TT1,512.0,BESTEFFORT,COMPLETED,gpu,73.696,"{'cpu': 1.439, 'gpu': 0.966, 'CLOUD': 0.966}",73.696,74.66199999999999,76.696,78.196
57,TT1,7.0,BESTEFFORT,COMPLETED,gpu,75.626,"{'cpu': 1.451, 'gpu': 0.966, 'CLOUD': 0.966}",75.626,76.592,78.626,80.126
58,TT1,7.0,BESTEFFORT,COMPLETED,gpu,76.852,"{'cpu': 1.454, 'gpu': 0.956, 'CLOUD': 0.956}",76.852,77.808,79.852,81.352
59,TT2,228.0,URGENT,COMPLETED,gpu,77.746,"{'cpu': 2.298, 'gpu': 0.096, 'CLOUD': 0.096}",77.808,77.90400000000001,80.246,81.496
60,TT2,332.0,URGENT,COMPLETED,gpu,80.901,"{'cpu': 2.29, 'gpu': 0.089, 'CLOUD': 0.089}",80.901,80.99,83.401,84.651
61,TT1,379.0,BESTEFFORT,COMPLETED,gpu,81.072,"{'cpu': 1.456, 'gpu': 0.995, 'CLOUD': 0.995}",81.072,82.06700000000001,84.072,85.572
62,TT1,7.0,BESTEFFORT,COMPLETED,gpu,81.453,"{'cpu': 1.448, 'gpu': 0.964, 'CLOUD': 0.964}",82.06700000000001,83.031,84.453,85.953
63,TT1,157.0,BESTEFFORT,COMPLETED,gpu,81.47,"{'cpu': 1.459, 'gpu': 0.97, 'CLOUD': 0.97}",83.031,84.001,84.47,85.97
64,TT1,13.0,BESTEFFORT,COMPLETED,gpu,83.348,"{'cpu': 1.456, 'gpu': 0.975, 'CLOUD': 0.975}",84.001,84.976,86.348,87.848
65,TT1,512.0,BESTEFFORT,COMPLETED,gpu,89.053,"{'cpu': 1.454, 'gpu': 0.98, 'CLOUD': 0.98}",89.053,90.033,92.053,93.553
