id,type,size,urgency,status,assigned_machine,arrival_time,execution_time,start_time,completion_time,deadline,extended_deadline
1,TT1,146.0,BESTEFFORT,COMPLETED,gpu,0.0,"{'cpu': 1.473, 'gpu': 0.986, 'CLOUD': 0.986}",0.0,0.986,3.0,4.5
2,TT2,136.0,URGENT,COMPLETED,gpu,0.0,"{'cpu': 2.301, 'gpu': 0.096, 'CLOUD': 0.096}",0.986,1.082,2.5,3.75
3,TT2,71.0,URGENT,COMPLETED,,0.0,"{'cpu': 2.297, 'gpu': 0.097, 'CLOUD': 0.097}",0.0,0.112,2.5,3.75
4,TT1,13.0,BESTEFFORT,COMPLETED,gpu,7.98,"{'cpu': 1.459, 'gpu': 0.987, 'CLOUD': 0.987}",7.98,8.967,10.98,12.48
5,TT1,447.0,BESTEFFORT,CANCELLED,,26.3,"{'cpu': 1.463, 'gpu': 0.969, 'CLOUD': 0.969}",inf,inf,29.3,30.8
6,TT2,92.0,URGENT,COMPLETED,gpu,30.299,"{'cpu': 2.322, 'gpu': 0.094, 'CLOUD': 0.094}",30.299,30.393,32.799,34.049
7,TT2,103.0,URGENT,MISSED,cpu,34.692,"{'cpu': 2.308, 'gpu': 0.103, 'CLOUD': 0.103}",34.952,inf,37.192,38.442
8,TT2,127.0,URGENT,COMPLETED,,34.952,"{'cpu': 2.29, 'gpu': 0.098, 'CLOUD': 0.098}",36.2,36.313,37.452,38.702
9,TT2,111.0,URGENT,MISSED,cpu,36.2,"{'cpu': 2.293, 'gpu': 0.103, 'CLOUD': 0.103}",37.192,inf,38.7,39.95
10,TT1,157.0,BESTEFFORT,CANCELLED,,37.638,"{'cpu': 1.462, 'gpu': 0.983, 'CLOUD': 0.983}",inf,inf,40.638,42.138
11,TT1,7.0,BESTEFFORT,COMPLETED,gpu,43.909,"{'cpu': 1.452, 'gpu': 0.964, 'CLOUD': 0.964}",43.909,44.873,46.909,48.409
12,TT2,76.0,URGENT,COMPLETED,,45.631,"{'cpu': 2.304, 'gpu': 0.099, 'CLOUD': 0.099}",45.631,45.745,48.131,49.381
