Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,1000,470,530,0,144,32.6,0.0,32.6,9.601449999999996,40.3294250000001,0.12370989263803711
1,1000,471,529,0,173,29.799999999999997,0.0,29.799999999999997,11.95151666666666,39.7059749999999,0.13324152684563725
2,1000,486,514,0,165,32.1,0.0,32.1,10.634783333333358,40.76381666666665,0.12699008307372786
3,1000,443,557,0,154,28.9,0.0,28.9,10.374983333333354,39.734452777777854,0.1374894559784701
4,1000,469,531,0,186,28.299999999999997,0.0,28.299999999999997,13.027516666666667,40.8707222222221,0.1444195131527283
5,1000,466,534,0,175,29.099999999999998,0.0,29.099999999999998,11.830299999999966,40.22996666666663,0.138247308132875
6,1000,494,506,0,169,32.5,0.0,32.5,11.591366666666636,41.68270277777767,0.12825447008546975
7,1000,466,534,0,159,30.7,0.0,30.7,10.269016666666673,40.07075277777783,0.13052362468331538
8,1000,500,500,0,180,32.0,0.0,32.0,12.62336666666667,42.192272222222414,0.13185085069444505
9,1000,456,544,0,166,28.999999999999996,0.0,28.999999999999996,11.565499999999993,39.17281666666669,0.13507867816091965
10,1000,460,540,0,146,31.4,0.0,31.4,8.977366666666665,38.95213055555559,0.1240513711960369
11,1000,462,538,0,160,30.2,0.0,30.2,10.90530000000002,40.08950555555557,0.13274670713760123
12,1000,492,508,0,183,30.9,0.0,30.9,12.320449999999987,42.94452777777751,0.1389790542970146
13,1000,433,567,0,164,26.900000000000002,0.0,26.900000000000002,12.150733333333307,38.750452777777866,0.14405372779843073
14,1000,477,523,0,168,30.9,0.0,30.9,12.021299999999998,41.10256944444465,0.13301802409205388
15,1000,488,512,0,181,30.7,0.0,30.7,11.951766666666675,41.116263888888895,0.13392919833514297
16,1000,431,569,0,165,26.6,0.0,26.6,10.84524999999999,36.98831388888888,0.13905381161236424
17,1000,502,498,0,164,33.800000000000004,0.0,33.800000000000004,11.387699999999985,43.22214999999987,0.12787618343195226
18,1000,473,527,0,162,31.1,0.0,31.1,10.38345,40.248022222222204,0.12941486245087527
19,1000,459,541,0,175,28.4,0.0,28.4,12.861849999999988,41.23976666666675,0.14521044600938998
20,1000,485,515,0,155,33.0,0.0,33.0,10.246433333333338,41.02765277777779,0.1243262205387206
21,1000,470,530,0,158,31.2,0.0,31.2,11.705783333333331,40.95671111111125,0.13127150997151038
22,1000,430,570,0,156,27.400000000000002,0.0,27.400000000000002,10.299716666666656,36.65392499999992,0.1337734489051092
23,1000,469,531,0,173,29.599999999999998,0.0,29.599999999999998,11.999683333333328,40.47810833333328,0.13675036599099083
24,1000,447,553,0,169,27.800000000000004,0.0,27.800000000000004,12.061450000000013,39.11490277777779,0.14070108912869705
25,1000,476,524,0,177,29.9,0.0,29.9,11.70931666666666,41.101836111111176,0.13746433481976983
26,1000,455,545,0,169,28.599999999999998,0.0,28.599999999999998,11.54501666666665,38.32787222222216,0.13401353923853904
27,1000,465,535,0,182,28.299999999999997,0.0,28.299999999999997,11.644083333333345,39.71812222222222,0.14034672163329406
28,1000,457,543,0,159,29.799999999999997,0.0,29.799999999999997,11.071933333333327,39.654527777777794,0.13306888516032817
29,1000,466,534,0,170,29.599999999999998,0.0,29.599999999999998,11.793983333333324,40.04331388888889,0.13528146584084083
