Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,2000,1842,158,0,366,73.8,0.0,73.8,10.160708333333336,68.91911597222217,0.046693168002860545
1,2000,1834,166,0,348,74.3,0.0,74.3,9.866619444444456,67.91502569444448,0.045703247439060894
2,2000,1862,138,0,395,73.35000000000001,0.0,73.35000000000001,11.74913055555554,67.85192430555539,0.046252163807467876
3,2000,1831,169,0,384,72.35000000000001,0.0,72.35000000000001,10.103888888888864,66.77303819444424,0.04614584533133673
4,2000,1821,179,0,373,72.39999999999999,0.0,72.39999999999999,10.526291666666662,67.12451180555543,0.04635670704803553
5,2000,1844,156,0,361,74.15,0.0,74.15,11.46473888888891,68.59551111111104,0.046254559076946075
6,2000,1838,162,0,434,70.19999999999999,0.0,70.19999999999999,12.346908333333342,67.28846666666652,0.04792625830959155
7,2000,1809,191,0,335,73.7,0.0,73.7,11.27871527777777,67.03056319444426,0.04547528032187535
8,2000,1840,160,0,353,74.35000000000001,0.0,74.35000000000001,10.308341666666704,68.01671805555529,0.04574089983561215
9,2000,1838,162,0,340,74.9,0.0,74.9,10.939616666666653,69.16020555555531,0.04616836151906229
10,2000,1848,152,0,376,73.6,0.0,73.6,11.55356666666665,67.67831527777764,0.0459771163571859
11,2000,1850,150,0,355,74.75,0.0,74.75,10.694572222222225,68.0119229166669,0.04549292502787084
12,2000,1854,146,0,351,75.14999999999999,0.0,75.14999999999999,9.220822222222244,68.87286388888857,0.04582359540178882
13,2000,1865,135,0,342,76.14999999999999,0.0,76.14999999999999,9.151555555555568,69.62145138888887,0.04571336269789158
14,2000,1810,190,0,364,72.3,0.0,72.3,10.43039722222221,66.51106319444425,0.04599658588827404
15,2000,1847,153,0,379,73.4,0.0,73.4,11.701695833333332,68.24082986111092,0.046485578924462485
16,2000,1837,163,0,353,74.2,0.0,74.2,10.9571388888889,68.16699374999997,0.04593463190700807
17,2000,1820,180,0,366,72.7,0.0,72.7,10.905936111111114,67.47600833333324,0.04640715841357169
18,2000,1828,172,0,391,71.85000000000001,0.0,71.85000000000001,10.243063888888889,66.60411458333306,0.046349418638366766
19,2000,1839,161,0,343,74.8,0.0,74.8,10.22913055555554,68.12566388888887,0.045538545380273306
20,2000,1854,146,0,410,72.2,0.0,72.2,12.332027777777812,67.97296944444436,0.047072693521083356
21,2000,1838,162,0,354,74.2,0.0,74.2,11.635186111111125,68.99043611111124,0.04648951220425286
22,2000,1855,145,0,356,74.95,0.0,74.95,9.911699999999996,68.40997222222217,0.04563707286339037
23,2000,1831,169,0,337,74.7,0.0,74.7,9.911308333333308,67.27711041666664,0.04503153307675143
24,2000,1831,169,0,368,73.15,0.0,73.15,10.86074444444445,67.0727444444441,0.0458460317460315
25,2000,1829,171,0,398,71.55,0.0,71.55,12.720905555555554,67.96934513888881,0.047497795345135436
26,2000,1838,162,0,370,73.4,0.0,73.4,10.325558333333342,66.77151041666681,0.04548468012034525
27,2000,1828,172,0,344,74.2,0.0,74.2,10.193244444444465,67.15087430555562,0.04524991530023963
28,2000,1808,192,0,380,71.39999999999999,0.0,71.39999999999999,11.612561111111116,66.92971666666662,0.04686954948646122
29,2000,1851,149,0,382,73.45,0.0,73.45,10.97766944444447,67.32807361111122,0.045832589251947733
