id,type,urgency,status,assigned_machine,arrival_time,execution_time,energy_usage,start_time,completion_time,missed_time,deadline,extended_deadline
0,T2,BESTEFFORT,COMPLETED,m1-1,0.999,"{'m1-1': 7.0, 'm2-1': 10.0, 'm3-1': 15.0}",700.0,0.999,7.999,inf,15.999,15.999
1,T1,BESTEFFORT,COMPLETED,m2-1,3.976,"{'m1-1': 5.0, 'm2-1': 8.0, 'm3-1': 10.0}",2400.0,3.976,11.975999999999999,inf,18.976,18.976
2,T4,BESTEFFORT,COMPLETED,m3-1,4.105,"{'m1-1': 1.0, 'm2-1': 1.5, 'm3-1': 2.0}",20.0,4.105,6.105,inf,9.105,9.105
3,T1,BESTEFFORT,COMPLETED,m1-1,4.369,"{'m1-1': 5.0, 'm2-1': 8.0, 'm3-1': 10.0}",500.0,7.999,12.998999999999999,inf,19.369,19.369
4,T3,BESTEFFORT,MISSED,m3-1,5.778,"{'m1-1': 2.0, 'm2-1': 3.0, 'm3-1': 5.0}",46.72999999999998,6.105,inf,10.777999999999999,10.777999999999999,10.777999999999999
5,T3,BESTEFFORT,MISSED,m2-1,6.722,"{'m1-1': 2.0, 'm2-1': 3.0, 'm3-1': 5.0}",0.0,11.975999999999999,inf,11.975999999999999,11.722000000000001,11.722000000000001
6,T2,BESTEFFORT,COMPLETED,m1-1,7.824,"{'m1-1': 7.0, 'm2-1': 10.0, 'm3-1': 15.0}",700.0,12.998999999999999,19.999,inf,22.823999999999998,22.823999999999998
7,T4,BESTEFFORT,COMPLETED,m2-1,13.88,"{'m1-1': 1.0, 'm2-1': 1.5, 'm3-1': 2.0}",450.0,13.88,15.38,inf,18.880000000000003,18.880000000000003
8,T1,BESTEFFORT,COMPLETED,m2-1,16.812,"{'m1-1': 5.0, 'm2-1': 8.0, 'm3-1': 10.0}",2400.0,16.812,24.812,inf,31.812,31.812
9,T3,BESTEFFORT,COMPLETED,m1-1,29.313,"{'m1-1': 2.0, 'm2-1': 3.0, 'm3-1': 5.0}",200.0,29.313,31.313,inf,34.313,34.313
10,T3,BESTEFFORT,COMPLETED,m2-1,30.202,"{'m1-1': 2.0, 'm2-1': 3.0, 'm3-1': 5.0}",900.0,30.202,33.202,inf,35.202,35.202
11,T3,BESTEFFORT,COMPLETED,m1-1,32.677,"{'m1-1': 2.0, 'm2-1': 3.0, 'm3-1': 5.0}",200.0,32.677,34.677,inf,37.677,37.677
12,T2,BESTEFFORT,COMPLETED,m1-1,33.352,"{'m1-1': 7.0, 'm2-1': 10.0, 'm3-1': 15.0}",700.0,34.677,41.677,inf,48.352,48.352
13,T2,BESTEFFORT,COMPLETED,m2-1,33.789,"{'m1-1': 7.0, 'm2-1': 10.0, 'm3-1': 15.0}",3000.0,33.789,43.789,inf,48.789,48.789
14,T2,BESTEFFORT,COMPLETED,m1-1,38.401,"{'m1-1': 7.0, 'm2-1': 10.0, 'm3-1': 15.0}",700.0,41.677,48.677,inf,53.401,53.401
15,T2,BESTEFFORT,COMPLETED,m2-1,39.443,"{'m1-1': 7.0, 'm2-1': 10.0, 'm3-1': 15.0}",3000.0,43.789,53.789,inf,54.443,54.443
16,T1,BESTEFFORT,COMPLETED,m3-1,42.627,"{'m1-1': 5.0, 'm2-1': 8.0, 'm3-1': 10.0}",100.0,42.627,52.627,inf,57.627,57.627
17,T2,BESTEFFORT,COMPLETED,m1-1,46.641,"{'m1-1': 7.0, 'm2-1': 10.0, 'm3-1': 15.0}",700.0,48.677,55.677,inf,61.641,61.641
18,T4,BESTEFFORT,MISSED,m3-1,49.544,"{'m1-1': 1.0, 'm2-1': 1.5, 'm3-1': 2.0}",19.169999999999945,52.627,inf,54.544,54.544,54.544
19,T3,BESTEFFORT,MISSED,m2-1,51.197,"{'m1-1': 2.0, 'm2-1': 3.0, 'm3-1': 5.0}",722.4000000000003,53.789,inf,56.197,56.197,56.197
20,T1,BESTEFFORT,COMPLETED,m1-1,53.529,"{'m1-1': 5.0, 'm2-1': 8.0, 'm3-1': 10.0}",500.0,55.677,60.677,inf,68.529,68.529
21,T4,BESTEFFORT,COMPLETED,m3-1,53.974,"{'m1-1': 1.0, 'm2-1': 1.5, 'm3-1': 2.0}",20.0,54.544,56.544,inf,58.974,58.974
22,T3,BESTEFFORT,COMPLETED,m2-1,55.435,"{'m1-1': 2.0, 'm2-1': 3.0, 'm3-1': 5.0}",900.0,56.197,59.197,inf,60.435,60.435
