workload_id,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,500,268,232,0,81,37.4,0.0,37.4,0.23557,1.1872741666667894,0.006349059714795666
1,500,270,230,0,80,38.0,0.0,38.0,0.3147933333333333,1.216934722222181,0.006404919590643057
2,500,284,216,0,89,39.0,0.0,39.0,0.22987999999999997,1.2240416111112347,0.0062771364672371
3,500,263,237,0,79,36.8,0.0,36.8,0.07428250000000002,1.1838255833334148,0.006433834692029428
4,500,276,224,0,92,36.8,0.0,36.8,0.32350999999999996,1.2033887500000613,0.006540156250000333
5,500,264,236,0,77,37.4,0.0,37.4,0.31908083333333337,1.2044985277779212,0.006441168597742894
6,500,278,222,0,87,38.2,0.0,38.2,0.29811833333333326,1.2013410555556605,0.0062897437463647135
7,500,279,221,0,84,39.0,0.0,39.0,0.300985,1.231710611111161,0.006316464672364929
8,500,277,223,0,80,39.4,0.0,39.4,0.14580666666666667,1.2035623611114796,0.006109453609702942
9,500,281,219,0,91,38.0,0.0,38.0,0.305845,1.2192808055557705,0.00641726739766195
10,500,282,218,0,90,38.4,0.0,38.4,0.13892333333333334,1.2098325277778106,0.006301211082176098
11,500,286,214,0,98,37.6,0.0,37.6,0.23081666666666667,1.1941228611110193,0.0063517173463352086
12,500,272,228,0,75,39.4,0.0,39.4,0.2896608333333333,1.2107784722223651,0.006146083615341955
13,500,260,240,0,78,36.4,0.0,36.4,0.22662916666666666,1.1873370833333885,0.006523830128205432
14,500,281,219,0,93,37.6,0.0,37.6,0.21825499999999998,1.1895335833332017,0.00632730629432554
15,500,246,254,0,67,35.8,0.0,35.8,0.29667333333333334,1.160494222222268,0.006483207945375798
16,500,284,216,0,91,38.6,0.0,38.6,0.30476916666666665,1.2167310277779082,0.006304305843408851
17,500,293,207,0,97,39.2,0.0,39.2,0.23600666666666667,1.198138166666532,0.006112949829931286
18,500,278,222,0,82,39.2,0.0,39.2,0.2324675,1.2280436666664092,0.006265528911563311
19,500,263,237,0,85,35.6,0.0,35.6,0.22952833333333336,1.17861011111129,0.006621405118602753
20,500,270,230,0,82,37.6,0.0,37.6,0.23433833333333332,1.2009136388890167,0.006387838504728812
21,500,274,226,0,84,38.0,0.0,38.0,0.24230833333333332,1.2082686944445273,0.00635930891812909
22,500,275,225,0,83,38.4,0.0,38.4,0.22742083333333335,1.1823978333334606,0.006158322048611775
23,500,263,237,0,81,36.4,0.0,36.4,0.312545,1.1857874722222914,0.0065153157814411625
24,500,279,221,0,95,36.8,0.0,36.8,0.3190625000000001,1.196659222222176,0.006503582729468348
25,500,262,238,0,75,37.4,0.0,37.4,0.3079283333333333,1.2017978055554945,0.006426726232917084
26,500,294,206,0,87,41.4,0.0,41.4,0.31657416666666666,1.339600972222284,0.006471502281267072
27,500,247,253,0,74,34.599999999999994,0.0,34.599999999999994,0.160345,1.166362499999765,0.0067419797687847715
28,500,274,226,0,84,38.0,0.0,38.0,0.3000583333333333,1.2111661944443444,0.006374558918128129
29,500,271,229,0,83,37.6,0.0,37.6,0.23023166666666667,1.1786390555556379,0.006269356678487436
