id,type,size,urgency,status,assigned_machine,arrival_time,execution_time,start_time,completion_time,deadline,extended_deadline
1,TT1,44.0,BESTEFFORT,COMPLETED,gpu,0.0,"{'cpu': 1.243, 'gpu': 0.118, 'CLOUD': 0.117}",0.0,0.118,4.0,6.0
2,TT1,214.0,BESTEFFORT,COMPLETED,cpu,0.0,"{'cpu': 1.267, 'gpu': 0.114, 'CLOUD': 0.113}",0.0,1.267,4.0,6.0
3,TT1,126.0,BESTEFFORT,COMPLETED,gpu,0.0,"{'cpu': 1.295, 'gpu': 0.119, 'CLOUD': 0.116}",0.118,0.237,4.0,6.0
4,TT1,7.0,BESTEFFORT,COMPLETED,gpu,0.519,"{'cpu': 1.275, 'gpu': 0.134, 'CLOUD': 0.101}",0.519,0.653,4.519,6.519
5,TT2,228.0,BESTEFFORT,COMPLETED,gpu,0.595,"{'cpu': 11.185, 'gpu': 1.11, 'CLOUD': 1.01}",0.653,1.7630000000000001,4.095,5.845
6,TT2,108.0,BESTEFFORT,MISSED,cpu,0.606,"{'cpu': 10.669, 'gpu': 1.181, 'CLOUD': 1.042}",1.267,inf,4.106,5.856
7,TT1,28.0,BESTEFFORT,COMPLETED,gpu,0.612,"{'cpu': 1.005, 'gpu': 0.107, 'CLOUD': 0.11}",1.7630000000000001,1.87,4.612,6.612
8,TT2,110.0,BESTEFFORT,MISSED,cpu,0.643,"{'cpu': 12.46, 'gpu': 1.239, 'CLOUD': 1.058}",5.856,inf,4.143,5.893
9,TT2,84.0,BESTEFFORT,COMPLETED,gpu,1.984,"{'cpu': 10.167, 'gpu': 1.286, 'CLOUD': 1.097}",1.984,3.27,5.484,7.234
10,TT2,67.0,BESTEFFORT,COMPLETED,gpu,3.024,"{'cpu': 12.765, 'gpu': 1.06, 'CLOUD': 1.003}",3.27,4.33,6.524,8.274000000000001
11,TT1,7.0,BESTEFFORT,COMPLETED,gpu,3.451,"{'cpu': 1.235, 'gpu': 0.119, 'CLOUD': 0.102}",4.33,4.449,7.4510000000000005,9.451
12,TT2,312.0,BESTEFFORT,COMPLETED,gpu,5.346,"{'cpu': 10.903, 'gpu': 1.219, 'CLOUD': 1.023}",5.346,6.565,8.846,10.596
