workload_id,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,500,500,0,0,4,99.2,0.0,99.2,0.10985750000000002,1.164030805555764,0.002346836301523718
1,500,500,0,0,4,99.2,0.0,99.2,0.1094175,1.1523635555556555,0.0023233136200718862
2,500,500,0,0,3,99.4,0.0,99.4,0.03060666666666667,1.090417472222115,0.002193998938072666
3,500,500,0,0,4,99.2,0.0,99.2,0.11026166666666666,1.182552444444785,0.002384178315412873
4,500,500,0,0,4,99.2,0.0,99.2,0.11211166666666669,1.1640818333336695,0.002346939180108205
5,500,500,0,0,4,99.2,0.0,99.2,0.1121075,1.171383694444586,0.002361660674283439
6,500,500,0,0,3,99.4,0.0,99.4,0.035958333333333314,1.09198250000032,0.002197147887324588
7,500,500,0,0,4,99.2,0.0,99.2,0.11372916666666666,1.164178444444713,0.0023471339605740174
8,500,500,0,0,4,99.2,0.0,99.2,0.11392166666666664,1.116295777778028,0.002250596326165379
9,500,500,0,0,4,99.2,0.0,99.2,0.11389249999999998,1.1714696666669624,0.0023618340053769404
10,500,500,0,0,4,99.2,0.0,99.2,0.11295583333333335,1.1613450555558504,0.002341421482975505
11,500,500,0,0,4,99.2,0.0,99.2,0.11356499999999997,1.182200138889198,0.0023834680219540286
12,500,500,0,0,4,99.2,0.0,99.2,0.1134075,1.1467484166667339,0.0023119927755377695
13,500,500,0,0,4,99.2,0.0,99.2,0.10716833333333335,1.1569024166668693,0.002332464549731591
14,500,500,0,0,4,99.2,0.0,99.2,0.11041333333333336,1.1257219444446025,0.0022696006944447635
15,500,500,0,0,4,99.2,0.0,99.2,0.10502916666666669,1.1585491666669259,0.0023357846102155765
16,500,500,0,0,4,99.2,0.0,99.2,0.11149500000000002,1.1688284722224571,0.0023565090165775346
17,500,500,0,0,4,99.2,0.0,99.2,0.11020333333333335,1.1353977222223894,0.002289108310932237
18,500,500,0,0,4,99.2,0.0,99.2,0.10844999999999999,1.1781306666664508,0.00237526344085978
19,500,500,0,0,4,99.2,0.0,99.2,0.1026725,1.1492628611117026,0.0023170622199832716
20,500,500,0,0,4,99.2,0.0,99.2,0.10489083333333332,1.1610549722228056,0.0023408366375459793
21,500,500,0,0,4,99.2,0.0,99.2,0.11284500000000003,1.170932722222432,0.0023607514560936124
22,500,500,0,0,3,99.4,0.0,99.4,0.0383975,1.0912646944448676,0.0021957036105530532
23,500,500,0,0,4,99.2,0.0,99.2,0.11379250000000002,1.1440366111111426,0.002306525425627304
24,500,500,0,0,4,99.2,0.0,99.2,0.11227166666666669,1.162761000000157,0.0023442762096777363
25,500,500,0,0,4,99.2,0.0,99.2,0.10965583333333334,1.1520359166671632,0.0023226530577967
26,500,500,0,0,3,99.4,0.0,99.4,0.042882500000000004,1.0654589444450457,0.002143780572324036
27,500,500,0,0,4,99.2,0.0,99.2,0.10687749999999999,1.167765972222179,0.0023543668794801997
28,500,500,0,0,4,99.2,0.0,99.2,0.11241666666666665,1.169314138889151,0.002357488183244256
29,500,500,0,0,4,99.2,0.0,99.2,0.10459666666666667,1.164066583333689,0.0023469084341405017
