Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,1000,996,4,0,258,73.8,0.0,73.8,14.347999999999967,85.15177222222222,0.1153818051791629
1,1000,1000,0,0,259,74.1,0.0,74.1,15.240899999999987,89.12854999999985,0.12028144399460168
2,1000,998,2,0,269,72.89999999999999,0.0,72.89999999999999,15.12345000000001,85.6285722222222,0.11746031854900167
3,1000,1000,0,0,278,72.2,0.0,72.2,16.120816666666688,85.00281666666667,0.11773243305632504
4,1000,999,1,0,216,78.3,0.0,78.3,13.065883333333378,85.91973055555546,0.10973145664821898
5,1000,995,5,0,269,72.6,0.0,72.6,15.184850000000008,83.01571666666653,0.11434671717171697
6,1000,998,2,0,238,76.0,0.0,76.0,12.830666666666604,84.32305833333332,0.11095139254385963
7,1000,999,1,0,240,75.9,0.0,75.9,13.53888333333333,86.42671388888877,0.1138691882594055
8,1000,999,1,0,303,69.6,0.0,69.6,16.54848333333329,82.9228666666667,0.11914204980842918
9,1000,990,10,0,308,68.2,0.0,68.2,16.93945000000003,82.17191944444465,0.1204866854024115
10,1000,999,1,0,260,73.9,0.0,73.9,13.84063333333333,84.29588888888908,0.11406750864531676
11,1000,999,1,0,264,73.5,0.0,73.5,13.467583333333305,82.8086861111112,0.11266487906273634
12,1000,999,1,0,246,75.3,0.0,75.3,13.667566666666705,86.93667777777794,0.1154537553489747
13,1000,996,4,0,247,74.9,0.0,74.9,13.625566666666725,82.40196388888907,0.1100159731493846
14,1000,996,4,0,265,73.1,0.0,73.1,14.20968333333331,81.58291388888871,0.11160453336373284
15,1000,996,4,0,296,70.0,0.0,70.0,14.683050000000028,80.97590277777778,0.1156798611111111
16,1000,998,2,0,291,70.7,0.0,70.7,14.100749999999998,80.69195277777771,0.11413288936036453
17,1000,997,3,0,280,71.7,0.0,71.7,14.811199999999994,84.49094166666667,0.11783952812645282
18,1000,995,5,0,247,74.8,0.0,74.8,14.031516666666665,86.31923333333346,0.11540004456328003
19,1000,1000,0,0,243,75.7,0.0,75.7,13.481899999999952,85.8368194444445,0.11339077865844716
20,1000,995,5,0,252,74.3,0.0,74.3,15.828166666666657,87.10761666666687,0.11723770749214922
21,1000,999,1,0,272,72.7,0.0,72.7,15.026116666666681,84.73006944444451,0.11654755081766782
22,1000,992,8,0,259,73.3,0.0,73.3,14.946033333333341,82.98505277777785,0.11321289601333952
23,1000,992,8,0,260,73.2,0.0,73.2,14.08258333333334,83.67485555555561,0.11430991196114157
24,1000,992,8,0,277,71.5,0.0,71.5,16.455633333333335,83.6128416666667,0.11694103729603733
25,1000,1000,0,0,259,74.1,0.0,74.1,15.628266666666683,86.30980000000021,0.11647746288798949
26,1000,998,2,0,261,73.7,0.0,73.7,12.841966666666654,85.1468916666666,0.11553173903211209
27,1000,997,3,0,263,73.4,0.0,73.4,15.602483333333304,86.41106666666667,0.11772624886466851
28,1000,1000,0,0,224,77.60000000000001,0.0,77.60000000000001,12.944433333333343,86.19612777777782,0.11107748424971368
29,1000,996,4,0,276,72.0,0.0,72.0,14.218983333333309,83.63236111111111,0.11615605709876543
