id,type,size,urgency,status,assigned_machine,arrival_time,execution_time,start_time,completion_time,deadline,extended_deadline
1,TT1,379.0,BESTEFFORT,COMPLETED,cpu,0.0,"{'cpu': 3.354, 'gpu': 0.38, 'CLOUD': 0.114}",0.0,3.354,4.0,6.0
2,TT2,272.0,BESTEFFORT,XCOMPLETED,cpu,3.486,"{'cpu': 12.475, 'gpu': 1.345, 'CLOUD': 1.077}",8.296,20.771,18.486,25.986
3,TT1,7.0,BESTEFFORT,COMPLETED,cpu,7.111,"{'cpu': 1.105, 'gpu': 0.224, 'CLOUD': 0.248}",7.111,8.216,11.111,13.111
4,TT2,191.0,BESTEFFORT,COMPLETED,gpu,8.296,"{'cpu': 14.179, 'gpu': 1.227, 'CLOUD': 1.118}",14.543,15.77,23.296,30.796
5,TT2,128.0,BESTEFFORT,MISSED,cpu,9.256,"{'cpu': 13.765, 'gpu': 1.191, 'CLOUD': 1.285}",20.771,inf,24.256,31.756
6,TT1,447.0,BESTEFFORT,MISSED,gpu,11.199,"{'cpu': 2.499, 'gpu': 0.124, 'CLOUD': 0.167}",18.527,inf,15.199,17.198999999999998
7,TT1,103.0,BESTEFFORT,MISSED,cpu,13.273,"{'cpu': 2.197, 'gpu': 0.196, 'CLOUD': 0.226}",31.756,inf,17.273,19.273
8,TT2,155.0,BESTEFFORT,COMPLETED,gpu,14.543,"{'cpu': 15.417, 'gpu': 1.666, 'CLOUD': 1.067}",18.527,20.193,29.543,37.043
9,TT2,214.0,BESTEFFORT,COMPLETED,gpu,15.312,"{'cpu': 13.606, 'gpu': 1.699, 'CLOUD': 1.16}",20.193,21.892000000000003,30.311999999999998,37.812
10,TT2,168.0,BESTEFFORT,COMPLETED,gpu,15.441,"{'cpu': 10.049, 'gpu': 1.551, 'CLOUD': 1.286}",21.892000000000003,23.443,30.441000000000003,37.941
11,TT2,223.0,BESTEFFORT,COMPLETED,gpu,18.527,"{'cpu': 10.546, 'gpu': 1.11, 'CLOUD': 1.044}",23.443,24.553,33.527,41.027
12,TT1,6.0,BESTEFFORT,MISSED,gpu,20.028,"{'cpu': 1.8, 'gpu': 0.226, 'CLOUD': 0.221}",25.882,inf,24.028,26.028
13,TT2,114.0,BESTEFFORT,COMPLETED,gpu,20.897,"{'cpu': 10.478, 'gpu': 1.329, 'CLOUD': 1.273}",24.553,25.882,35.897,43.397
14,TT2,265.0,BESTEFFORT,COMPLETED,gpu,21.193,"{'cpu': 10.055, 'gpu': 1.294, 'CLOUD': 1.027}",30.111,31.405,36.193,43.693
15,TT2,205.0,BESTEFFORT,COMPLETED,gpu,21.31,"{'cpu': 15.217, 'gpu': 1.018, 'CLOUD': 1.276}",26.028,27.046,36.31,43.81
16,TT1,49.0,BESTEFFORT,XCOMPLETED,gpu,22.289,"{'cpu': 3.871, 'gpu': 0.146, 'CLOUD': 0.188}",27.046,27.192,26.289,28.289
17,TT2,210.0,BESTEFFORT,COMPLETED,gpu,23.177,"{'cpu': 13.622, 'gpu': 1.143, 'CLOUD': 1.08}",27.192,28.335,38.177,45.677
18,TT2,196.0,BESTEFFORT,COMPLETED,gpu,25.399,"{'cpu': 13.119, 'gpu': 1.607, 'CLOUD': 1.051}",28.335,29.942,40.399,47.899
