id,type,size,urgency,status,assigned_machine,arrival_time,execution_time,start_time,completion_time,deadline,extended_deadline
1,TT2,262.0,BESTEFFORT,MISSED,cpu,1.458,"{'cpu': 11.819, 'gpu': 1.112, 'CLOUD': 1.104}",14.133,inf,4.958,6.708
2,TT2,38.0,BESTEFFORT,COMPLETED,gpu,1.504,"{'cpu': 13.973, 'gpu': 1.447, 'CLOUD': 1.166}",1.504,2.951,5.004,6.754
3,TT1,7.0,BESTEFFORT,COMPLETED,gpu,2.115,"{'cpu': 2.726, 'gpu': 0.11, 'CLOUD': 0.103}",2.951,3.061,6.115,8.115
4,TT2,213.0,BESTEFFORT,COMPLETED,gpu,3.112,"{'cpu': 12.042, 'gpu': 1.487, 'CLOUD': 1.172}",3.112,4.599,6.612,8.362
5,TT2,84.0,BESTEFFORT,COMPLETED,gpu,4.364,"{'cpu': 14.407, 'gpu': 1.487, 'CLOUD': 1.188}",4.599,6.086,7.864,9.614
6,TT2,117.0,BESTEFFORT,COMPLETED,gpu,6.957,"{'cpu': 12.775, 'gpu': 1.154, 'CLOUD': 1.102}",6.957,8.111,10.457,12.207
7,TT2,89.0,BESTEFFORT,COMPLETED,gpu,9.46,"{'cpu': 14.512, 'gpu': 1.452, 'CLOUD': 1.006}",9.46,10.912,12.96,14.71
8,TT1,379.0,BESTEFFORT,COMPLETED,cpu,9.545,"{'cpu': 1.143, 'gpu': 0.123, 'CLOUD': 0.195}",9.545,10.688,13.545,15.545
9,TT1,10.0,BESTEFFORT,COMPLETED,cpu,10.186,"{'cpu': 1.566, 'gpu': 0.256, 'CLOUD': 0.193}",10.688,12.254000000000001,14.186,16.186
10,TT2,109.0,BESTEFFORT,COMPLETED,gpu,13.214,"{'cpu': 10.702, 'gpu': 1.458, 'CLOUD': 1.132}",13.214,14.672,16.714,18.464
11,TT2,169.0,BESTEFFORT,COMPLETED,gpu,13.611,"{'cpu': 11.378, 'gpu': 1.17, 'CLOUD': 1.133}",14.672,15.842,17.111,18.861
12,TT2,218.0,BESTEFFORT,MISSED,cpu,14.133,"{'cpu': 11.78, 'gpu': 1.288, 'CLOUD': 1.036}",14.133,inf,17.633,19.383
13,TT2,132.0,BESTEFFORT,MISSED,gpu,14.747,"{'cpu': 13.668, 'gpu': 1.258, 'CLOUD': 1.112}",23.519000000000002,inf,18.247,19.997
14,TT2,93.0,BESTEFFORT,COMPLETED,gpu,17.692,"{'cpu': 12.715, 'gpu': 1.289, 'CLOUD': 1.095}",17.692,18.981,21.192,22.942
15,TT2,177.0,BESTEFFORT,COMPLETED,gpu,19.354,"{'cpu': 11.462, 'gpu': 1.242, 'CLOUD': 1.067}",19.354,20.596,22.854,24.604
16,TT2,228.0,BESTEFFORT,COMPLETED,gpu,22.155,"{'cpu': 10.497, 'gpu': 1.364, 'CLOUD': 1.176}",22.155,23.519000000000002,25.655,27.405
17,TT2,75.0,BESTEFFORT,MISSED,gpu,23.107,"{'cpu': 11.803, 'gpu': 1.418, 'CLOUD': 1.199}",27.981,inf,26.607,28.357
18,TT2,174.0,BESTEFFORT,COMPLETED,gpu,25.491,"{'cpu': 10.165, 'gpu': 1.213, 'CLOUD': 1.173}",25.491,26.704,28.991,30.741
19,TT1,49.0,BESTEFFORT,COMPLETED,cpu,26.234,"{'cpu': 1.309, 'gpu': 0.237, 'CLOUD': 0.103}",26.234,27.543000000000003,30.234,32.234
20,TT1,13.0,BESTEFFORT,COMPLETED,cpu,26.635,"{'cpu': 2.411, 'gpu': 0.14, 'CLOUD': 0.115}",27.543000000000003,29.954000000000004,30.635,32.635000000000005
21,TT2,200.0,BESTEFFORT,COMPLETED,gpu,26.671,"{'cpu': 13.672, 'gpu': 1.277, 'CLOUD': 1.015}",26.704,27.981,30.171,31.921
22,TT2,86.0,BESTEFFORT,MISSED,cpu,26.781,"{'cpu': 12.614, 'gpu': 1.17, 'CLOUD': 1.195}",29.954000000000004,inf,30.281,32.031
23,TT2,197.0,BESTEFFORT,MISSED,cpu,29.26,"{'cpu': 12.012, 'gpu': 1.431, 'CLOUD': 1.171}",36.086,inf,32.760000000000005,34.510000000000005
24,TT2,109.0,BESTEFFORT,COMPLETED,gpu,31.18,"{'cpu': 11.153, 'gpu': 1.303, 'CLOUD': 1.099}",31.18,32.483,34.68,36.43
25,TT1,559.0,BESTEFFORT,COMPLETED,cpu,32.328,"{'cpu': 2.632, 'gpu': 0.222, 'CLOUD': 0.147}",32.328,34.96,36.328,38.328
26,TT2,314.0,BESTEFFORT,COMPLETED,gpu,32.434,"{'cpu': 13.687, 'gpu': 1.338, 'CLOUD': 1.026}",32.483,33.821,35.934,37.684
27,TT1,7.0,BESTEFFORT,COMPLETED,gpu,33.045,"{'cpu': 2.713, 'gpu': 0.132, 'CLOUD': 0.162}",33.821,33.952999999999996,37.045,39.045
28,TT2,125.0,BESTEFFORT,COMPLETED,gpu,33.87,"{'cpu': 15.062, 'gpu': 1.471, 'CLOUD': 1.11}",33.952999999999996,35.42399999999999,37.37,39.12
29,TT2,154.0,BESTEFFORT,COMPLETED,gpu,35.228,"{'cpu': 13.97, 'gpu': 1.144, 'CLOUD': 1.052}",35.42399999999999,36.56799999999999,38.728,40.478
30,TT1,6.0,BESTEFFORT,COMPLETED,gpu,35.801,"{'cpu': 2.604, 'gpu': 0.228, 'CLOUD': 0.198}",36.56799999999999,36.79599999999999,39.801,41.801
31,TT2,105.0,BESTEFFORT,MISSED,cpu,36.086,"{'cpu': 12.345, 'gpu': 1.17, 'CLOUD': 1.147}",36.086,inf,39.586,41.336
32,TT2,86.0,BESTEFFORT,MISSED,cpu,36.53,"{'cpu': 14.163, 'gpu': 1.035, 'CLOUD': 1.174}",41.336,inf,40.03,41.78
33,TT1,7.0,BESTEFFORT,COMPLETED,gpu,36.848,"{'cpu': 1.759, 'gpu': 0.153, 'CLOUD': 0.156}",36.848,37.001,40.848,42.848
34,TT1,126.0,BESTEFFORT,COMPLETED,gpu,37.618,"{'cpu': 2.502, 'gpu': 0.132, 'CLOUD': 0.158}",37.618,37.75,41.618,43.618
35,TT2,162.0,BESTEFFORT,COMPLETED,gpu,37.763,"{'cpu': 11.467, 'gpu': 1.098, 'CLOUD': 1.172}",37.763,38.861,41.263,43.013
36,TT1,95.0,BESTEFFORT,COMPLETED,gpu,38.296,"{'cpu': 1.794, 'gpu': 0.126, 'CLOUD': 0.191}",38.861,38.986999999999995,42.296,44.296
37,TT1,7.0,BESTEFFORT,COMPLETED,gpu,38.325,"{'cpu': 2.722, 'gpu': 0.156, 'CLOUD': 0.132}",38.986999999999995,39.142999999999994,42.325,44.325
38,TT2,187.0,BESTEFFORT,COMPLETED,gpu,38.825,"{'cpu': 13.129, 'gpu': 1.08, 'CLOUD': 1.138}",39.142999999999994,40.22299999999999,42.325,44.075
39,TT1,7.0,BESTEFFORT,COMPLETED,gpu,39.318,"{'cpu': 2.726, 'gpu': 0.173, 'CLOUD': 0.136}",40.22299999999999,40.395999999999994,43.318,45.318
40,TT1,16.0,BESTEFFORT,COMPLETED,gpu,39.841,"{'cpu': 2.274, 'gpu': 0.102, 'CLOUD': 0.12}",40.395999999999994,40.49799999999999,43.841,45.841
41,TT2,133.0,BESTEFFORT,COMPLETED,gpu,40.141,"{'cpu': 13.63, 'gpu': 1.176, 'CLOUD': 1.108}",40.49799999999999,41.67399999999999,43.641,45.391
42,TT2,61.0,BESTEFFORT,COMPLETED,gpu,40.288,"{'cpu': 13.148, 'gpu': 1.111, 'CLOUD': 1.119}",41.67399999999999,42.78499999999999,43.788,45.538
43,TT2,195.0,BESTEFFORT,MISSED,gpu,42.195,"{'cpu': 12.286, 'gpu': 1.152, 'CLOUD': 1.167}",46.737,inf,45.695,47.445
44,TT1,7.0,BESTEFFORT,COMPLETED,cpu,42.355,"{'cpu': 2.093, 'gpu': 0.178, 'CLOUD': 0.105}",42.355,44.44799999999999,46.355,48.355
45,TT2,215.0,BESTEFFORT,COMPLETED,gpu,42.505,"{'cpu': 11.344, 'gpu': 1.258, 'CLOUD': 1.071}",42.78499999999999,44.04299999999999,46.005,47.755
46,TT2,28.0,BESTEFFORT,COMPLETED,gpu,45.085,"{'cpu': 10.866, 'gpu': 1.465, 'CLOUD': 1.014}",45.085,46.550000000000004,48.585,50.335
47,TT1,90.0,BESTEFFORT,COMPLETED,cpu,45.143,"{'cpu': 2.665, 'gpu': 0.143, 'CLOUD': 0.194}",45.143,47.808,49.143,51.143
48,TT1,447.0,BESTEFFORT,COMPLETED,gpu,45.817,"{'cpu': 1.171, 'gpu': 0.168, 'CLOUD': 0.143}",46.550000000000004,46.718,49.817,51.817
49,TT1,7.0,BESTEFFORT,COMPLETED,cpu,46.664,"{'cpu': 2.631, 'gpu': 0.194, 'CLOUD': 0.183}",47.808,50.439,50.664,52.664
50,TT2,174.0,BESTEFFORT,MISSED,cpu,46.737,"{'cpu': 13.604, 'gpu': 1.017, 'CLOUD': 1.035}",50.439,inf,50.237,51.987
51,TT1,447.0,BESTEFFORT,COMPLETED,gpu,47.603,"{'cpu': 2.372, 'gpu': 0.157, 'CLOUD': 0.187}",47.603,47.76,51.603,53.603
52,TT1,512.0,BESTEFFORT,COMPLETED,gpu,48.077,"{'cpu': 2.182, 'gpu': 0.169, 'CLOUD': 0.104}",48.077,48.245999999999995,52.077,54.077
53,TT2,237.0,BESTEFFORT,COMPLETED,gpu,48.156,"{'cpu': 14.633, 'gpu': 1.066, 'CLOUD': 1.054}",50.457,51.523,51.656,53.406
54,TT1,214.0,BESTEFFORT,COMPLETED,gpu,48.213,"{'cpu': 1.045, 'gpu': 0.127, 'CLOUD': 0.123}",48.245999999999995,48.373,52.213,54.213
55,TT1,30.0,BESTEFFORT,COMPLETED,gpu,48.272,"{'cpu': 1.756, 'gpu': 0.189, 'CLOUD': 0.162}",48.373,48.562,52.272,54.272
