id,type,size,urgency,status,assigned_machine,arrival_time,execution_time,start_time,completion_time,deadline,extended_deadline
1,TT1,7.0,BESTEFFORT,COMPLETED,cpu,0.0,"{'cpu': 1.707, 'gpu': 0.206, 'CLOUD': 0.125}",0.0,1.707,4.0,6.0
2,TT2,226.0,BESTEFFORT,MISSED,cpu,0.596,"{'cpu': 10.274, 'gpu': 1.447, 'CLOUD': 1.057}",9.921,inf,4.096,5.846
3,TT2,193.0,BESTEFFORT,COMPLETED,gpu,0.659,"{'cpu': 12.105, 'gpu': 1.305, 'CLOUD': 1.017}",0.659,1.964,4.159,5.909
4,TT2,189.0,BESTEFFORT,COMPLETED,gpu,1.793,"{'cpu': 14.189, 'gpu': 1.402, 'CLOUD': 1.11}",1.964,3.3659999999999997,5.293,7.043
5,TT2,50.0,BESTEFFORT,COMPLETED,gpu,4.397,"{'cpu': 12.652, 'gpu': 1.335, 'CLOUD': 1.048}",4.397,5.732,7.897,9.647
6,TT2,95.0,BESTEFFORT,COMPLETED,gpu,5.005,"{'cpu': 10.445, 'gpu': 1.451, 'CLOUD': 1.109}",5.732,7.183,8.504999999999999,10.254999999999999
7,TT1,214.0,BESTEFFORT,COMPLETED,cpu,6.547,"{'cpu': 1.195, 'gpu': 0.211, 'CLOUD': 0.172}",6.547,7.742,10.547,12.547
8,TT2,191.0,BESTEFFORT,COMPLETED,gpu,8.326,"{'cpu': 13.253, 'gpu': 1.309, 'CLOUD': 1.149}",8.326,9.635,11.826,13.576
9,TT2,155.0,BESTEFFORT,COMPLETED,gpu,9.766,"{'cpu': 12.551, 'gpu': 1.169, 'CLOUD': 1.039}",9.766,10.935,13.266,15.016
10,TT2,36.0,BESTEFFORT,MISSED,cpu,9.921,"{'cpu': 12.525, 'gpu': 1.357, 'CLOUD': 1.162}",18.552,inf,13.421,15.171
11,TT2,95.0,BESTEFFORT,COMPLETED,gpu,10.327,"{'cpu': 11.349, 'gpu': 1.039, 'CLOUD': 1.16}",10.935,11.974,13.827,15.577
12,TT2,95.0,BESTEFFORT,COMPLETED,gpu,12.964,"{'cpu': 14.489, 'gpu': 1.095, 'CLOUD': 1.037}",12.964,14.059000000000001,16.464,18.214
13,TT1,16.0,BESTEFFORT,COMPLETED,cpu,14.074,"{'cpu': 2.117, 'gpu': 0.15, 'CLOUD': 0.104}",14.074,16.191,18.073999999999998,20.073999999999998
14,TT2,204.0,BESTEFFORT,COMPLETED,gpu,14.797,"{'cpu': 14.981, 'gpu': 1.037, 'CLOUD': 1.017}",14.797,15.834,18.297,20.047
