Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,2000,1751,249,0,989,38.1,0.0,38.1,21.13588055555557,45.74724236111142,0.06003575113006748
1,2000,1748,252,0,972,38.800000000000004,0.0,38.800000000000004,21.00204027777778,45.505025000000074,0.05864049613402071
2,2000,1718,282,0,961,37.85,0.0,37.85,20.766093055555558,44.526536111111206,0.05881973066196989
3,2000,1757,243,0,1001,37.8,0.0,37.8,21.882663888888906,45.04650763888908,0.0595853275646681
4,2000,1725,275,0,995,36.5,0.0,36.5,21.66966805555556,44.617207638888864,0.06111946251902584
5,2000,1708,292,0,983,36.25,0.0,36.25,21.96985833333335,44.2868881944448,0.06108536302682041
6,2000,1770,230,0,1000,38.5,0.0,38.5,22.599777777777792,46.008838194444145,0.059751737914862525
7,2000,1704,296,0,1003,35.05,0.0,35.05,22.71619305555556,43.98547013888873,0.06274674770169576
8,2000,1729,271,0,971,37.9,0.0,37.9,21.964284722222217,45.19413611111117,0.05962287085898571
9,2000,1712,288,0,974,36.9,0.0,36.9,22.572281944444438,45.714572222222,0.061943864799758816
10,2000,1686,314,0,946,37.0,0.0,37.0,20.830748611111122,43.84507569444466,0.05925010228979009
11,2000,1764,236,0,1011,37.65,0.0,37.65,22.81153194444444,46.015275694444725,0.061109263870444526
12,2000,1762,238,0,1013,37.45,0.0,37.45,23.256656944444444,46.05861249999996,0.06149347463284372
13,2000,1741,259,0,996,37.25,0.0,37.25,21.505447222222216,44.79671597222209,0.060129820096942406
14,2000,1780,220,0,984,39.800000000000004,0.0,39.800000000000004,20.777315277777785,46.62428680555539,0.05857322463009471
15,2000,1744,256,0,1008,36.8,0.0,36.8,21.967965277777772,44.62791944444419,0.060635760114733955
16,2000,1757,243,0,1022,36.75,0.0,36.75,22.19719166666666,45.10986041666652,0.06137395975056669
17,2000,1763,237,0,1010,37.65,0.0,37.65,21.68211527777777,45.32051180555546,0.06018660266342028
18,2000,1793,207,0,1043,37.5,0.0,37.5,24.02159305555557,46.62929791666653,0.06217239722222205
19,2000,1695,305,0,942,37.65,0.0,37.65,21.14654583333335,43.93350069444458,0.05834462243618139
20,2000,1762,238,0,985,38.85,0.0,38.85,21.80982499999999,46.10502013888904,0.05933722025597045
21,2000,1765,235,0,972,39.65,0.0,39.65,21.999863888888886,47.1233451388888,0.05942414267199092
22,2000,1735,265,0,976,37.95,0.0,37.95,21.011380555555576,45.073166666666495,0.059384936319718695
23,2000,1691,309,0,978,35.65,0.0,35.65,21.560870833333333,43.524609722221975,0.06104433341125101
24,2000,1754,246,0,967,39.35,0.0,39.35,21.98489305555555,46.484411111111065,0.05906532542707886
25,2000,1724,276,0,1004,36.0,0.0,36.0,23.00839444444444,44.51672291666646,0.06182878182870342
26,2000,1746,254,0,988,37.9,0.0,37.9,21.623181944444454,45.48725694444458,0.06000957380533587
27,2000,1762,238,0,1003,37.95,0.0,37.95,21.622929166666687,45.508603472222134,0.0599586343507538
28,2000,1724,276,0,984,37.0,0.0,37.0,22.407466666666682,44.95547152777778,0.06075063719969972
29,2000,1658,342,0,949,35.449999999999996,0.0,35.449999999999996,19.743159722222213,41.94714930555558,0.059163821305438055
