Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,2000,1184,816,0,479,35.25,0.0,35.25,13.243052777777772,38.41060624999997,0.054483129432624074
1,2000,1156,844,0,499,32.85,0.0,32.85,13.663677777777778,36.5397131944443,0.055616001818027845
2,2000,1214,786,0,474,37.0,0.0,37.0,11.384213888888883,38.63871944444431,0.052214485735735554
3,2000,1148,852,0,485,33.15,0.0,33.15,13.304511111111095,37.01382222222217,0.05582778615719783
4,2000,1145,855,0,465,34.0,0.0,34.0,13.726480555555556,37.64913472222208,0.055366374591503065
5,2000,1174,826,0,485,34.449999999999996,0.0,34.449999999999996,12.353655555555564,36.95317777777767,0.053633059184002435
6,2000,1158,842,0,472,34.300000000000004,0.0,34.300000000000004,12.972263888888902,37.72043333333357,0.05498605442176904
7,2000,1173,827,0,485,34.4,0.0,34.4,12.954166666666673,37.643150694444394,0.054713881823320334
8,2000,1199,801,0,471,36.4,0.0,36.4,11.76724722222223,38.57308194444434,0.05298500267094002
9,2000,1174,826,0,518,32.800000000000004,0.0,32.800000000000004,12.911783333333334,36.18419722222216,0.055158837228997185
10,2000,1133,867,0,453,34.0,0.0,34.0,12.76799999999999,36.70366180555565,0.05397597324346419
11,2000,1195,805,0,484,35.55,0.0,35.55,11.801066666666669,37.732662499999996,0.0530698488045007
12,2000,1181,819,0,487,34.699999999999996,0.0,34.699999999999996,12.552886111111114,37.39049027777766,0.053876787143771844
13,2000,1134,866,0,455,33.95,0.0,33.95,13.128200000000007,36.53091041666673,0.05380104626902317
14,2000,1209,791,0,485,36.199999999999996,0.0,36.199999999999996,12.07340555555556,37.803806944444254,0.05221520296193959
15,2000,1149,851,0,460,34.449999999999996,0.0,34.449999999999996,10.884152777777784,36.148409722222105,0.0524650358813093
16,2000,1169,831,0,464,35.25,0.0,35.25,12.984780555555558,37.997908333333235,0.05389774231678473
17,2000,1154,846,0,511,32.15,0.0,32.15,12.605822222222221,35.74972847222219,0.055598333549334654
18,2000,1232,768,0,531,35.05,0.0,35.05,14.665827777777778,39.3342020833331,0.05611155789348516
19,2000,1178,822,0,495,34.150000000000006,0.0,34.150000000000006,12.70364444444444,37.035273611111165,0.05422441231495046
20,2000,1168,832,0,477,34.55,0.0,34.55,12.30714722222222,37.37416736111119,0.05408707288149232
21,2000,1208,792,0,523,34.25,0.0,34.25,12.908702777777773,38.06628958333332,0.05557122566909974
22,2000,1166,834,0,484,34.1,0.0,34.1,13.237258333333335,37.60750486111103,0.055142969004561636
23,2000,1188,812,0,490,34.9,0.0,34.9,12.526255555555554,37.532877777777664,0.05377203120025453
24,2000,1129,871,0,450,33.95,0.0,33.95,11.393300000000005,36.25590486111113,0.053396030723285894
25,2000,1122,878,0,468,32.7,0.0,32.7,13.504836111111107,36.72987361111104,0.05616188625552147
26,2000,1193,807,0,506,34.35,0.0,34.35,13.655466666666669,37.62510833333335,0.05476726103833093
27,2000,1185,815,0,491,34.699999999999996,0.0,34.699999999999996,13.487669444444444,38.66018333333348,0.05570631604226728
28,2000,1228,772,0,534,34.699999999999996,0.0,34.699999999999996,13.353327777777778,38.00914027777766,0.05476821365674016
29,2000,1183,817,0,477,35.3,0.0,35.3,12.988238888888892,38.5194263888887,0.05456009403525311
