Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,1000,1000,0,0,985,1.5,0.0,1.5,12.264516666666667,13.531213888889033,0.9020809259259355
1,1000,995,5,0,986,0.8999999999999999,0.0,0.8999999999999999,11.759450000000001,12.630180555555626,1.403353395061736
2,1000,998,2,0,989,0.8999999999999999,0.0,0.8999999999999999,12.489083333333346,13.385830555555586,1.4873145061728428
3,1000,1000,0,0,988,1.2,0.0,1.2,12.09606666666667,12.889552777777864,1.0741293981481552
4,1000,989,11,0,982,0.7000000000000001,0.0,0.7000000000000001,11.758816666666668,12.44506666666647,1.7778666666666383
5,1000,1000,0,0,986,1.4000000000000001,0.0,1.4000000000000001,11.422249999999995,12.404372222222058,0.8860265873015755
6,1000,1000,0,0,989,1.0999999999999999,0.0,1.0999999999999999,11.876116666666665,12.666986111111198,1.1515441919192
7,1000,1000,0,0,986,1.4000000000000001,0.0,1.4000000000000001,12.410466666666672,13.342813888888907,0.9530581349206362
8,1000,1000,0,0,992,0.8,0.0,0.8,11.651499999999993,12.497333333333001,1.5621666666666252
9,1000,1000,0,0,989,1.0999999999999999,0.0,1.0999999999999999,11.83448333333334,12.628919444444536,1.1480835858585945
10,1000,1000,0,0,992,0.8,0.0,0.8,11.515933333333344,12.087050000000131,1.5108812500000164
11,1000,1000,0,0,983,1.7000000000000002,0.0,1.7000000000000002,11.634883333333331,12.851105555555792,0.755947385620929
12,1000,1000,0,0,992,0.8,0.0,0.8,12.05895,12.576388888888857,1.5720486111111072
13,1000,1000,0,0,993,0.7000000000000001,0.0,0.7000000000000001,11.102633333333332,11.762808333333362,1.6804011904761944
14,1000,1000,0,0,994,0.6,0.0,0.6,11.897383333333329,12.447594444444436,2.0745990740740723
15,1000,1000,0,0,990,1.0,0.0,1.0,11.475849999999992,12.358944444444253,1.2358944444444253
16,1000,1000,0,0,992,0.8,0.0,0.8,11.473499999999996,12.176594444444556,1.5220743055555694
17,1000,1000,0,0,986,1.4000000000000001,0.0,1.4000000000000001,10.99605,12.19031111111111,0.8707365079365077
18,1000,1000,0,0,990,1.0,0.0,1.0,11.030099999999996,11.815627777777829,1.1815627777777828
19,1000,1000,0,0,991,0.8999999999999999,0.0,0.8999999999999999,12.24308333333334,12.86342500000015,1.4292694444444611
20,1000,1000,0,0,988,1.2,0.0,1.2,12.753799999999998,13.62408611111115,1.1353405092592626
21,1000,999,1,0,988,1.0999999999999999,0.0,1.0999999999999999,12.256599999999997,13.255038888888778,1.2050035353535256
22,1000,1000,0,0,989,1.0999999999999999,0.0,1.0999999999999999,11.9768,12.960097222222233,1.1781906565656575
23,1000,1000,0,0,986,1.4000000000000001,0.0,1.4000000000000001,11.600983333333334,12.638963888888973,0.902783134920641
24,1000,996,4,0,986,1.0,0.0,1.0,12.290283333333333,13.130027777777997,1.3130027777778
25,1000,1000,0,0,989,1.0999999999999999,0.0,1.0999999999999999,11.26768333333333,11.978619444444403,1.0889654040404004
26,1000,999,1,0,988,1.0999999999999999,0.0,1.0999999999999999,11.374066666666662,12.336069444444519,1.1214608585858656
27,1000,1000,0,0,991,0.8999999999999999,0.0,0.8999999999999999,12.335983333333331,13.007916666666796,1.4453240740740887
28,1000,1000,0,0,991,0.8999999999999999,0.0,0.8999999999999999,11.577366666666663,12.118180555555591,1.3464645061728433
29,1000,1000,0,0,991,0.8999999999999999,0.0,0.8999999999999999,11.329099999999999,12.031450000000072,1.336827777777786
