Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,1000,1000,0,0,904,9.6,0.0,9.6,23.911233333333335,30.417894444444293,0.3168530671296281
1,1000,1000,0,0,891,10.9,0.0,10.9,22.914250000000013,30.4717361111111,0.27955721202854217
2,1000,1000,0,0,923,7.7,0.0,7.7,23.484033333333333,28.694780555555553,0.3726594877344877
3,1000,1000,0,0,907,9.3,0.0,9.3,24.171183333333314,30.489047222222176,0.32783921744324923
4,1000,1000,0,0,907,9.3,0.0,9.3,24.035316666666663,30.908424999999884,0.3323486559139772
5,1000,999,1,0,910,8.9,0.0,8.9,23.615116666666676,30.043199999999885,0.3375640449438189
6,1000,1000,0,0,920,8.0,0.0,8.0,23.68356666666667,29.479552777777602,0.3684944097222201
7,1000,999,1,0,905,9.4,0.0,9.4,24.411250000000003,31.45166111111109,0.3345921394799052
8,1000,1000,0,0,906,9.4,0.0,9.4,24.75728333333331,31.606516666666884,0.33623953900709447
9,1000,1000,0,0,890,11.0,0.0,11.0,23.34025,30.930719444444517,0.2811883585858592
10,1000,1000,0,0,913,8.7,0.0,8.7,24.336500000000015,30.471724999999967,0.35024971264367777
11,1000,1000,0,0,905,9.5,0.0,9.5,24.062433333333328,30.626702777777616,0.3223863450292381
12,1000,1000,0,0,910,9.0,0.0,9.0,23.0055,29.69332222222207,0.32992580246913406
13,1000,1000,0,0,886,11.4,0.0,11.4,24.21063333333334,32.88396944444449,0.2884558723196885
14,1000,1000,0,0,918,8.200000000000001,0.0,8.200000000000001,23.72666666666667,29.372977777777866,0.3582070460704617
15,1000,1000,0,0,899,10.100000000000001,0.0,10.100000000000001,23.132333333333342,30.749352777777784,0.30444903740374035
16,1000,1000,0,0,920,8.0,0.0,8.0,23.63855,29.556827777777578,0.36946034722221976
17,1000,998,2,0,880,11.799999999999999,0.0,11.799999999999999,23.064916666666676,31.712044444444427,0.26874613935969854
18,1000,1000,0,0,932,6.800000000000001,0.0,6.800000000000001,24.335383333333336,29.16473611111107,0.42889317810457456
19,1000,1000,0,0,909,9.1,0.0,9.1,23.963616666666656,30.01874999999962,0.3298763736263694
20,1000,1000,0,0,899,10.100000000000001,0.0,10.100000000000001,23.2562,30.348763888888925,0.3004828107810784
21,1000,1000,0,0,912,8.799999999999999,0.0,8.799999999999999,23.756966666666663,29.77299722222229,0.3383295138888897
22,1000,1000,0,0,899,10.100000000000001,0.0,10.100000000000001,23.39383333333334,30.704430555555124,0.3040042629262883
23,1000,1000,0,0,911,8.9,0.0,8.9,23.910700000000006,30.034024999999982,0.33746095505617957
24,1000,1000,0,0,868,13.200000000000001,0.0,13.200000000000001,23.783883333333343,32.717419444444225,0.24785923821548655
25,1000,999,1,0,887,11.200000000000001,0.0,11.200000000000001,23.81085000000002,31.519547222222467,0.28142452876984336
26,1000,1000,0,0,911,8.9,0.0,8.9,24.691550000000014,30.981350000000106,0.34810505617977655
27,1000,1000,0,0,891,10.9,0.0,10.9,23.65213333333333,31.63509722222208,0.29023024974515665
28,1000,1000,0,0,919,8.1,0.0,8.1,24.321583333333315,29.993680555555603,0.3702923525377235
29,1000,1000,0,0,900,10.0,0.0,10.0,24.60175,31.97781388888894,0.3197781388888894
