Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,1000,87,913,0,58,2.9000000000000004,0.0,2.9000000000000004,0.80675,3.1204749999999573,0.10760258620689507
1,1000,84,916,0,58,2.6,0.0,2.6,1.079133333333333,3.065219444444471,0.11789305555555657
2,1000,83,917,0,64,1.9,0.0,1.9,1.202616666666667,3.070877777777787,0.1616251461988309
3,1000,82,918,0,56,2.6,0.0,2.6,0.7540666666666666,3.032705555555553,0.11664252136752128
4,1000,85,915,0,60,2.5,0.0,2.5,1.0257333333333336,3.2617972222221985,0.13047188888888792
5,1000,80,920,0,60,2.0,0.0,2.0,1.2016499999999997,2.9412583333333573,0.14706291666666788
6,1000,84,916,0,54,3.0,0.0,3.0,0.4722333333333335,2.953752777777764,0.09845842592592546
7,1000,78,922,0,54,2.4,0.0,2.4,0.7619000000000008,3.0772999999999757,0.1282208333333323
8,1000,84,916,0,67,1.7000000000000002,0.0,1.7000000000000002,1.274183333333333,3.0161722222222305,0.17742189542483708
9,1000,90,910,0,63,2.7,0.0,2.7,0.8142666666666663,3.211133333333354,0.11893086419753164
10,1000,81,919,0,56,2.5,0.0,2.5,0.9089333333333338,2.948561111111113,0.11794244444444453
11,1000,82,918,0,59,2.3,0.0,2.3,1.1072333333333335,2.9228555555555795,0.12708067632850345
12,1000,85,915,0,59,2.6,0.0,2.6,1.1173333333333326,3.3214861111110885,0.12774946581196495
13,1000,71,929,0,52,1.9,0.0,1.9,1.3759166666666667,3.1217916666666534,0.16430482456140283
14,1000,78,922,0,52,2.6,0.0,2.6,0.9575333333333333,3.161441666666651,0.12159391025640966
15,1000,85,915,0,64,2.1,0.0,2.1,0.9408666666666671,3.191047222222195,0.15195462962962833
16,1000,81,919,0,52,2.9000000000000004,0.0,2.9000000000000004,0.4172333333333332,3.112963888888933,0.10734358237548043
17,1000,76,924,0,60,1.6,0.0,1.6,1.0911000000000002,2.9688444444444193,0.1855527777777762
18,1000,83,917,0,69,1.4000000000000001,0.0,1.4000000000000001,1.7695999999999996,3.100747222222223,0.22148194444444447
19,1000,84,916,0,53,3.1,0.0,3.1,0.6557166666666667,3.0427444444444616,0.09815304659498264
20,1000,91,909,0,68,2.3,0.0,2.3,1.1327000000000003,3.03376944444443,0.13190301932367088
21,1000,83,917,0,63,2.0,0.0,2.0,1.1156666666666664,3.1188888888889053,0.15594444444444525
22,1000,91,909,0,62,2.9000000000000004,0.0,2.9000000000000004,0.7451333333333338,3.2881472222221944,0.1133843869731791
23,1000,83,917,0,61,2.1999999999999997,0.0,2.1999999999999997,1.0570499999999998,3.1128916666666595,0.14149507575757547
24,1000,83,917,0,56,2.7,0.0,2.7,1.2760166666666666,3.186894444444414,0.11803312757201535
25,1000,76,924,0,51,2.5,0.0,2.5,1.0933500000000005,3.0734916666666523,0.12293966666666611
26,1000,90,910,0,65,2.5,0.0,2.5,1.1882666666666668,3.0262694444444143,0.12105077777777656
27,1000,89,911,0,60,2.9000000000000004,0.0,2.9000000000000004,0.9703000000000002,3.404069444444386,0.11738170498084088
28,1000,91,909,0,63,2.8000000000000003,0.0,2.8000000000000003,0.7978166666666677,3.081655555555545,0.1100591269841266
29,1000,89,911,0,63,2.6,0.0,2.6,1.0604666666666667,2.9984916666666686,0.11532660256410264
