0,1,2,3,4
625.0,4.0,-0.2,625.0,0.0
1875.0,1.0,0.841,2501.0,0.0
3751.0,4.0,-0.2,3751.0,0.0
3751.0,4.0,-0.2,3751.0,0.0
3750.0,0.0,-10.27940675479635,2825.0,0.0
4075.0,0.0,-10.000560494994577,3025.0,0.0
4275.0,2.0,-10.0,4275.0,0.0
4275.0,2.0,-10.0,4275.0,0.0
4275.0,2.0,-10.0,4275.0,0.0
4275.0,2.0,-10.0,4275.0,0.0
4275.0,2.0,-10.0,4275.0,0.0
4275.0,2.0,-10.0,4275.0,0.0
4275.0,2.0,-10.0,4275.0,0.0
4275.0,2.0,-10.0,4275.0,0.0
4300.0,4.0,-0.2,4300.0,0.0
4300.0,4.0,-0.2,4300.0,0.0
4300.0,4.0,-0.4,4300.0,0.0
4075.0,0.0,-10.018180021627739,3025.0,0.0
4075.0,0.0,-9.984125452349932,3025.0,0.0
4275.0,2.0,-10.0,4275.0,0.0
4075.0,0.0,-10.051684027460093,3025.0,0.0
4075.0,0.0,-10.010304517448775,3025.0,0.0
3650.0,3.0,0.8835613660647739,3026.0,0.0
4278.0,5.0,-0.2,4278.0,0.0
4275.0,2.0,-10.0,4275.0,0.0
4075.0,0.0,-10.057094023622007,3025.0,0.0
4075.0,0.0,-10.02001019441554,3025.0,0.0
4275.0,2.0,-10.0,4275.0,0.0
4275.0,2.0,-10.0,4275.0,0.0
4075.0,0.0,-10.01230002904998,3025.0,0.0
4075.0,0.0,-10.025731367979397,3025.0,0.0
4275.0,2.0,-10.0,4275.0,0.0
4275.0,2.0,-10.0,4275.0,0.0
4075.0,0.0,-10.013999522754387,3025.0,0.0
4275.0,2.0,-10.0,4275.0,0.0
4275.0,2.0,-10.0,4275.0,0.0
4075.0,0.0,-10.00666294498427,3025.0,0.0
4275.0,2.0,-10.0,4275.0,0.0
4075.0,0.0,-10.016323393471884,3025.0,0.0
4275.0,2.0,-10.0,4275.0,0.0
4075.0,0.0,-10.049428218571675,3025.0,0.0
3650.0,3.0,0.8420277463326724,3026.0,0.0
4077.0,5.0,-0.2,4077.0,0.0
4078.0,5.0,-0.4,4078.0,0.0
4075.0,0.0,-10.017924834438897,3025.0,0.0
4275.0,2.0,-10.0,4275.0,0.0
4075.0,0.0,-10.057539054240262,3025.0,0.0
3450.0,0.0,-10.0550613240667,1150.0,0.0
2400.0,3.0,-0.10636407294866024,1163.0,0.0
2413.0,1.0,0.5588983914397732,3042.0,0.0
4292.0,5.0,-0.2,4292.0,0.0
4292.0,5.0,-0.4,4292.0,0.0
4292.0,5.0,-0.8,4292.0,0.0
4293.0,4.0,-0.2,4293.0,0.0
4093.0,3.0,-10.0,4093.0,0.0
4094.0,3.0,-10.0,4094.0,0.0
4094.0,3.0,-10.0,4094.0,0.0
4076.0,0.0,-10.0645931591941,3026.0,0.0
4275.0,2.0,-10.0,4275.0,0.0
4275.0,2.0,-10.0,4275.0,0.0
4075.0,0.0,-9.988672425787753,3025.0,0.0
3650.0,3.0,0.537875464732493,3026.0,0.0
3653.0,3.0,0.5709479694527415,3032.0,0.0
4283.0,4.0,-0.2,4283.0,0.0
4276.0,5.0,-0.4,4276.0,0.0
4079.0,5.0,-0.8,4079.0,0.0
3754.0,1.0,-10.477540124221786,2512.0,0.0
3138.0,5.0,-0.2,3138.0,0.0
3139.0,2.0,-0.05438124060777601,2539.0,0.0
3164.0,3.0,0.5708229766614222,2543.0,0.0
3776.0,5.0,-0.2,3776.0,0.0
3800.0,4.0,-1.6,3800.0,0.0
3800.0,4.0,-0.4,3800.0,0.0
3825.0,4.0,-3.2,3825.0,0.0
3825.0,4.0,-0.8,3825.0,0.0
3750.0,3.0,-10.492708861944116,2513.0,0.0
3763.0,5.0,-0.2,3763.0,0.0
3763.0,5.0,-0.4,3763.0,0.0
3764.0,1.0,-8.492979237127782,2522.0,0.0
3772.0,4.0,-0.8,3772.0,0.0
3773.0,4.0,-0.2,3773.0,0.0
3763.0,5.0,-0.4,3763.0,0.0
3750.0,2.0,-10.010509598524088,2825.0,0.0
3450.0,0.0,-9.994773915488022,1150.0,0.0
1575.0,2.0,-10.045946972930873,1050.0,0.0
1275.0,0.0,-9.999368174024097,750.0,0.0
1375.0,2.0,-10.0,1375.0,0.0
1400.0,2.0,-10.0,1400.0,0.0
1400.0,2.0,-10.0,1400.0,0.0
1425.0,2.0,-10.0,1425.0,0.0
1275.0,0.0,-10.022186637217079,750.0,0.0
1275.0,0.0,-10.002184204996034,750.0,0.0
2000.0,2.0,-10.0,2000.0,0.0
2000.0,2.0,-10.0,2000.0,0.0
1900.0,4.0,-0.2,3150.0,0.0
3125.0,2.0,-10.012477338019488,2525.0,0.0
3775.0,0.0,-9.995572462764285,2725.0,0.0
3450.0,0.0,-10.037208814275564,1150.0,0.0
2200.0,4.0,-0.2,3450.0,0.0
3450.0,0.0,-10.012652517457738,1150.0,0.0
1775.0,3.0,0.666421351258826,1151.0,0.0
1576.0,5.0,-0.2,1576.0,0.0
1577.0,4.0,-0.4,1577.0,0.0
1579.0,3.0,0.21956709884521453,958.0,0.0
1883.0,4.0,-0.4,3133.0,0.0
3126.0,2.0,0.13321219283798044,2526.0,0.0
3150.0,0.0,-10.006913622994368,850.0,0.0
2100.0,2.0,-10.0,2100.0,0.0
2100.0,2.0,-10.0,2100.0,0.0
2100.0,2.0,-10.0,2100.0,0.0
2100.0,2.0,-10.0,2100.0,0.0
2100.0,2.0,-10.0,2100.0,0.0
2125.0,5.0,-0.2,2125.0,0.0
2125.0,5.0,-0.4,2125.0,0.0
2125.0,5.0,-0.8,2125.0,0.0
2125.0,5.0,-1.6,2125.0,0.0
