Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,2000,1765,0,0,106,82.95,0.0,82.95,6.5808666666666795,68.89677013888868,0.041529095924586305
1,2000,1772,0,0,98,83.7,0.0,83.7,5.4628305555555725,70.18158888888868,0.041924485596707695
2,2000,1782,0,0,110,83.6,0.0,83.6,6.538302777777748,69.77036944444457,0.04172868985911757
3,2000,1790,0,0,104,84.3,0.0,84.3,6.364188888888904,69.89412361111104,0.041455589330433605
4,2000,1826,0,0,88,86.9,0.0,86.9,5.118819444444438,69.06952430555513,0.03974080800089479
5,2000,1782,0,0,122,83.0,0.0,83.0,7.443136111111145,70.13232152777795,0.04224838646251683
6,2000,1778,0,0,109,83.45,0.0,83.45,6.642988888888926,69.56478819444406,0.041680520188402674
7,2000,1792,0,0,105,84.35000000000001,0.0,84.35000000000001,6.774961111111108,70.6670916666663,0.0418892066785218
8,2000,1801,0,0,112,84.45,0.0,84.45,7.017438888888885,70.5882687499995,0.04179293590882149
9,2000,1806,0,0,99,85.35000000000001,0.0,85.35000000000001,5.826011111111136,70.0765645833331,0.04105246900019513
10,2000,1830,0,0,94,86.8,0.0,86.8,5.2708972222222465,70.75345000000006,0.04075659562211985
11,2000,1795,0,0,115,84.0,0.0,84.0,6.846752777777788,70.46988888888906,0.041946362433862544
12,2000,1825,0,0,111,85.7,0.0,85.7,6.398991666666679,70.8052923611111,0.041309972206015816
13,2000,1772,0,0,111,83.05,0.0,83.05,6.541586111111133,70.46867291666642,0.042425450280955096
14,2000,1824,0,0,102,86.1,0.0,86.1,6.346033333333375,70.442971527778,0.04090764897083507
15,2000,1803,0,0,118,84.25,0.0,84.25,7.036877777777792,70.47070763888867,0.041822378420705436
16,2000,1791,0,0,98,84.65,0.0,84.65,5.559477777777788,69.8090118055552,0.04123391128502966
17,2000,1823,0,0,107,85.8,0.0,85.8,6.444827777777765,71.34987986111105,0.04157918406824653
18,2000,1798,0,0,104,84.7,0.0,84.7,5.954394444444469,69.9375062499999,0.04128542281582049
19,2000,1800,0,0,102,84.89999999999999,0.0,84.89999999999999,5.987477777777768,69.48007430555572,0.04091877167582787
20,2000,1781,0,0,105,83.8,0.0,83.8,6.0008333333333495,69.82859444444416,0.04166383916732946
21,2000,1811,0,0,107,85.2,0.0,85.2,5.961494444444467,70.68714999999987,0.041483069248826214
22,2000,1851,0,0,90,88.05,0.0,88.05,5.0524388888889025,71.06077361111095,0.04035251198813796
23,2000,1774,0,0,125,82.45,0.0,82.45,7.589158333333349,70.3646937499999,0.04267113023044264
24,2000,1817,0,0,99,85.9,0.0,85.9,5.842044444444457,70.13536111111097,0.04082384232311465
25,2000,1762,0,0,105,82.85,0.0,82.85,6.693580555555588,69.39377777777769,0.041879165828471746
26,2000,1836,0,0,98,86.9,0.0,86.9,5.944075000000017,70.27919374999988,0.04043682033947059
27,2000,1790,0,0,101,84.45,0.0,84.45,6.300577777777812,69.51531458333316,0.041157675893033256
28,2000,1809,0,0,107,85.1,0.0,85.1,6.33522222222224,70.18761944444421,0.0412383192975583
29,2000,1808,0,0,95,85.65,0.0,85.65,5.5492388888888975,70.28860000000019,0.04103245767659088
