Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,1000,997,3,0,369,62.8,0.0,62.8,17.459433333333333,77.06328333333344,0.12271223460721886
1,1000,998,2,0,344,65.4,0.0,65.4,16.571133333333286,77.97934722222227,0.11923447587495761
2,1000,999,1,0,356,64.3,0.0,64.3,17.520716666666637,80.45546666666668,0.12512514256091242
3,1000,985,15,0,400,58.5,0.0,58.5,18.85703333333326,73.99228055555548,0.1264825308641974
4,1000,996,4,0,383,61.3,0.0,61.3,17.591283333333383,74.85748333333348,0.12211661228928788
5,1000,997,3,0,357,64.0,0.0,64.0,18.614916666666716,77.21551666666673,0.12064924479166675
6,1000,996,4,0,376,62.0,0.0,62.0,16.397733333333356,74.37386111111108,0.11995784050179206
7,1000,994,6,0,381,61.3,0.0,61.3,18.091483333333386,76.57187777777791,0.12491334058365075
8,1000,998,2,0,333,66.5,0.0,66.5,15.659783333333305,79.49805000000006,0.11954593984962415
9,1000,991,9,0,434,55.7,0.0,55.7,19.014433333333375,72.7509,0.1306120287253142
10,1000,992,8,0,379,61.3,0.0,61.3,19.411233333333332,77.76549166666675,0.1268605084284939
11,1000,998,2,0,378,62.0,0.0,62.0,16.213433333333313,74.38233888888877,0.11997151433691738
12,1000,996,4,0,369,62.7,0.0,62.7,16.66628333333333,75.48098333333327,0.12038434343434336
13,1000,994,6,0,356,63.800000000000004,0.0,63.800000000000004,15.351633333333314,73.51830277777778,0.1152324494949495
14,1000,988,12,0,355,63.3,0.0,63.3,15.94326666666665,75.08819166666669,0.11862273565034231
15,1000,993,7,0,399,59.4,0.0,59.4,19.08019999999998,76.10613055555547,0.12812479891507655
16,1000,991,9,0,374,61.7,0.0,61.7,16.76078333333331,76.12423055555534,0.12337800738339601
17,1000,997,3,0,382,61.5,0.0,61.5,18.022033333333383,76.00405000000018,0.12358382113821169
18,1000,995,5,0,364,63.1,0.0,63.1,17.304899999999993,77.83790833333347,0.1233564315900689
19,1000,995,5,0,339,65.60000000000001,0.0,65.60000000000001,15.47448333333338,77.84906388888899,0.11867235348916001
20,1000,990,10,0,405,58.5,0.0,58.5,18.79761666666667,74.07260277777765,0.1266198338081669
21,1000,995,5,0,381,61.4,0.0,61.4,19.968066666666708,76.70708611111108,0.12493010767281934
22,1000,993,7,0,400,59.3,0.0,59.3,18.682766666666673,74.71137777777787,0.12598883267753436
23,1000,980,20,0,399,58.099999999999994,0.0,58.099999999999994,17.50369999999995,73.4175,0.12636402753872636
24,1000,992,8,0,404,58.8,0.0,58.8,18.153100000000023,75.0825944444446,0.127691487150416
25,1000,991,9,0,378,61.3,0.0,61.3,17.055449999999926,75.05573055555558,0.12244001721950339
26,1000,993,7,0,368,62.5,0.0,62.5,16.593816666666626,75.387963888889,0.12062074222222241
27,1000,994,6,0,402,59.199999999999996,0.0,59.199999999999996,18.736016666666618,74.55151111111091,0.12593160660660627
28,1000,996,4,0,396,60.0,0.0,60.0,16.854333333333315,73.24048333333333,0.12206747222222222
29,1000,998,2,0,421,57.699999999999996,0.0,57.699999999999996,19.276699999999938,74.89137500000001,0.12979441074523398
