workload_id,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,500,401,99,0,2,79.80000000000001,0.0,79.80000000000001,0.15961333333333336,1.071248888888901,0.002684834307992232
1,500,409,91,0,2,81.39999999999999,0.0,81.39999999999999,0.15436083333333334,1.0626412222223653,0.0026109120939124464
2,500,403,97,0,2,80.2,0.0,80.2,0.15502083333333336,1.0598996388888917,0.0026431412441119493
3,500,403,97,0,2,80.2,0.0,80.2,0.15595916666666668,1.0835323611109926,0.0027020757134937467
4,500,409,91,0,3,81.2,0.0,81.2,0.2450483333333333,1.1031943611111235,0.0027172274904214864
5,500,419,81,0,2,83.39999999999999,0.0,83.39999999999999,0.15370416666666667,1.1139831666668114,0.0026714224620307233
6,500,409,91,0,2,81.39999999999999,0.0,81.39999999999999,0.16325333333333333,1.0942576111116957,0.002688593639095076
7,500,422,78,0,3,83.8,0.0,83.8,0.23633,1.1132858611110714,0.0026570068284273783
8,500,428,72,0,2,85.2,0.0,85.2,0.15958333333333335,1.1146535833339213,0.002616557707356623
9,500,422,78,0,0,84.39999999999999,0.0,84.39999999999999,0.0,1.0890089166670482,0.0025805898499219153
10,500,415,85,0,2,82.6,0.0,82.6,0.16532166666666664,1.107013027777559,0.0026804189534565593
11,500,418,82,0,3,83.0,0.0,83.0,0.250855,1.096577472222319,0.002642355354752576
12,500,431,69,0,2,85.8,0.0,85.8,0.1580791666666667,1.103653027777796,0.002572617780367823
13,500,401,99,0,2,79.80000000000001,0.0,79.80000000000001,0.15694750000000002,1.0791803055558313,0.00270471254525271
14,500,413,87,0,1,82.39999999999999,0.0,82.39999999999999,0.07156750000000002,1.0894398055551413,0.002644271372706654
15,500,371,129,0,2,73.8,0.0,73.8,0.15432083333333335,1.0448570277780365,0.002831590861187091
16,500,418,82,0,2,83.2,0.0,83.2,0.1491516666666667,1.0651196388889446,0.0025603837473291936
17,500,414,86,0,3,82.19999999999999,0.0,82.19999999999999,0.2361233333333333,1.0757880277779865,0.002617489118681233
18,500,408,92,0,2,81.2,0.0,81.2,0.15623166666666669,1.071466333333115,0.002639079638751515
19,500,388,112,0,2,77.2,0.0,77.2,0.14828,1.0470513055555541,0.0027125681491076536
20,500,402,98,0,3,79.80000000000001,0.0,79.80000000000001,0.23919916666666668,1.0573636111115532,0.002650034113061536
21,500,420,80,0,0,84.0,0.0,84.0,0.0,1.0963483888890508,0.0026103533068786927
22,500,410,90,0,0,82.0,0.0,82.0,0.0,1.0975610555563051,0.002676978184283671
23,500,400,100,0,3,79.4,0.0,79.4,0.23650416666666668,1.0672768333337608,0.002688354743913755
24,500,412,88,0,2,82.0,0.0,82.0,0.171535,1.1140007499999613,0.0027170749999999057
25,500,411,89,0,2,81.8,0.0,81.8,0.16927583333333332,1.1050373611111717,0.0027018028389026202
26,500,441,59,0,3,87.6,0.0,87.6,0.23982416666666673,1.1152173055552541,0.0025461582318613107
27,500,388,112,0,2,77.2,0.0,77.2,0.15322166666666667,1.0742786944443976,0.0027831054260217553
28,500,416,84,0,2,82.8,0.0,82.8,0.15709583333333335,1.0912363055552932,0.002635836486848534
29,500,392,108,0,3,77.8,0.0,77.8,0.23926,1.047818694444771,0.0026936213224801313
