id,type,size,urgency,status,assigned_machine,arrival_time,execution_time,start_time,completion_time,deadline,extended_deadline
1,TT1,7.0,BESTEFFORT,COMPLETED,gpu,0.0,"{'cpu': 1.224, 'gpu': 0.286, 'CLOUD': 0.129}",0.0,0.286,6.0,9.0
2,TT1,7.0,BESTEFFORT,COMPLETED,gpu,0.0,"{'cpu': 2.908, 'gpu': 0.442, 'CLOUD': 0.193}",0.286,0.728,6.0,9.0
3,TT2,264.0,BESTEFFORT,COMPLETED,gpu,0.704,"{'cpu': 5.917, 'gpu': 1.398, 'CLOUD': 0.887}",0.728,2.126,8.704,12.704
4,TT2,198.0,BESTEFFORT,COMPLETED,gpu,2.382,"{'cpu': 6.076, 'gpu': 1.065, 'CLOUD': 0.905}",2.382,3.447,10.382,14.382
5,TT2,139.0,BESTEFFORT,COMPLETED,gpu,3.424,"{'cpu': 5.736, 'gpu': 1.048, 'CLOUD': 0.927}",3.447,4.495,11.424,15.424
6,TT2,176.0,BESTEFFORT,COMPLETED,gpu,10.899,"{'cpu': 6.066, 'gpu': 1.055, 'CLOUD': 1.179}",10.899,11.953999999999999,18.899,22.899
7,TT2,79.0,BESTEFFORT,COMPLETED,gpu,12.72,"{'cpu': 6.256, 'gpu': 1.292, 'CLOUD': 1.152}",12.72,14.012,20.72,24.72
8,TT2,107.0,BESTEFFORT,COMPLETED,gpu,12.811,"{'cpu': 6.3, 'gpu': 1.296, 'CLOUD': 1.15}",14.012,15.308,20.811,24.811
9,TT2,117.0,BESTEFFORT,COMPLETED,cpu,12.978,"{'cpu': 5.43, 'gpu': 1.018, 'CLOUD': 1.196}",12.978,18.408,20.978,24.978
10,TT2,155.0,BESTEFFORT,COMPLETED,gpu,18.359,"{'cpu': 5.892, 'gpu': 1.349, 'CLOUD': 1.013}",18.359,19.708000000000002,26.359,30.359
11,TT2,108.0,BESTEFFORT,COMPLETED,gpu,24.531,"{'cpu': 5.886, 'gpu': 1.05, 'CLOUD': 1.166}",24.531,25.581,32.531,36.531
12,TT2,77.0,BESTEFFORT,COMPLETED,gpu,29.427,"{'cpu': 5.881, 'gpu': 1.143, 'CLOUD': 0.972}",29.427,30.57,37.427,41.427
13,TT2,176.0,BESTEFFORT,COMPLETED,gpu,30.402,"{'cpu': 5.494, 'gpu': 1.381, 'CLOUD': 1.093}",30.57,31.951,38.402,42.402
14,TT2,226.0,BESTEFFORT,COMPLETED,gpu,32.608,"{'cpu': 6.78, 'gpu': 1.113, 'CLOUD': 0.857}",32.608,33.721,40.608,44.608
15,TT2,176.0,BESTEFFORT,COMPLETED,gpu,33.265,"{'cpu': 6.967, 'gpu': 1.157, 'CLOUD': 1.089}",33.721,34.878,41.265,45.265
16,TT2,269.0,BESTEFFORT,COMPLETED,gpu,33.917,"{'cpu': 5.934, 'gpu': 1.436, 'CLOUD': 0.939}",34.878,36.314,41.917,45.917
17,TT1,387.0,BESTEFFORT,COMPLETED,cpu,34.745,"{'cpu': 2.418, 'gpu': 0.47, 'CLOUD': 0.193}",34.745,37.163,40.745,43.745
18,TT2,149.0,BESTEFFORT,COMPLETED,gpu,38.266,"{'cpu': 5.208, 'gpu': 1.2, 'CLOUD': 0.934}",38.266,39.466,46.266,50.266
19,TT2,107.0,BESTEFFORT,COMPLETED,gpu,39.649,"{'cpu': 5.791, 'gpu': 1.005, 'CLOUD': 1.039}",39.649,40.654,47.649,51.649
20,TT2,96.0,BESTEFFORT,COMPLETED,gpu,39.76,"{'cpu': 6.321, 'gpu': 1.303, 'CLOUD': 0.91}",40.654,41.957,47.76,51.76
21,TT1,157.0,BESTEFFORT,COMPLETED,cpu,40.624,"{'cpu': 1.927, 'gpu': 0.105, 'CLOUD': 0.151}",40.624,42.551,46.624,49.624
22,TT2,112.0,BESTEFFORT,COMPLETED,gpu,41.164,"{'cpu': 5.336, 'gpu': 1.196, 'CLOUD': 1.106}",41.957,43.153,49.164,53.164
23,TT2,332.0,BESTEFFORT,COMPLETED,gpu,46.0,"{'cpu': 6.839, 'gpu': 1.01, 'CLOUD': 0.886}",46.0,47.01,54.0,58.0
24,TT2,247.0,BESTEFFORT,COMPLETED,gpu,48.94,"{'cpu': 6.49, 'gpu': 1.335, 'CLOUD': 0.838}",48.94,50.275,56.94,60.94
25,TT2,76.0,BESTEFFORT,COMPLETED,gpu,49.23,"{'cpu': 5.271, 'gpu': 1.165, 'CLOUD': 1.178}",50.275,51.44,57.23,61.23
26,TT1,7.0,BESTEFFORT,COMPLETED,cpu,49.44,"{'cpu': 1.923, 'gpu': 0.291, 'CLOUD': 0.172}",49.44,51.363,55.44,58.44
27,TT2,190.0,BESTEFFORT,COMPLETED,cpu,50.177,"{'cpu': 5.31, 'gpu': 1.215, 'CLOUD': 0.949}",51.363,56.673,58.177,62.177
28,TT2,122.0,BESTEFFORT,COMPLETED,gpu,53.457,"{'cpu': 5.159, 'gpu': 1.268, 'CLOUD': 1.047}",53.457,54.725,61.457,65.457
29,TT2,121.0,BESTEFFORT,COMPLETED,gpu,53.646,"{'cpu': 5.715, 'gpu': 1.127, 'CLOUD': 0.889}",54.725,55.852000000000004,61.646,65.646
30,TT2,128.0,BESTEFFORT,XCOMPLETED,cpu,53.949,"{'cpu': 5.713, 'gpu': 1.363, 'CLOUD': 1.16}",56.673,62.386,61.949,65.949
31,TT2,65.0,BESTEFFORT,COMPLETED,gpu,53.971,"{'cpu': 5.325, 'gpu': 1.1, 'CLOUD': 0.897}",55.852000000000004,56.952000000000005,61.971,65.971
32,TT1,90.0,BESTEFFORT,COMPLETED,gpu,57.426,"{'cpu': 2.981, 'gpu': 0.155, 'CLOUD': 0.184}",57.426,57.581,63.426,66.426
33,TT2,206.0,BESTEFFORT,COMPLETED,gpu,58.049,"{'cpu': 6.223, 'gpu': 1.12, 'CLOUD': 1.104}",58.049,59.169,66.049,70.049
34,TT1,44.0,BESTEFFORT,COMPLETED,gpu,66.872,"{'cpu': 2.855, 'gpu': 0.376, 'CLOUD': 0.109}",66.872,67.248,72.872,75.872
35,TT2,157.0,BESTEFFORT,COMPLETED,gpu,68.219,"{'cpu': 5.596, 'gpu': 1.047, 'CLOUD': 0.885}",68.219,69.26599999999999,76.219,80.219
36,TT1,7.0,BESTEFFORT,COMPLETED,gpu,69.961,"{'cpu': 1.9, 'gpu': 0.108, 'CLOUD': 0.087}",69.961,70.069,75.961,78.961
37,TT2,71.0,BESTEFFORT,COMPLETED,gpu,70.765,"{'cpu': 5.482, 'gpu': 1.432, 'CLOUD': 0.88}",70.765,72.197,78.765,82.765
38,TT2,144.0,BESTEFFORT,COMPLETED,gpu,72.645,"{'cpu': 5.464, 'gpu': 1.066, 'CLOUD': 1.08}",72.645,73.711,80.645,84.645
