id,type,size,urgency,status,assigned_machine,arrival_time,execution_time,start_time,completion_time,deadline,extended_deadline
1,TT2,124.0,BESTEFFORT,COMPLETED,gpu,0.563,"{'cpu': 6.946, 'gpu': 1.164, 'CLOUD': 0.883}",0.563,1.7269999999999999,8.563,12.563
2,TT2,112.0,BESTEFFORT,COMPLETED,gpu,2.829,"{'cpu': 5.144, 'gpu': 1.371, 'CLOUD': 1.003}",2.829,4.2,10.829,14.829
3,TT2,138.0,BESTEFFORT,COMPLETED,gpu,3.12,"{'cpu': 5.828, 'gpu': 1.3, 'CLOUD': 0.883}",4.2,5.5,11.120000000000001,15.120000000000001
4,TT2,92.0,BESTEFFORT,COMPLETED,gpu,11.794,"{'cpu': 5.399, 'gpu': 1.477, 'CLOUD': 0.837}",11.794,13.271,19.794,23.794
5,TT2,187.0,BESTEFFORT,COMPLETED,gpu,16.178,"{'cpu': 6.507, 'gpu': 1.067, 'CLOUD': 0.948}",16.178,17.245,24.178,28.178
6,TT1,10.0,BESTEFFORT,COMPLETED,gpu,18.822,"{'cpu': 1.405, 'gpu': 0.426, 'CLOUD': 0.102}",18.822,19.247999999999998,24.822,27.822
7,TT2,106.0,BESTEFFORT,COMPLETED,gpu,20.414,"{'cpu': 6.173, 'gpu': 1.436, 'CLOUD': 0.945}",20.414,21.85,28.414,32.414
8,TT2,306.0,BESTEFFORT,COMPLETED,gpu,23.981,"{'cpu': 5.166, 'gpu': 1.058, 'CLOUD': 0.901}",23.981,25.039,31.981,35.981
9,TT2,239.0,BESTEFFORT,COMPLETED,gpu,30.557,"{'cpu': 5.057, 'gpu': 1.196, 'CLOUD': 1.006}",30.557,31.753,38.557,42.557
10,TT1,6.0,BESTEFFORT,COMPLETED,gpu,31.301,"{'cpu': 1.457, 'gpu': 0.3, 'CLOUD': 0.117}",31.753,32.053,37.301,40.301
11,TT2,139.0,BESTEFFORT,COMPLETED,gpu,33.081,"{'cpu': 5.122, 'gpu': 1.259, 'CLOUD': 1.186}",33.081,34.34,41.081,45.081
12,TT1,6.0,BESTEFFORT,COMPLETED,gpu,36.931,"{'cpu': 1.799, 'gpu': 0.132, 'CLOUD': 0.104}",36.931,37.062999999999995,42.931,45.931
13,TT2,86.0,BESTEFFORT,COMPLETED,gpu,38.142,"{'cpu': 5.794, 'gpu': 1.102, 'CLOUD': 1.127}",38.142,39.244,46.142,50.142
14,TT2,156.0,BESTEFFORT,COMPLETED,gpu,38.284,"{'cpu': 6.882, 'gpu': 1.127, 'CLOUD': 1.059}",39.244,40.371,46.284,50.284
15,TT2,132.0,BESTEFFORT,COMPLETED,gpu,40.066,"{'cpu': 5.413, 'gpu': 1.322, 'CLOUD': 1.106}",40.371,41.693000000000005,48.066,52.066
16,TT2,219.0,BESTEFFORT,COMPLETED,gpu,41.768,"{'cpu': 5.409, 'gpu': 1.139, 'CLOUD': 1.004}",41.768,42.907000000000004,49.768,53.768
17,TT2,166.0,BESTEFFORT,COMPLETED,gpu,44.38,"{'cpu': 6.34, 'gpu': 1.219, 'CLOUD': 1.005}",44.38,45.599000000000004,52.38,56.38
18,TT2,158.0,BESTEFFORT,COMPLETED,gpu,45.861,"{'cpu': 6.076, 'gpu': 1.196, 'CLOUD': 0.902}",45.861,47.056999999999995,53.861,57.861
19,TT1,379.0,BESTEFFORT,COMPLETED,gpu,47.189,"{'cpu': 2.206, 'gpu': 0.13, 'CLOUD': 0.111}",47.189,47.319,53.189,56.189
20,TT2,254.0,BESTEFFORT,COMPLETED,gpu,47.545,"{'cpu': 5.233, 'gpu': 1.296, 'CLOUD': 1.07}",47.545,48.841,55.545,59.545
21,TT1,44.0,BESTEFFORT,COMPLETED,gpu,55.238,"{'cpu': 1.788, 'gpu': 0.318, 'CLOUD': 0.184}",55.238,55.556,61.238,64.238
22,TT1,7.0,BESTEFFORT,COMPLETED,gpu,58.546,"{'cpu': 1.654, 'gpu': 0.286, 'CLOUD': 0.159}",58.546,58.832,64.54599999999999,67.54599999999999
23,TT2,99.0,BESTEFFORT,COMPLETED,gpu,58.608,"{'cpu': 5.195, 'gpu': 1.28, 'CLOUD': 0.971}",58.832,60.112,66.608,70.608
24,TT1,379.0,BESTEFFORT,COMPLETED,gpu,60.983,"{'cpu': 2.311, 'gpu': 0.354, 'CLOUD': 0.09}",60.983,61.336999999999996,66.983,69.983
25,TT1,28.0,BESTEFFORT,COMPLETED,gpu,61.33,"{'cpu': 2.149, 'gpu': 0.286, 'CLOUD': 0.118}",61.336999999999996,61.623,67.33,70.33
