Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,1000,1000,0,0,220,53.300000000000004,24.7,78.0,2.848641666666669,13.42724277777762,0.017214413817663615
1,1000,1000,0,0,226,53.6,23.799999999999997,77.4,2.632358333333333,13.4029083333332,0.01731641903531421
2,1000,1000,0,0,243,50.9,24.8,75.7,3.1530416666666685,13.466298333333118,0.017789033465433448
3,1000,1000,0,0,267,44.800000000000004,28.499999999999996,73.3,3.4498749999999876,13.690600000000098,0.018677489768076528
4,1000,1000,0,0,240,49.2,26.8,76.0,3.0185333333333366,13.317232777777575,0.01752267470760207
5,1000,1000,0,0,236,49.6,26.8,76.4,2.7413416666666643,13.164865000000454,0.01723149869110007
6,1000,1000,0,0,220,51.1,26.900000000000002,78.0,2.726141666666662,13.352898888888648,0.017119101139600832
7,1000,1000,0,0,233,49.7,27.0,76.7,2.7632250000000003,13.174187222222836,0.017176254527018042
8,1000,1000,0,0,262,46.300000000000004,27.500000000000004,73.80000000000001,3.3377916666666616,13.236406111111146,0.017935509635651957
9,1000,1000,0,0,212,52.0,26.8,78.8,2.647708333333331,13.447217222222498,0.01706499647490165
10,1000,1000,0,0,206,52.1,27.3,79.4,2.772033333333337,13.495353888888712,0.01699666736635858
11,1000,1000,0,0,201,54.6,25.3,79.9,2.3818000000000095,13.413186111110825,0.016787466972604286
12,1000,1000,0,0,219,53.1,25.0,78.1,2.870358333333334,13.439069444444723,0.017207515293783258
13,1000,1000,0,0,225,50.6,26.900000000000002,77.5,2.7386583333333405,13.33302888888893,0.01720390824372765
14,1000,1000,0,0,222,51.300000000000004,26.5,77.80000000000001,2.923591666666664,13.415646666666687,0.017243761782347922
15,1000,1000,0,0,233,49.3,27.400000000000002,76.7,3.062908333333339,13.360931666666561,0.017419728378965528
16,1000,1000,0,0,201,54.0,25.900000000000002,79.9,2.3335083333333286,13.28122666666672,0.016622311222361352
17,1000,1000,0,0,242,48.1,27.700000000000003,75.80000000000001,2.941508333333329,13.210022222222346,0.0174274699501614
18,1000,1000,0,0,247,50.1,25.2,75.3,3.1581666666666632,13.363731666666343,0.017747319610446673
19,1000,1000,0,0,215,52.300000000000004,26.200000000000003,78.5,2.724766666666666,13.365293333333394,0.01702585138004254
20,1000,1000,0,0,277,46.400000000000006,25.900000000000002,72.30000000000001,3.308299999999995,13.078532222222131,0.018089256185646097
21,1000,999,1,0,242,51.0,24.7,75.7,2.870483333333333,13.183331111111338,0.017415232643476008
22,1000,1000,0,0,241,50.5,25.4,75.9,3.007433333333329,13.25903499999995,0.017469084321475557
23,1000,1000,0,0,241,49.0,26.900000000000002,75.9,3.027233333333336,13.350016111111026,0.01758895403308436
24,1000,1000,0,0,229,50.5,26.6,77.1,2.83370833333333,13.473992777778191,0.017475995820723983
25,1000,1000,0,0,243,49.1,26.6,75.7,3.10346666666667,13.47966000000037,0.01780668428005333
26,1000,1000,0,0,240,46.400000000000006,29.599999999999998,76.0,3.246825,13.368862777777737,0.0175906089181286
27,1000,1000,0,0,245,47.599999999999994,27.900000000000002,75.5,3.2811583333333387,13.391112777777844,0.017736573215599797
28,1000,1000,0,0,209,54.50000000000001,24.6,79.10000000000001,2.4875916666666624,13.36924722222206,0.016901703188649884
29,1000,1000,0,0,279,46.2,25.900000000000002,72.10000000000001,3.526583333333333,13.294316666666914,0.018438719371243983
