workload_id,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,1000,1000,0,0,723,27.700000000000003,0.0,27.700000000000003,0.12882583333333333,0.40562527777541413,0.0014643511833047442
1,1000,1000,0,0,715,28.499999999999996,0.0,28.499999999999996,0.11892416666666666,0.40315866667052935,0.0014145918128790507
2,1000,1000,0,0,707,29.299999999999997,0.0,29.299999999999997,0.11826750000000007,0.4071901111124478,0.0013897273416807092
3,1000,1000,0,0,729,27.1,0.0,27.1,0.1301916666666667,0.4035174166700744,0.0014889941574541493
4,1000,1000,0,0,720,28.000000000000004,0.0,28.000000000000004,0.12141750000000003,0.40122236111563525,0.0014329370039844113
5,1000,1000,0,0,707,29.299999999999997,0.0,29.299999999999997,0.12568333333333334,0.4166703611102841,0.0014220831437211062
6,1000,1000,0,0,718,28.199999999999996,0.0,28.199999999999996,0.12386416666666657,0.4061934722247598,0.0014404023837757444
7,1000,1000,0,0,712,28.799999999999997,0.0,28.799999999999997,0.12245499999999995,0.4084523333350242,0.0014182372685243897
8,1000,1000,0,0,715,28.499999999999996,0.0,28.499999999999996,0.12020750000000008,0.4052306944444071,0.0014218620857698496
9,1000,1000,0,0,724,27.6,0.0,27.6,0.12766000000000002,0.4038825833356208,0.001463342693245003
10,1000,1000,0,0,722,27.800000000000004,0.0,27.800000000000004,0.1303283333333334,0.407407166666348,0.0014654934052746329
11,1000,1000,0,0,726,27.400000000000002,0.0,27.400000000000002,0.12779333333333337,0.40250902777848147,0.0014690110502864286
12,1000,1000,0,0,721,27.900000000000002,0.0,27.900000000000002,0.12877249999999998,0.4061096111153084,0.0014555900039975212
13,1000,1000,0,0,712,28.799999999999997,0.0,28.799999999999997,0.1294275,0.4172527500019836,0.0014487942708402207
14,1000,1000,0,0,716,28.4,0.0,28.4,0.12055583333333332,0.4020296944476205,0.0014155975156606355
15,1000,1000,0,0,727,27.3,0.0,27.3,0.13341499999999998,0.4075165833358996,0.0014927347374941375
16,1000,1000,0,0,723,27.700000000000003,0.0,27.700000000000003,0.12931166666666669,0.40571980555658227,0.001464692438832427
17,1000,1000,0,0,702,29.799999999999997,0.0,29.799999999999997,0.12940750000000006,0.4271184722251039,0.0014332834638426306
18,1000,1000,0,0,721,27.900000000000002,0.0,27.900000000000002,0.12753333333333344,0.40430461111072674,0.0014491204699309203
19,1000,1000,0,0,713,28.7,0.0,28.7,0.1262983333333333,0.4121886666680964,0.0014361974448365727
20,1000,1000,0,0,718,28.199999999999996,0.0,28.199999999999996,0.1194758333333333,0.3993664166667764,0.0014161929669034624
21,1000,1000,0,0,725,27.500000000000004,0.0,27.500000000000004,0.12892583333333335,0.40450411111321755,0.0014709240404116998
22,1000,1000,0,0,719,28.1,0.0,28.1,0.12300333333333338,0.4042031388942269,0.001438445334143156
23,1000,1000,0,0,724,27.6,0.0,27.6,0.12503666666666666,0.4022591388914346,0.0014574606481573718
24,1000,1000,0,0,722,27.800000000000004,0.0,27.800000000000004,0.12181416666666675,0.3992445000029046,0.0014361312949744767
25,1000,1000,0,0,726,27.400000000000002,0.0,27.400000000000002,0.13147000000000006,0.40663866666570864,0.0014840827250573306
26,1000,1000,0,0,695,30.5,0.0,30.5,0.13058083333333342,0.4333945555559573,0.0014209657559211715
27,1000,1000,0,0,729,27.1,0.0,27.1,0.12981083333333335,0.4006622222240064,0.0014784583845904294
28,1000,1000,0,0,733,26.700000000000003,0.0,26.700000000000003,0.12859583333333338,0.3955482500024987,0.001481454119859546
29,1000,1000,0,0,718,28.199999999999996,0.0,28.199999999999996,0.12511333333333333,0.4071722500010381,0.0014438732269540359
