id,type,urgency,status,assigned_machine,arrival_time,execution_time,energy_usage,start_time,completion_time,missed_time,deadline,extended_deadline
0,T2,BESTEFFORT,COMPLETED,m1-1,0.74,"{'m1-1': 4.659, 'm2-1': 10.012, 'm3-1': 13.974}",465.9,0.74,5.399,inf,40.74,40.74
1,T3,BESTEFFORT,COMPLETED,m2-1,0.916,"{'m1-1': 7.029, 'm2-1': 12.147, 'm3-1': 18.876}",3644.1,0.916,13.063,inf,30.916,30.916
2,T3,BESTEFFORT,COMPLETED,m3-1,3.156,"{'m1-1': 6.902, 'm2-1': 11.279, 'm3-1': 19.301}",193.01,3.156,22.456999999999997,inf,33.156,33.156
3,T1,BESTEFFORT,COMPLETED,m1-1,4.704,"{'m1-1': 1.07, 'm2-1': 1.999, 'm3-1': 4.695}",107.0,5.399,6.469,inf,44.704,44.704
4,T1,BESTEFFORT,COMPLETED,m2-1,6.661,"{'m1-1': 1.001, 'm2-1': 2.1, 'm3-1': 5.085}",630.0,13.063,15.163,inf,46.661,46.661
5,T2,BESTEFFORT,COMPLETED,m3-1,7.186,"{'m1-1': 5.147, 'm2-1': 10.523, 'm3-1': 15.111}",151.11,22.456999999999997,37.568,inf,47.186,47.186
6,T3,BESTEFFORT,COMPLETED,m1-1,8.011,"{'m1-1': 6.903, 'm2-1': 12.972, 'm3-1': 18.009}",690.3,8.011,14.913999999999998,inf,38.010999999999996,38.010999999999996
7,T3,BESTEFFORT,COMPLETED,m2-1,8.818,"{'m1-1': 6.528, 'm2-1': 11.035, 'm3-1': 18.878}",3310.5,15.163,26.198,inf,38.818,38.818
8,T1,BESTEFFORT,COMPLETED,m3-1,9.976,"{'m1-1': 0.97, 'm2-1': 2.04, 'm3-1': 4.64}",46.4,37.568,42.208,inf,49.976,49.976
9,T2,BESTEFFORT,COMPLETED,m1-1,10.012,"{'m1-1': 5.165, 'm2-1': 9.581, 'm3-1': 15.138}",516.5,14.913999999999998,20.078999999999997,inf,50.012,50.012
10,T4,BESTEFFORT,MISSED,m2-1,10.753,"{'m1-1': 15.59, 'm2-1': 19.831, 'm3-1': 26.671}",4366.5,26.198,inf,40.753,40.753,40.753
11,T3,BESTEFFORT,MISSED,m3-1,12.904,"{'m1-1': 6.894, 'm2-1': 11.456, 'm3-1': 18.696}",6.9599999999999795,42.208,inf,42.903999999999996,42.903999999999996,42.903999999999996
