Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,1000,207,793,0,103,10.4,0.0,10.4,4.2445666666666675,13.530811111111124,0.1301039529914531
1,1000,200,800,0,115,8.5,0.0,8.5,4.340716666666667,12.585297222222225,0.14806232026143792
2,1000,234,766,0,136,9.8,0.0,9.8,4.130383333333333,13.194327777777751,0.13463599773242602
3,1000,201,799,0,116,8.5,0.0,8.5,4.564050000000003,12.743697222222238,0.1499258496732028
4,1000,204,796,0,111,9.3,0.0,9.3,3.7644,12.417155555555606,0.13351780167264093
5,1000,212,788,0,125,8.7,0.0,8.7,4.575416666666666,12.325905555555446,0.14167707535121202
6,1000,213,787,0,114,9.9,0.0,9.9,3.7193666666666707,12.49296666666673,0.12619158249158313
7,1000,215,785,0,112,10.299999999999999,0.0,10.299999999999999,4.668700000000002,13.332605555555604,0.129442772384035
8,1000,220,780,0,127,9.3,0.0,9.3,3.619433333333339,12.472627777777848,0.13411427718040697
9,1000,201,799,0,114,8.7,0.0,8.7,4.389000000000003,12.582611111111053,0.1446277139208167
10,1000,199,801,0,116,8.3,0.0,8.3,4.655016666666665,12.0725638888889,0.14545257697456504
11,1000,204,796,0,106,9.8,0.0,9.8,3.8446833333333346,12.657338888888786,0.12915651927437538
12,1000,209,791,0,107,10.2,0.0,10.2,3.575366666666666,12.545338888888946,0.12299351851851908
13,1000,180,820,0,90,9.0,0.0,9.0,3.6019000000000023,11.62524166666665,0.12916935185185166
14,1000,202,798,0,101,10.100000000000001,0.0,10.100000000000001,3.4298333333333355,12.451786111111094,0.12328501100109993
15,1000,191,809,0,107,8.4,0.0,8.4,4.3116,12.348733333333236,0.147008730158729
16,1000,202,798,0,111,9.1,0.0,9.1,4.091649999999994,12.126894444444446,0.13326257631257635
17,1000,197,803,0,122,7.5,0.0,7.5,5.183416666666667,12.158486111111124,0.1621131481481483
18,1000,207,793,0,112,9.5,0.0,9.5,2.9582333333333324,11.78446388888889,0.12404698830409358
19,1000,208,792,0,121,8.7,0.0,8.7,4.445399999999998,12.844877777777745,0.14764227330779015
20,1000,199,801,0,107,9.2,0.0,9.2,4.8621500000000015,13.519199999999998,0.1469478260869565
21,1000,215,785,0,113,10.2,0.0,10.2,4.11656666666667,13.213763888888868,0.12954670479302813
22,1000,217,783,0,123,9.4,0.0,9.4,3.878549999999998,12.886358333333273,0.13708891843971568
23,1000,205,795,0,114,9.1,0.0,9.1,4.0306500000000005,12.555136111111127,0.13796852869352885
24,1000,217,783,0,115,10.2,0.0,10.2,3.917100000000002,13.080016666666552,0.12823545751633875
25,1000,194,806,0,96,9.8,0.0,9.8,3.499966666666664,11.934719444444362,0.12178285147392204
26,1000,208,792,0,116,9.2,0.0,9.2,3.623183333333334,12.266727777777787,0.13333399758454118
27,1000,226,774,0,127,9.9,0.0,9.9,3.881233333333335,12.895566666666596,0.13025824915824843
28,1000,196,804,0,94,10.2,0.0,10.2,3.251800000000001,12.053408333333323,0.11817066993464041
29,1000,194,806,0,102,9.2,0.0,9.2,3.7155333333333345,12.006205555555564,0.130502234299517
