Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,2000,1983,17,0,115,93.4,0.0,93.4,4.253277777777782,67.35592430555492,0.03605777532417286
1,2000,1978,22,0,87,94.55,0.0,94.55,3.3749666666666713,67.33959930555544,0.035610576047358775
2,2000,1988,12,0,69,95.95,0.0,95.95,3.1243249999999967,67.04347430555585,0.03493667238434384
3,2000,1974,26,0,117,92.85,0.0,92.85,4.208425000000022,68.38335,0.0368246365105008
4,2000,1982,18,0,93,94.45,0.0,94.45,3.708788888888899,68.92744375000052,0.036488853229222094
5,2000,1982,18,0,91,94.55,0.0,94.55,3.669288888888875,65.82370277777714,0.03480893853927929
6,2000,1992,8,0,105,94.35,0.0,94.35,3.8458944444444545,69.311082638889,0.036730833406936406
7,2000,1983,17,0,89,94.69999999999999,0.0,94.69999999999999,4.08232777777778,67.35030833333344,0.03555982488560372
8,2000,1981,19,0,95,94.3,0.0,94.3,4.331963888888873,67.60637847222158,0.03584643609343668
9,2000,1980,20,0,105,93.75,0.0,93.75,4.037580555555571,68.11266458333283,0.03632675444444417
10,2000,1976,24,0,137,91.95,0.0,91.95,4.787911111111115,67.87666249999948,0.03690955002718841
11,2000,1989,11,0,86,95.15,0.0,95.15,3.3259555555555744,67.58771249999948,0.03551640173410378
12,2000,1990,10,0,95,94.75,0.0,94.75,3.971705555555564,67.69328263888812,0.03572204888595679
13,2000,1982,18,0,102,94.0,0.0,94.0,4.232466666666681,68.06922361111111,0.03620703383569741
14,2000,1990,10,0,84,95.3,0.0,95.3,2.822675000000009,67.14259444444416,0.035226964556371546
15,2000,1986,14,0,88,94.89999999999999,0.0,94.89999999999999,3.5682583333333455,66.7776131944437,0.03518314709928541
16,2000,1971,29,0,109,93.10000000000001,0.0,93.10000000000001,3.7966972222222317,68.38474513888791,0.03672650114870457
17,2000,1979,21,0,109,93.5,0.0,93.5,4.154838888888895,67.66623472222184,0.03618515225787264
18,2000,1976,24,0,89,94.35,0.0,94.35,4.162961111111105,67.95773263888869,0.03601363679856317
19,2000,1980,20,0,90,94.5,0.0,94.5,3.004877777777793,67.36700208333232,0.03564391644620758
20,2000,1982,18,0,92,94.5,0.0,94.5,3.5863805555555692,66.38898541666684,0.03512644731040573
21,2000,1988,12,0,99,94.45,0.0,94.45,3.2758416666666705,67.14405486111053,0.0355447617051935
22,2000,1987,13,0,99,94.39999999999999,0.0,94.39999999999999,4.012327777777798,67.2054312500003,0.03559609706038152
23,2000,1990,10,0,99,94.55,0.0,94.55,4.470638888888896,67.62525833333287,0.03576163846289417
24,2000,1995,5,0,83,95.6,0.0,95.6,3.209122222222226,67.70977500000022,0.035413062238493845
25,2000,1983,17,0,123,93.0,0.0,93.0,4.915797222222226,67.58708611111095,0.036337143070489755
26,2000,1977,23,0,124,92.65,0.0,92.65,4.691822222222262,68.02805763888884,0.03671238944354498
27,2000,1982,18,0,96,94.3,0.0,94.3,3.924375000000014,66.64335347222199,0.03533581838399893
28,2000,1981,19,0,87,94.69999999999999,0.0,94.69999999999999,3.953383333333343,66.98115347222257,0.03536491735597813
29,2000,1980,20,0,106,93.7,0.0,93.7,4.33992777777777,68.34059027777734,0.0364677642891021
