Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,2000,2000,0,0,723,63.849999999999994,0.0,63.849999999999994,26.28991805555556,71.13174305555566,0.055702226355172794
1,2000,2000,0,0,698,65.10000000000001,0.0,65.10000000000001,24.82009722222222,71.0365013888889,0.054559524876258744
2,2000,2000,0,0,670,66.5,0.0,66.5,24.844195833333334,71.05263680555565,0.053423035192147104
3,2000,2000,0,0,738,63.1,0.0,63.1,25.991023611111125,70.43243472222223,0.055810170144391616
4,2000,2000,0,0,753,62.35000000000001,0.0,62.35000000000001,26.68219027777779,69.8290986111109,0.055997673304820264
5,2000,2000,0,0,663,66.85,0.0,66.85,24.258480555555582,71.80535972222182,0.05370632739134019
6,2000,2000,0,0,809,59.550000000000004,0.0,59.550000000000004,29.159138888888876,69.39174513888884,0.05826343000746334
7,2000,2000,0,0,681,65.95,0.0,65.95,23.74591527777778,69.82759444444433,0.05293979866902526
8,2000,2000,0,0,680,66.0,0.0,66.0,25.31661805555558,71.41944027777775,0.05410563657407405
9,2000,2000,0,0,632,68.4,0.0,68.4,22.579084722222255,72.38095763888902,0.05291005675357384
10,2000,2000,0,0,665,66.75,0.0,66.75,23.71954722222224,70.9427444444442,0.053140632542654824
11,2000,2000,0,0,682,65.9,0.0,65.9,24.85286666666669,70.7879597222224,0.053708618909121694
12,2000,2000,0,0,665,66.75,0.0,66.75,23.994866666666656,71.66957638888874,0.05368507594673314
13,2000,2000,0,0,666,66.7,0.0,66.7,24.734543055555587,72.09863541666671,0.05404695308595706
14,2000,2000,0,0,713,64.35,0.0,64.35,24.040918055555544,69.41437013888851,0.05393501953293592
15,2000,2000,0,0,714,64.3,0.0,64.3,26.500259722222232,70.78629374999998,0.05504377430015551
16,2000,2000,0,0,709,64.55,0.0,64.55,25.70102083333335,70.84805347222199,0.05487843026508287
17,2000,2000,0,0,751,62.45,0.0,62.45,27.71559166666669,70.52510972222217,0.05646525998576635
18,2000,2000,0,0,752,62.4,0.0,62.4,26.64718750000004,69.7006388888889,0.055849870904558424
19,2000,2000,0,0,646,67.7,0.0,67.7,23.08502083333336,71.05888472222219,0.05248071249794844
20,2000,2000,0,0,718,64.1,0.0,64.1,26.104623611111155,70.88045763888893,0.05528896851707406
21,2000,2000,0,0,690,65.5,0.0,65.5,26.089119444444453,71.99482152777752,0.054957879028837794
22,2000,2000,0,0,659,67.05,0.0,67.05,24.19586111111111,71.77887777777761,0.05352638163890947
23,2000,2000,0,0,665,66.75,0.0,66.75,24.48048472222226,71.31312916666678,0.0534180742821474
24,2000,2000,0,0,701,64.95,0.0,64.95,24.977243055555583,70.06197708333328,0.05393531723120344
25,2000,2000,0,0,687,65.64999999999999,0.0,65.64999999999999,24.318150000000006,71.22418819444442,0.05424538324024709
26,2000,2000,0,0,734,63.3,0.0,63.3,25.667287500000015,70.00346388888894,0.055294995172898063
27,2000,2000,0,0,660,67.0,0.0,67.0,23.806506944444457,70.86194166666671,0.05288204601990053
28,2000,2000,0,0,751,62.45,0.0,62.45,27.288004166666667,69.78535277777759,0.05587298060670743
29,2000,2000,0,0,653,67.35,0.0,67.35,23.455837500000047,70.87580902777762,0.052617527117875006
