workload_id,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,500,500,0,0,261,47.8,0.0,47.8,0.37436249999999993,1.3953256666668392,0.005838182705718993
1,500,500,0,0,261,47.8,0.0,47.8,0.43742333333333333,1.3931403611104665,0.005829039167826219
2,500,500,0,0,255,49.0,0.0,49.0,0.4235075000000002,1.4100453611113901,0.0057552871882097555
3,500,500,0,0,261,47.8,0.0,47.8,0.44641333333333333,1.3823036388891503,0.005783697233845818
4,500,500,0,0,263,47.4,0.0,47.4,0.4205716666666666,1.3894568055557546,0.005862686943273226
5,500,500,0,0,259,48.199999999999996,0.0,48.199999999999996,0.41638499999999995,1.4076701666671658,0.005840955048411478
6,500,500,0,0,255,49.0,0.0,49.0,0.4398116666666667,1.4085734999999437,0.005749279591836505
7,500,500,0,0,261,47.8,0.0,47.8,0.3569124999999998,1.398696500000353,0.005852286610880138
8,500,500,0,0,254,49.2,0.0,49.2,0.42190166666666645,1.4098330555556782,0.0057310286811206425
9,500,500,0,0,261,47.8,0.0,47.8,0.4368599999999999,1.397910833333428,0.005848999302650326
10,500,500,0,0,258,48.4,0.0,48.4,0.4423616666666667,1.4017334999993425,0.005792287190079928
11,500,500,0,0,267,46.6,0.0,46.6,0.4529658333333333,1.400770444445338,0.006011890319507889
12,500,500,0,0,259,48.199999999999996,0.0,48.199999999999996,0.4362766666666667,1.4037347500007795,0.005824625518675433
13,500,500,0,0,270,46.0,0.0,46.0,0.3601933333333332,1.3857234999999573,0.0060248847826085096
14,500,500,0,0,264,47.199999999999996,0.0,47.199999999999996,0.43669,1.399069555555551,0.005928260828625217
15,500,500,0,0,259,48.199999999999996,0.0,48.199999999999996,0.4140733333333332,1.3984188333329155,0.005802567773165626
16,500,500,0,0,261,47.8,0.0,47.8,0.46221416666666676,1.4056005555555102,0.005881173872617197
17,500,500,0,0,248,50.4,0.0,50.4,0.43522583333333326,1.4134578055559703,0.0056089595458570255
18,500,500,0,0,255,49.0,0.0,49.0,0.38158416666666656,1.4276678055552636,0.005827215532878627
19,500,500,0,0,266,46.800000000000004,0.0,46.800000000000004,0.4066625,1.3826282222224917,0.005908667616335434
20,500,500,0,0,266,46.800000000000004,0.0,46.800000000000004,0.4395066666666666,1.4000560277776903,0.0059831454178533765
21,500,500,0,0,260,48.0,0.0,48.0,0.3576483333333333,1.4074433055557085,0.005864347106482118
22,500,500,0,0,250,50.0,0.0,50.0,0.4094766666666667,1.4073923888887416,0.005629569555554966
23,500,500,0,0,264,47.199999999999996,0.0,47.199999999999996,0.42219833333333345,1.389578055555887,0.005888042608287658
24,500,500,0,0,259,48.199999999999996,0.0,48.199999999999996,0.4091575,1.3843313333331995,0.00574411341632033
25,500,500,0,0,262,47.599999999999994,0.0,47.599999999999994,0.4405958333333333,1.3975579166667498,0.005872092086835083
26,500,500,0,0,255,49.0,0.0,49.0,0.46810666666666667,1.4379753333340664,0.0058692870748329245
27,500,500,0,0,270,46.0,0.0,46.0,0.4150541666666667,1.3704117499994755,0.005958311956519458
28,500,500,0,0,262,47.599999999999994,0.0,47.599999999999994,0.4192108333333332,1.393773166667282,0.005856189775912951
29,500,500,0,0,254,49.2,0.0,49.2,0.4346566666666667,1.4073406944447682,0.0057208971318893015
