workload_id,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,500,500,0,0,178,64.4,0.0,64.4,0.7575233333333333,1.8505299722221875,0.005746987491373253
1,500,500,0,0,174,65.2,0.0,65.2,0.7300183333333334,1.8404074166668578,0.005645421523517969
2,500,500,0,0,173,65.4,0.0,65.4,0.7501966666666668,1.8678527222225159,0.005712087835542862
3,500,500,0,0,173,65.4,0.0,65.4,0.7276108333333335,1.8255294444444494,0.005582658851512077
4,500,500,0,0,176,64.8,0.0,64.8,0.7049991666666666,1.8299401666667512,0.005647963477366516
5,500,500,0,0,171,65.8,0.0,65.8,0.7537016666666668,1.8640490000000054,0.005665802431610959
6,500,500,0,0,171,65.8,0.0,65.8,0.7486425000000001,1.8684480000001107,0.005679173252279972
7,500,500,0,0,169,66.2,0.0,66.2,0.7562250000000001,1.879048944444512,0.005676885028533269
8,500,500,0,0,163,67.4,0.0,67.4,0.7488149999999998,1.888744333333614,0.005604582591494404
9,500,500,0,0,171,65.8,0.0,65.8,0.7425508333333333,1.856804083333716,0.005643781408309167
10,500,500,0,0,166,66.8,0.0,66.8,0.7186125000000001,1.8535170555553728,0.005549452262141835
11,500,500,0,0,173,65.4,0.0,65.4,0.7451899999999999,1.83767961111138,0.005619815324499633
12,500,500,0,0,168,66.4,0.0,66.4,0.7458016666666667,1.8801129166667268,0.0056629907128515865
13,500,500,0,0,178,64.4,0.0,64.4,0.71232,1.8141266666670788,0.005633933747413288
14,500,500,0,0,173,65.4,0.0,65.4,0.7448308333333332,1.8395685555556942,0.005625591913014356
15,500,500,0,0,190,62.0,0.0,62.0,0.7450716666666666,1.8161062500002219,0.005858407258065232
16,500,500,0,0,172,65.60000000000001,0.0,65.60000000000001,0.7886250000000001,1.880633527778102,0.005733638804201529
17,500,500,0,0,166,66.8,0.0,66.8,0.7317308333333336,1.8945496388888243,0.005672304308050373
18,500,500,0,0,170,66.0,0.0,66.0,0.7368775,1.8647394722222492,0.005650725673400756
19,500,500,0,0,184,63.2,0.0,63.2,0.7153358333333333,1.8006045555558619,0.005698115682138803
20,500,500,0,0,178,64.4,0.0,64.4,0.7628308333333332,1.8506032777777324,0.00574721514837805
21,500,500,0,0,171,65.8,0.0,65.8,0.7489049999999999,1.854283944444566,0.005636121411685611
22,500,500,0,0,166,66.8,0.0,66.8,0.7436208333333333,1.8832669166669074,0.0056385237025955316
23,500,500,0,0,174,65.2,0.0,65.2,0.7059833333333333,1.8188355000001968,0.005579250000000603
24,500,500,0,0,170,66.0,0.0,66.0,0.7253258333333334,1.8317672499999431,0.005550809848484676
25,500,500,0,0,173,65.4,0.0,65.4,0.7318083333333334,1.8434227777781618,0.00563737852531548
26,500,500,0,0,160,68.0,0.0,68.0,0.7903766666666664,1.939322583333463,0.0057038899509807735
27,500,500,0,0,185,63.0,0.0,63.0,0.6989466666666668,1.7768730277778941,0.005640866754850458
28,500,500,0,0,176,64.8,0.0,64.8,0.7900766666666666,1.8661879722223318,0.0057598394204392955
29,500,500,0,0,176,64.8,0.0,64.8,0.7291908333333332,1.8507572777777224,0.005712213820301612
