Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,2000,2000,0,0,705,64.75,0.0,64.75,25.16342222222221,71.12007638888902,0.05491897790647801
1,2000,2000,0,0,670,66.5,0.0,66.5,23.8639125,71.20774097222223,0.05353965486633249
2,2000,2000,0,0,684,65.8,0.0,65.8,25.784022222222227,71.5086965277777,0.054337915294663905
3,2000,2000,0,0,709,64.55,0.0,64.55,24.25476388888886,70.35475972222241,0.05449632821241084
4,2000,2000,0,0,717,64.14999999999999,0.0,64.14999999999999,24.56001527777778,70.09967847222246,0.054637317593314486
5,2000,2000,0,0,654,67.30000000000001,0.0,67.30000000000001,23.635550000000034,71.69506736111094,0.053265280357437536
6,2000,2000,0,0,767,61.650000000000006,0.0,61.650000000000006,26.6393861111111,69.51020277777758,0.056374860322609556
7,2000,2000,0,0,693,65.35,0.0,65.35,24.031770833333315,69.93952499999965,0.05351149579188955
8,2000,2000,0,0,644,67.80000000000001,0.0,67.80000000000001,23.183491666666686,71.27439305555554,0.052562236766633866
9,2000,2000,0,0,608,69.6,0.0,69.6,20.93728333333335,72.21484722222213,0.051878482199872226
10,2000,2000,0,0,638,68.10000000000001,0.0,68.10000000000001,21.84150555555556,70.8551999999998,0.05202290748898662
11,2000,1998,2,0,660,66.9,0.0,66.9,23.924334722222227,71.01119375,0.05307264106875934
12,2000,2000,0,0,667,66.64999999999999,0.0,66.64999999999999,24.056902777777793,71.55856319444446,0.05368234298157875
13,2000,2000,0,0,635,68.25,0.0,68.25,23.276886111111125,72.17755555555557,0.0528773300773301
14,2000,1996,4,0,689,65.35,0.0,65.35,22.649281944444464,69.55490555555527,0.05321721924679057
15,2000,2000,0,0,664,66.8,0.0,66.8,23.690031944444453,70.83729166666684,0.05302192490019974
16,2000,2000,0,0,710,64.5,0.0,64.5,25.624068055555572,70.68818888888879,0.054797045650301385
17,2000,2000,0,0,711,64.45,0.0,64.45,25.549031944444465,70.65296111111093,0.05481222739419001
18,2000,2000,0,0,738,63.1,0.0,63.1,25.47551805555558,69.44605555555569,0.05502857017080482
19,2000,2000,0,0,664,66.8,0.0,66.8,24.38909722222222,71.16774513888888,0.05326927031353958
20,2000,2000,0,0,679,66.05,0.0,66.05,23.581370833333374,70.64891041666677,0.053481385629573636
21,2000,2000,0,0,670,66.5,0.0,66.5,25.30448888888891,71.92449791666685,0.05407856986215553
22,2000,2000,0,0,654,67.30000000000001,0.0,67.30000000000001,24.06277361111108,72.13309791666657,0.053590711676572485
23,2000,2000,0,0,649,67.55,0.0,67.55,22.812719444444475,70.92654027777783,0.05249928962085702
24,2000,2000,0,0,676,66.2,0.0,66.2,22.767541666666688,70.10420833333316,0.052948797834843776
25,2000,2000,0,0,657,67.15,0.0,67.15,22.552397222222233,71.15025624999998,0.05297859735666417
26,2000,2000,0,0,717,64.14999999999999,0.0,64.14999999999999,25.16892222222223,69.99929722222231,0.05455907811552793
27,2000,2000,0,0,631,68.45,0.0,68.45,21.520763888888883,70.68482152777798,0.051632448157617236
28,2000,2000,0,0,722,63.9,0.0,63.9,25.545163888888915,69.61795763888868,0.05447414525734639
29,2000,2000,0,0,641,67.95,0.0,67.95,22.279169444444477,70.71594444444447,0.05203527920856842
