Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,2000,2000,0,0,369,81.55,0.0,81.55,14.418475000000017,74.93199652777766,0.04594236451733762
1,2000,2000,0,0,395,80.25,0.0,80.25,16.01525833333335,75.7465118055555,0.04719408835237103
2,2000,2000,0,0,335,83.25,0.0,83.25,12.850913888888874,75.78284583333331,0.04551522272272271
3,2000,2000,0,0,330,83.5,0.0,83.5,13.411183333333366,75.45560486111111,0.04518299692282103
4,2000,2000,0,0,256,87.2,0.0,87.2,10.020400000000015,75.02926319444401,0.0430213665105757
5,2000,2000,0,0,357,82.15,0.0,82.15,13.955050000000032,76.12787499999972,0.046334677419354674
6,2000,2000,0,0,367,81.65,0.0,81.65,14.951306944444443,75.8957347222221,0.046476261311832266
7,2000,2000,0,0,346,82.69999999999999,0.0,82.69999999999999,13.818188888888901,75.35358055555548,0.045558392113395095
8,2000,2000,0,0,313,84.35000000000001,0.0,84.35000000000001,12.352519444444454,76.16873541666648,0.04515040629322257
9,2000,2000,0,0,306,84.7,0.0,84.7,12.847216666666656,77.33387291666672,0.04565163690476194
10,2000,2000,0,0,266,86.7,0.0,86.7,11.032319444444438,76.8948374999998,0.04434535034602064
11,2000,2000,0,0,343,82.85,0.0,82.85,14.043397222222245,76.61932777777736,0.046239787433782355
12,2000,2000,0,0,297,85.15,0.0,85.15,12.294484722222247,75.56173680555548,0.044369780860572805
13,2000,2000,0,0,383,80.85,0.0,80.85,14.498788888888859,75.94713194444435,0.04696792328042322
14,2000,2000,0,0,278,86.1,0.0,86.1,12.294552777777792,76.40198958333329,0.044368170489740594
15,2000,2000,0,0,359,82.05,0.0,82.05,15.565750000000007,76.28935277777795,0.046489550748188876
16,2000,2000,0,0,325,83.75,0.0,83.75,13.647119444444453,76.3621472222223,0.04558934162520735
17,2000,2000,0,0,295,85.25,0.0,85.25,12.756375000000034,77.62449861111097,0.04552756516780702
18,2000,2000,0,0,328,83.6,0.0,83.6,13.511272222222237,76.0176645833336,0.045465110396730624
19,2000,2000,0,0,319,84.05,0.0,84.05,12.25577638888887,74.96671805555535,0.04459650092537498
20,2000,2000,0,0,360,82.0,0.0,82.0,13.860302777777797,75.465709722222,0.046015676659891466
21,2000,2000,0,0,320,84.0,0.0,84.0,13.525988888888902,75.96315069444456,0.04521616112764557
22,2000,2000,0,0,224,88.8,0.0,88.8,9.453947222222228,76.32978958333315,0.04297848512575065
23,2000,2000,0,0,385,80.75,0.0,80.75,15.407261111111135,75.22332013888897,0.046577907206742396
24,2000,2000,0,0,286,85.7,0.0,85.7,12.088094444444476,76.3661624999998,0.04455435385064165
25,2000,2000,0,0,408,79.60000000000001,0.0,79.60000000000001,16.75260833333333,75.80417499999994,0.0476156878140703
26,2000,2000,0,0,265,86.75,0.0,86.75,11.160752777777795,76.29736874999999,0.04397542867435157
27,2000,2000,0,0,312,84.39999999999999,0.0,84.39999999999999,11.979086111111128,75.53271666666683,0.04474687006319125
28,2000,2000,0,0,292,85.39999999999999,0.0,85.39999999999999,11.482302777777821,76.17910208333343,0.04460134782396572
29,2000,2000,0,0,287,85.65,0.0,85.65,10.858374999999972,75.80832847222182,0.044254715979113735
