Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,2000,1902,98,0,989,45.65,0.0,45.65,26.361438888888873,55.06201319444436,0.06030888630278682
1,2000,1925,75,0,1040,44.25,0.0,44.25,26.87514722222223,54.7819937499999,0.06190055790960441
2,2000,1941,59,0,984,47.85,0.0,47.85,27.09336944444446,57.881365972222184,0.06048209610472538
3,2000,1925,75,0,983,47.099999999999994,0.0,47.099999999999994,25.496973611111112,55.067011111111206,0.0584575489502242
4,2000,1923,77,0,977,47.3,0.0,47.3,25.77567222222223,55.952943055555494,0.05914687426591491
5,2000,1928,72,0,985,47.15,0.0,47.15,26.692566666666668,56.41809652777812,0.0598283102097329
6,2000,1921,79,0,1008,45.65,0.0,45.65,26.556076388888883,55.41282152777778,0.06069312325057807
7,2000,1928,72,0,1009,45.95,0.0,45.95,26.84102222222222,55.87224236111113,0.06079678167694356
8,2000,1945,55,0,996,47.449999999999996,0.0,47.449999999999996,26.33494861111112,56.886463194445,0.05994358608476818
9,2000,1901,99,0,963,46.9,0.0,46.9,24.563781944444465,54.67156111111107,0.058285246387112015
10,2000,1929,71,0,982,47.349999999999994,0.0,47.349999999999994,25.27156388888889,56.172572916666944,0.05931633887715622
11,2000,1954,46,0,1009,47.25,0.0,47.25,28.225359722222237,58.08590000000024,0.0614665608465611
12,2000,1948,52,0,991,47.85,0.0,47.85,27.29554583333333,58.157709722222286,0.06077085655404628
13,2000,1945,55,0,1032,45.65,0.0,45.65,29.202234722222226,57.16963819444464,0.06261734741998316
14,2000,1927,73,0,993,46.7,0.0,46.7,26.447990277777787,56.17093055555566,0.06014018260766129
15,2000,1929,71,0,1039,44.5,0.0,44.5,28.26038194444445,55.39581874999986,0.06224249297752794
16,2000,1937,63,0,1000,46.85,0.0,46.85,28.33945277777779,57.8197368055554,0.061707296484050586
17,2000,1954,46,0,1031,46.150000000000006,0.0,46.150000000000006,28.478573611111113,57.01907916666662,0.06177581708197899
18,2000,1946,54,0,975,48.55,0.0,48.55,26.901144444444448,57.63448333333342,0.059355801579128134
19,2000,1958,42,0,1039,45.95,0.0,45.95,28.07727083333334,56.8324812499999,0.06184165533188237
20,2000,1910,90,0,1038,43.6,0.0,43.6,26.04172499999999,53.462620833333474,0.06131034499235491
21,2000,1931,69,0,1031,45.0,0.0,45.0,27.293929166666686,55.098127083333026,0.061220141203703365
22,2000,1895,105,0,1064,41.55,0.0,41.55,27.593809722222247,52.89843680555562,0.06365636198021134
23,2000,1921,79,0,1048,43.65,0.0,43.65,27.82512361111112,54.853093749999694,0.06283286798396298
24,2000,1921,79,0,983,46.9,0.0,46.9,25.401779166666643,54.97860069444437,0.05861258069770188
25,2000,1905,95,0,964,47.05,0.0,47.05,25.93633194444443,55.755236805555285,0.059251048677529526
26,2000,1917,83,0,989,46.400000000000006,0.0,46.400000000000006,25.144051388888883,55.3567465277778,0.05965166651700194
27,2000,1941,59,0,1014,46.35,0.0,46.35,26.33859027777779,55.755318055555456,0.06014597416996274
28,2000,1903,97,0,1008,44.75,0.0,44.75,25.183273611111108,53.90525486111124,0.060229335040347755
29,2000,1908,92,0,1012,44.800000000000004,0.0,44.800000000000004,26.142712499999988,54.22859583333338,0.060522986421131006
