Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,2000,750,1250,0,352,19.900000000000002,0.0,19.900000000000002,8.975933333333334,22.843542361111176,0.05739583507816877
1,2000,755,1245,0,371,19.2,0.0,19.2,10.176963888888894,22.718026388888767,0.059161527054397825
2,2000,768,1232,0,393,18.75,0.0,18.75,10.640725000000002,22.73640763888885,0.06063042037037027
3,2000,706,1294,0,325,19.05,0.0,19.05,9.490686111111112,21.961047916666608,0.05764054571303571
4,2000,783,1217,0,390,19.650000000000002,0.0,19.650000000000002,10.276452777777777,23.317443749999786,0.05933191793893074
5,2000,714,1286,0,320,19.7,0.0,19.7,9.56844444444444,22.627126388888957,0.05742925479413441
6,2000,750,1250,0,367,19.15,0.0,19.15,10.090344444444444,22.83060625000005,0.05960993798955626
7,2000,758,1242,0,365,19.650000000000002,0.0,19.650000000000002,9.972727777777777,23.09001111111086,0.05875320893412433
8,2000,720,1280,0,327,19.650000000000002,0.0,19.650000000000002,10.453999999999999,23.529763194444346,0.059872170978229874
9,2000,780,1220,0,379,20.05,0.0,20.05,11.031488888888891,23.873204166666596,0.05953417497921845
10,2000,700,1300,0,322,18.9,0.0,18.9,8.68375277777778,21.463893055555662,0.05678278586125836
11,2000,756,1244,0,348,20.4,0.0,20.4,9.354497222222227,23.27090069444445,0.05703652130991287
12,2000,773,1227,0,367,20.3,0.0,20.3,10.196036111111109,23.77122916666671,0.058549825533661844
13,2000,727,1273,0,328,19.950000000000003,0.0,19.950000000000003,9.772052777777782,23.18335347222218,0.058103642787524244
14,2000,775,1225,0,370,20.25,0.0,20.25,10.027912500000005,23.8448534722221,0.058876181412894066
15,2000,779,1221,0,397,19.1,0.0,19.1,11.15616111111111,23.756442361111088,0.06218963968877249
16,2000,724,1276,0,326,19.900000000000002,0.0,19.900000000000002,9.510269444444441,22.897993055555503,0.0575326458682299
17,2000,803,1197,0,391,20.599999999999998,0.0,20.599999999999998,10.630033333333333,24.251306944444462,0.05886239549622443
18,2000,715,1285,0,333,19.1,0.0,19.1,9.004880555555559,21.843902777777682,0.057182991564863055
19,2000,781,1219,0,366,20.75,0.0,20.75,10.299102777777772,24.106793055555585,0.05808865796519418
20,2000,743,1257,0,361,19.1,0.0,19.1,10.353633333333331,22.791549305555474,0.05966374163757978
21,2000,769,1231,0,350,20.95,0.0,20.95,9.62770277777778,23.908875694444458,0.057061755833996315
22,2000,790,1210,0,377,20.65,0.0,20.65,9.635288888888894,23.76441874999994,0.05754096549636789
23,2000,727,1273,0,349,18.9,0.0,18.9,10.019516666666666,22.570326388888866,0.05970985817166367
24,2000,748,1252,0,375,18.65,0.0,18.65,10.69685,23.086271527777775,0.06189348935061066
25,2000,747,1253,0,334,20.65,0.0,20.65,9.415388888888888,23.53883263888881,0.05699475215227315
26,2000,791,1209,0,376,20.75,0.0,20.75,9.364513888888887,23.775584027777832,0.057290563922356215
27,2000,768,1232,0,363,20.25,0.0,20.25,9.23691111111111,23.34207291666668,0.05763474794238686
28,2000,738,1262,0,342,19.8,0.0,19.8,10.456833333333337,23.486075000000028,0.05930827020202027
29,2000,772,1228,0,363,20.45,0.0,20.45,9.289422222222226,23.163536805555534,0.056634564316761705
