Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,1000,953,47,0,183,77.0,0.0,77.0,12.668250000000004,86.91540555555548,0.11287715007214996
1,1000,958,42,0,176,78.2,0.0,78.2,13.188100000000016,87.83406388888886,0.11231977479397554
2,1000,954,46,0,171,78.3,0.0,78.3,11.510366666666677,85.54473611111109,0.10925253654037177
3,1000,962,38,0,174,78.8,0.0,78.8,13.13463333333334,85.87663055555551,0.10898049562887754
4,1000,959,41,0,157,80.2,0.0,80.2,10.81225000000003,86.62987777777764,0.10801730396231626
5,1000,952,48,0,200,75.2,0.0,75.2,14.672916666666694,85.5497083333331,0.11376291001773019
6,1000,962,38,0,174,78.8,0.0,78.8,13.491383333333356,86.47806944444437,0.10974374294980252
7,1000,955,45,0,184,77.10000000000001,0.0,77.10000000000001,12.382266666666698,86.67023333333323,0.11241275399913517
8,1000,950,50,0,181,76.9,0.0,76.9,11.97956666666671,85.6299222222222,0.11135230458026295
9,1000,949,51,0,152,79.7,0.0,79.7,13.322416666666701,87.620436111111,0.10993781193363988
10,1000,961,39,0,175,78.60000000000001,0.0,78.60000000000001,12.23609999999998,87.84481944444444,0.11176185679954763
11,1000,962,38,0,180,78.2,0.0,78.2,13.152233333333315,87.39294722222235,0.11175568698493907
12,1000,972,28,0,178,79.4,0.0,79.4,11.676983333333348,86.06343333333339,0.10839223341729647
13,1000,959,41,0,188,77.10000000000001,0.0,77.10000000000001,14.240983333333327,86.59580833333335,0.1123162235192391
14,1000,950,50,0,183,76.7,0.0,76.7,13.693483333333356,86.69085277777772,0.11302588367376495
15,1000,950,50,0,195,75.5,0.0,75.5,15.306233333333333,85.12663055555547,0.11275050404709333
16,1000,977,23,0,168,80.9,0.0,80.9,12.189300000000044,86.51738333333346,0.10694361351462724
17,1000,948,52,0,162,78.60000000000001,0.0,78.60000000000001,11.576116666666666,83.72434999999999,0.1065195292620865
18,1000,944,56,0,185,75.9,0.0,75.9,13.862166666666695,83.6968527777777,0.11027253330405495
19,1000,957,43,0,165,79.2,0.0,79.2,11.53489999999998,82.82934999999992,0.10458251262626252
20,1000,948,52,0,179,76.9,0.0,76.9,13.569050000000002,85.91653055555554,0.11172500722438954
21,1000,965,35,0,190,77.5,0.0,77.5,13.399400000000009,87.00079166666674,0.11225908602150547
22,1000,963,37,0,156,80.7,0.0,80.7,11.875300000000006,86.9317722222222,0.10772214649593828
23,1000,969,31,0,172,79.7,0.0,79.7,13.128350000000012,85.92618333333334,0.10781202425763281
24,1000,965,35,0,162,80.30000000000001,0.0,80.30000000000001,12.019966666666674,87.4633833333332,0.10892077625570759
25,1000,942,58,0,166,77.60000000000001,0.0,77.60000000000001,14.339600000000003,88.47769722222239,0.11401765105956492
26,1000,947,53,0,184,76.3,0.0,76.3,14.900133333333368,85.4579194444444,0.11200251565457982
27,1000,960,40,0,202,75.8,0.0,75.8,14.743116666666701,86.12753611111108,0.1136247178246848
28,1000,962,38,0,181,78.10000000000001,0.0,78.10000000000001,13.417300000000024,84.84485277777793,0.10863617513159785
29,1000,968,32,0,187,78.10000000000001,0.0,78.10000000000001,13.959900000000053,87.73427222222232,0.11233581590553429
