id,type,size,urgency,status,assigned_machine,arrival_time,execution_time,start_time,completion_time,deadline,extended_deadline
1,TT2,262.0,BESTEFFORT,COMPLETED,gpu,1.458,"{'cpu': 11.819, 'gpu': 1.112, 'CLOUD': 1.104}",1.458,2.5700000000000003,4.958,6.708
2,TT2,38.0,BESTEFFORT,COMPLETED,gpu,1.504,"{'cpu': 13.973, 'gpu': 1.447, 'CLOUD': 1.166}",2.5700000000000003,4.017,5.004,6.754
3,TT1,7.0,BESTEFFORT,COMPLETED,cpu,2.115,"{'cpu': 2.726, 'gpu': 0.11, 'CLOUD': 0.103}",2.115,4.841,6.115,8.115
4,TT2,213.0,BESTEFFORT,COMPLETED,gpu,3.112,"{'cpu': 12.042, 'gpu': 1.487, 'CLOUD': 1.172}",4.017,5.5040000000000004,6.612,8.362
5,TT2,84.0,BESTEFFORT,COMPLETED,gpu,4.364,"{'cpu': 14.407, 'gpu': 1.487, 'CLOUD': 1.188}",5.5040000000000004,6.9910000000000005,7.864,9.614
6,TT2,117.0,BESTEFFORT,COMPLETED,gpu,6.957,"{'cpu': 12.775, 'gpu': 1.154, 'CLOUD': 1.102}",6.9910000000000005,8.145,10.457,12.207
7,TT2,89.0,BESTEFFORT,COMPLETED,gpu,9.46,"{'cpu': 14.512, 'gpu': 1.452, 'CLOUD': 1.006}",9.46,10.912,12.96,14.71
8,TT1,379.0,BESTEFFORT,COMPLETED,gpu,9.545,"{'cpu': 1.143, 'gpu': 0.123, 'CLOUD': 0.195}",10.912,11.035,13.545,15.545
9,TT1,10.0,BESTEFFORT,COMPLETED,cpu,10.186,"{'cpu': 1.566, 'gpu': 0.256, 'CLOUD': 0.193}",10.186,11.752,14.186,16.186
10,TT2,109.0,BESTEFFORT,COMPLETED,gpu,13.214,"{'cpu': 10.702, 'gpu': 1.458, 'CLOUD': 1.132}",13.214,14.672,16.714,18.464
11,TT2,169.0,BESTEFFORT,COMPLETED,gpu,13.611,"{'cpu': 11.378, 'gpu': 1.17, 'CLOUD': 1.133}",14.672,15.842,17.111,18.861
12,TT2,218.0,BESTEFFORT,MISSED,cpu,14.133,"{'cpu': 11.78, 'gpu': 1.288, 'CLOUD': 1.036}",14.133,inf,17.633,19.383
13,TT2,132.0,BESTEFFORT,COMPLETED,gpu,14.747,"{'cpu': 13.668, 'gpu': 1.258, 'CLOUD': 1.112}",15.842,17.1,18.247,19.997
14,TT2,93.0,BESTEFFORT,COMPLETED,gpu,17.692,"{'cpu': 12.715, 'gpu': 1.289, 'CLOUD': 1.095}",17.692,18.981,21.192,22.942
15,TT2,177.0,BESTEFFORT,COMPLETED,gpu,19.354,"{'cpu': 11.462, 'gpu': 1.242, 'CLOUD': 1.067}",19.354,20.596,22.854,24.604
16,TT2,228.0,BESTEFFORT,COMPLETED,gpu,22.155,"{'cpu': 10.497, 'gpu': 1.364, 'CLOUD': 1.176}",22.155,23.519000000000002,25.655,27.405
17,TT2,75.0,BESTEFFORT,COMPLETED,gpu,23.107,"{'cpu': 11.803, 'gpu': 1.418, 'CLOUD': 1.199}",23.519000000000002,24.937,26.607,28.357
18,TT2,174.0,BESTEFFORT,COMPLETED,gpu,25.491,"{'cpu': 10.165, 'gpu': 1.213, 'CLOUD': 1.173}",25.491,26.704,28.991,30.741
19,TT1,49.0,BESTEFFORT,COMPLETED,gpu,26.234,"{'cpu': 1.309, 'gpu': 0.237, 'CLOUD': 0.103}",26.704,26.941,30.234,32.234
20,TT1,13.0,BESTEFFORT,COMPLETED,cpu,26.635,"{'cpu': 2.411, 'gpu': 0.14, 'CLOUD': 0.115}",26.635,29.046000000000003,30.635,32.635000000000005
21,TT2,200.0,BESTEFFORT,MISSED,cpu,26.671,"{'cpu': 13.672, 'gpu': 1.277, 'CLOUD': 1.015}",29.046000000000003,inf,30.171,31.921
22,TT2,86.0,BESTEFFORT,COMPLETED,gpu,26.781,"{'cpu': 12.614, 'gpu': 1.17, 'CLOUD': 1.195}",26.941,28.110999999999997,30.281,32.031
23,TT2,197.0,BESTEFFORT,COMPLETED,gpu,29.26,"{'cpu': 12.012, 'gpu': 1.431, 'CLOUD': 1.171}",29.26,30.691000000000003,32.760000000000005,34.510000000000005
24,TT2,109.0,BESTEFFORT,COMPLETED,gpu,31.18,"{'cpu': 11.153, 'gpu': 1.303, 'CLOUD': 1.099}",31.18,32.483,34.68,36.43
25,TT1,559.0,BESTEFFORT,COMPLETED,gpu,32.328,"{'cpu': 2.632, 'gpu': 0.222, 'CLOUD': 0.147}",32.483,32.705,36.328,38.328
26,TT2,314.0,BESTEFFORT,MISSED,cpu,32.434,"{'cpu': 13.687, 'gpu': 1.338, 'CLOUD': 1.026}",32.434,inf,35.934,37.684
27,TT1,7.0,BESTEFFORT,COMPLETED,gpu,33.045,"{'cpu': 2.713, 'gpu': 0.132, 'CLOUD': 0.162}",33.045,33.177,37.045,39.045
28,TT2,125.0,BESTEFFORT,COMPLETED,gpu,33.87,"{'cpu': 15.062, 'gpu': 1.471, 'CLOUD': 1.11}",33.87,35.340999999999994,37.37,39.12
29,TT2,154.0,BESTEFFORT,COMPLETED,gpu,35.228,"{'cpu': 13.97, 'gpu': 1.144, 'CLOUD': 1.052}",35.340999999999994,36.48499999999999,38.728,40.478
30,TT1,6.0,BESTEFFORT,COMPLETED,gpu,35.801,"{'cpu': 2.604, 'gpu': 0.228, 'CLOUD': 0.198}",36.48499999999999,36.712999999999994,39.801,41.801
31,TT2,105.0,BESTEFFORT,MISSED,cpu,36.086,"{'cpu': 12.345, 'gpu': 1.17, 'CLOUD': 1.147}",37.684,inf,39.586,41.336
32,TT2,86.0,BESTEFFORT,COMPLETED,gpu,36.53,"{'cpu': 14.163, 'gpu': 1.035, 'CLOUD': 1.174}",36.712999999999994,37.74799999999999,40.03,41.78
33,TT1,7.0,BESTEFFORT,COMPLETED,gpu,36.848,"{'cpu': 1.759, 'gpu': 0.153, 'CLOUD': 0.156}",37.74799999999999,37.90099999999999,40.848,42.848
34,TT1,126.0,BESTEFFORT,MISSED,cpu,37.618,"{'cpu': 2.502, 'gpu': 0.132, 'CLOUD': 0.158}",41.336,inf,41.618,43.618
35,TT2,162.0,BESTEFFORT,COMPLETED,gpu,37.763,"{'cpu': 11.467, 'gpu': 1.098, 'CLOUD': 1.172}",37.90099999999999,38.99899999999999,41.263,43.013
36,TT1,95.0,BESTEFFORT,COMPLETED,gpu,38.296,"{'cpu': 1.794, 'gpu': 0.126, 'CLOUD': 0.191}",38.99899999999999,39.124999999999986,42.296,44.296
37,TT1,7.0,BESTEFFORT,COMPLETED,gpu,38.325,"{'cpu': 2.722, 'gpu': 0.156, 'CLOUD': 0.132}",39.124999999999986,39.280999999999985,42.325,44.325
38,TT2,187.0,BESTEFFORT,COMPLETED,gpu,38.825,"{'cpu': 13.129, 'gpu': 1.08, 'CLOUD': 1.138}",39.280999999999985,40.36099999999998,42.325,44.075
39,TT1,7.0,BESTEFFORT,COMPLETED,gpu,39.318,"{'cpu': 2.726, 'gpu': 0.173, 'CLOUD': 0.136}",40.36099999999998,40.533999999999985,43.318,45.318
40,TT1,16.0,BESTEFFORT,COMPLETED,gpu,39.841,"{'cpu': 2.274, 'gpu': 0.102, 'CLOUD': 0.12}",40.533999999999985,40.63599999999998,43.841,45.841
41,TT2,133.0,BESTEFFORT,COMPLETED,gpu,40.141,"{'cpu': 13.63, 'gpu': 1.176, 'CLOUD': 1.108}",41.74699999999998,42.92299999999998,43.641,45.391
42,TT2,61.0,BESTEFFORT,COMPLETED,gpu,40.288,"{'cpu': 13.148, 'gpu': 1.111, 'CLOUD': 1.119}",40.63599999999998,41.74699999999998,43.788,45.538
43,TT2,195.0,BESTEFFORT,COMPLETED,gpu,42.195,"{'cpu': 12.286, 'gpu': 1.152, 'CLOUD': 1.167}",42.92299999999998,44.07499999999998,45.695,47.445
