workload_id,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,1000,980,20,0,676,30.4,0.0,30.4,5.39699,7.584374583333038,0.024948600603069204
1,1000,968,32,0,670,29.799999999999997,0.0,29.799999999999997,5.292971666666666,7.513316888888964,0.025212472781506592
2,1000,968,32,0,661,30.7,0.0,30.7,5.342272500000001,7.5852153888888205,0.024707541983351206
3,1000,976,24,0,670,30.599999999999998,0.0,30.599999999999998,5.554848333333333,7.791790722222358,0.02546336837327568
4,1000,979,21,0,678,30.099999999999998,0.0,30.099999999999998,5.812391666666666,7.70109502777792,0.02558503331487681
5,1000,986,14,0,674,31.2,0.0,31.2,5.951974166666665,8.226160805555491,0.02636590001780606
6,1000,967,33,0,659,30.8,0.0,30.8,5.075250833333334,7.552262666666502,0.0245203333333328
7,1000,974,26,0,665,30.9,0.0,30.9,5.408329999999999,7.714952861111055,0.024967484987414416
8,1000,983,17,0,674,30.9,0.0,30.9,5.550340833333333,7.793526444444045,0.025221768428621505
9,1000,988,12,0,670,31.8,0.0,31.8,5.453173333333334,7.850436805555446,0.02468690819357058
10,1000,977,23,0,672,30.5,0.0,30.5,5.4611141666666665,7.776640361111009,0.025497181511839374
11,1000,982,18,0,679,30.3,0.0,30.3,5.3554466666666665,7.766343027777863,0.025631495141181068
12,1000,980,20,0,664,31.6,0.0,31.6,5.367860833333334,7.735738833333356,0.024480186181434674
13,1000,988,12,0,663,32.5,0.0,32.5,5.648029999999999,7.972703027777768,0.024531393931623905
14,1000,968,32,0,664,30.4,0.0,30.4,5.390676666666666,7.666842305555491,0.025219876005116743
15,1000,972,28,0,644,32.800000000000004,0.0,32.800000000000004,5.2025475,7.790902333333151,0.023752751016259604
16,1000,969,31,0,670,29.9,0.0,29.9,5.318544166666667,7.64541272222231,0.025569942214790337
17,1000,994,6,0,659,33.5,0.0,33.5,5.80377,8.255224777777718,0.024642462023217068
18,1000,983,17,0,673,31.0,0.0,31.0,5.5189883333333345,7.703354444444509,0.024849530465950027
19,1000,971,29,0,650,32.1,0.0,32.1,5.366440833333333,7.890965444444138,0.024582446867427225
20,1000,964,36,0,670,29.4,0.0,29.4,5.119080833333332,7.369437916666534,0.025066115362811343
21,1000,979,21,0,676,30.3,0.0,30.3,5.806623333333332,7.7953363611110795,0.025727182709937558
22,1000,983,17,0,667,31.6,0.0,31.6,5.359936666666666,7.740776638888945,0.02449612860407894
23,1000,967,33,0,667,30.0,0.0,30.0,5.374278333333333,7.4950103333332745,0.024983367777777578
24,1000,975,25,0,669,30.599999999999998,0.0,30.599999999999998,5.099799166666668,7.695300666666703,0.025148041394335633
25,1000,969,31,0,666,30.3,0.0,30.3,5.573334166666665,7.844403416666335,0.025889120187017604
26,1000,986,14,0,644,34.2,0.0,34.2,5.860497499999999,8.385623583333347,0.024519367202729084
27,1000,963,37,0,651,31.2,0.0,31.2,5.234696666666667,7.664031638888943,0.024564203970797893
28,1000,975,25,0,695,28.000000000000004,0.0,28.000000000000004,5.220694166666666,7.474948416666368,0.026696244345237017
29,1000,978,22,0,672,30.599999999999998,0.0,30.599999999999998,5.450095,7.583571305555687,0.024782912763253877
