Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,2000,981,1019,0,625,17.8,0.0,17.8,10.185387499999997,22.960918749999955,0.06449696278089875
1,2000,989,1011,0,661,16.400000000000002,0.0,16.400000000000002,11.584002777777775,22.79796805555547,0.06950600016937641
2,2000,967,1033,0,639,16.400000000000002,0.0,16.400000000000002,11.340663888888884,22.771645138888807,0.06942574737466098
3,2000,937,1063,0,633,15.2,0.0,15.2,11.29632361111111,22.073889583333287,0.07261147889254371
4,2000,1023,977,0,679,17.2,0.0,17.2,11.160195833333328,23.606328472222245,0.06862304788436699
5,2000,950,1050,0,624,16.3,0.0,16.3,11.30865972222223,22.640399305555622,0.06944907762440375
6,2000,995,1005,0,682,15.65,0.0,15.65,12.093979166666664,22.975286111111107,0.07340347000354987
7,2000,966,1034,0,624,17.1,0.0,17.1,11.192412499999996,23.313993055555706,0.0681695703378822
8,2000,1023,977,0,669,17.7,0.0,17.7,11.700541666666666,23.72061666666669,0.06700739171374771
9,2000,1034,966,0,691,17.150000000000002,0.0,17.150000000000002,11.748405555555554,23.933007638888864,0.06977553247489464
10,2000,926,1074,0,624,15.1,0.0,15.1,11.130663888888886,21.53884513888877,0.0713206792678436
11,2000,987,1013,0,642,17.25,0.0,17.25,11.04016805555556,23.415395138888762,0.06787071054750367
12,2000,1019,981,0,653,18.3,0.0,18.3,11.222975000000002,23.86737638888868,0.06521141089860294
13,2000,990,1010,0,655,16.75,0.0,16.75,12.089373611111112,23.284497222222093,0.0695059618573794
14,2000,1020,980,0,675,17.25,0.0,17.25,12.396031944444443,23.89674097222207,0.06926591586151325
15,2000,1020,980,0,674,17.299999999999997,0.0,17.299999999999997,12.093470833333335,23.77646597222224,0.06871810974630706
16,2000,986,1014,0,652,16.7,0.0,16.7,11.259359722222225,23.013107638888805,0.06890151987691259
17,2000,1025,975,0,657,18.4,0.0,18.4,11.54909166666666,24.295637500000048,0.06602075407608708
18,2000,946,1054,0,633,15.65,0.0,15.65,10.67061388888889,21.99271805555548,0.07026427493787693
19,2000,1044,956,0,703,17.05,0.0,17.05,12.102413888888888,24.229649999999967,0.07105469208211133
20,2000,982,1018,0,650,16.6,0.0,16.6,11.199436111111114,22.938158333333273,0.06909083835341348
21,2000,1006,994,0,663,17.150000000000002,0.0,17.150000000000002,11.680820833333337,24.016643055555456,0.07001936750890803
22,2000,1022,978,0,678,17.2,0.0,17.2,11.7313375,23.918735416666525,0.06953120760658874
23,2000,950,1050,0,628,16.1,0.0,16.1,11.355430555555559,22.60329374999996,0.07019656444099366
24,2000,974,1026,0,644,16.5,0.0,16.5,11.870180555555553,23.11013888888878,0.07003072390572358
25,2000,988,1012,0,640,17.4,0.0,17.4,11.377304166666665,23.633286805555535,0.0679117436941251
26,2000,1009,991,0,650,17.95,0.0,17.95,11.333966666666663,23.878963888888887,0.06651521974620858
27,2000,991,1009,0,630,18.05,0.0,18.05,10.498137500000002,23.42565624999994,0.06489101454293611
28,2000,998,1002,0,635,18.15,0.0,18.15,10.544940277777776,23.661135416666536,0.06518219123048632
29,2000,991,1009,0,638,17.65,0.0,17.65,10.18187916666666,23.250088194444288,0.0658642725055079
