Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,2000,1543,457,0,869,33.7,0.0,33.7,17.351477777777774,38.63374861111122,0.05732010179690092
1,2000,1470,530,0,838,31.6,0.0,31.6,16.91405972222223,36.894719444444476,0.05837772063994379
2,2000,1528,472,0,882,32.300000000000004,0.0,32.300000000000004,19.425138888888906,38.99093541666663,0.0603574851651186
3,2000,1490,510,0,862,31.4,0.0,31.4,17.6861,37.11856180555544,0.05910599013623477
4,2000,1527,473,0,891,31.8,0.0,31.8,18.292915277777777,37.87405486111124,0.05955040072501767
5,2000,1511,489,0,869,32.1,0.0,32.1,17.37456527777777,37.22013124999997,0.057975282320872235
6,2000,1514,486,0,886,31.4,0.0,31.4,19.275961111111123,37.95850625000003,0.06044348128980896
7,2000,1518,482,0,882,31.8,0.0,31.8,18.551231944444446,38.02925694444447,0.059794429157931546
8,2000,1555,445,0,901,32.7,0.0,32.7,18.471136111111118,38.76166666666679,0.05926860346585136
9,2000,1489,511,0,883,30.3,0.0,30.3,17.77903194444445,36.36566597222207,0.060009349789145336
10,2000,1480,520,0,859,31.05,0.0,31.05,18.242616666666677,37.0335930555555,0.05963541554839854
11,2000,1514,486,0,863,32.550000000000004,0.0,32.550000000000004,17.438463888888894,37.89559722222217,0.05821136286055633
12,2000,1527,473,0,906,31.05,0.0,31.05,18.676599999999997,37.692709722222176,0.06069679504383603
13,2000,1477,523,0,823,32.7,0.0,32.7,16.281465277777787,36.970984027777895,0.05653055661739739
14,2000,1525,475,0,872,32.65,0.0,32.65,17.814852777777784,38.07128958333333,0.058302127998979075
15,2000,1458,542,0,833,31.25,0.0,31.25,17.019863888888885,36.454440277777636,0.05832710444444421
16,2000,1518,482,0,872,32.300000000000004,0.0,32.300000000000004,17.74031111111111,38.146931944444376,0.05905097824217395
17,2000,1440,560,0,836,30.2,0.0,30.2,17.165237500000003,35.91877569444441,0.05946817167954371
18,2000,1569,431,0,917,32.6,0.0,32.6,19.48863333333334,39.52348263888874,0.060618838403203576
19,2000,1507,493,0,883,31.2,0.0,31.2,18.026580555555554,37.24795000000004,0.05969222756410261
20,2000,1505,495,0,859,32.300000000000004,0.0,32.300000000000004,17.884019444444444,37.63494097222234,0.05825842255761972
21,2000,1535,465,0,915,31.0,0.0,31.0,19.607929166666665,38.34686736111117,0.06184978606630833
22,2000,1534,466,0,897,31.85,0.0,31.85,18.392865277777787,37.886057638889014,0.059475757674865015
23,2000,1526,474,0,893,31.65,0.0,31.65,18.211858333333332,37.769138194444416,0.059666884983324515
24,2000,1465,535,0,846,30.95,0.0,30.95,17.399861111111107,36.62731736111118,0.05917175664153665
25,2000,1483,517,0,859,31.2,0.0,31.2,17.02539444444444,36.84641111111073,0.05904873575498515
26,2000,1520,480,0,867,32.65,0.0,32.65,17.51065972222223,37.9968347222224,0.05818810830355651
27,2000,1551,449,0,903,32.4,0.0,32.4,18.658662500000002,38.72516111111117,0.05976105109739378
28,2000,1546,454,0,914,31.6,0.0,31.6,18.92337222222221,38.21528750000003,0.06046722705696207
29,2000,1569,431,0,897,33.6,0.0,33.6,17.902431944444455,38.67018888888888,0.05754492394179892
