id,type,size,urgency,status,assigned_machine,arrival_time,execution_time,start_time,completion_time,deadline,extended_deadline
1,TT1,10.0,BESTEFFORT,COMPLETED,cpu,0.0,"{'cpu': 2.16, 'gpu': 0.168, 'CLOUD': 0.246}",0.0,2.16,4.0,6.0
2,TT2,126.0,BESTEFFORT,MISSED,cpu,0.018,"{'cpu': 10.588, 'gpu': 1.41, 'CLOUD': 1.04}",2.16,inf,3.518,5.268
3,TT1,379.0,BESTEFFORT,COMPLETED,gpu,0.983,"{'cpu': 1.515, 'gpu': 0.134, 'CLOUD': 0.183}",0.983,1.117,4.983,6.983
4,TT1,6.0,BESTEFFORT,COMPLETED,gpu,1.651,"{'cpu': 1.422, 'gpu': 0.255, 'CLOUD': 0.126}",1.651,1.9060000000000001,5.651,7.651
5,TT2,93.0,BESTEFFORT,COMPLETED,gpu,1.733,"{'cpu': 16.556, 'gpu': 1.008, 'CLOUD': 1.193}",1.9060000000000001,2.914,5.2330000000000005,6.9830000000000005
6,TT2,131.0,BESTEFFORT,MISSED,cpu,1.883,"{'cpu': 10.6, 'gpu': 1.327, 'CLOUD': 1.096}",5.268,inf,5.383,7.133
7,TT1,379.0,BESTEFFORT,COMPLETED,gpu,2.143,"{'cpu': 3.43, 'gpu': 0.194, 'CLOUD': 0.11}",2.914,3.108,6.143,8.143
8,TT2,123.0,BESTEFFORT,COMPLETED,gpu,2.407,"{'cpu': 16.015, 'gpu': 1.444, 'CLOUD': 1.27}",3.404,4.848,5.907,7.657
9,TT1,6.0,BESTEFFORT,COMPLETED,gpu,2.763,"{'cpu': 3.528, 'gpu': 0.296, 'CLOUD': 0.214}",3.108,3.404,6.763,8.763
10,TT1,103.0,BESTEFFORT,COMPLETED,gpu,3.777,"{'cpu': 4.171, 'gpu': 0.303, 'CLOUD': 0.142}",4.848,5.151,7.777,9.777000000000001
11,TT2,248.0,BESTEFFORT,COMPLETED,gpu,4.001,"{'cpu': 16.829, 'gpu': 1.559, 'CLOUD': 1.136}",5.151,6.71,7.501,9.251000000000001
12,TT2,153.0,BESTEFFORT,MISSED,cpu,4.017,"{'cpu': 14.607, 'gpu': 1.577, 'CLOUD': 1.19}",7.133,inf,7.517,9.267
13,TT1,30.0,BESTEFFORT,COMPLETED,gpu,4.069,"{'cpu': 2.679, 'gpu': 0.274, 'CLOUD': 0.222}",6.71,6.984,8.068999999999999,10.068999999999999
14,TT2,116.0,BESTEFFORT,XCOMPLETED,gpu,4.763,"{'cpu': 10.629, 'gpu': 1.143, 'CLOUD': 1.154}",8.314,9.457,8.263,10.013
15,TT2,113.0,BESTEFFORT,COMPLETED,gpu,4.885,"{'cpu': 16.695, 'gpu': 1.33, 'CLOUD': 1.147}",6.984,8.314,8.385,10.135
16,TT2,239.0,BESTEFFORT,MISSED,cpu,4.927,"{'cpu': 12.577, 'gpu': 1.516, 'CLOUD': 1.005}",9.267,inf,8.427,10.177
17,TT2,154.0,BESTEFFORT,MISSED,gpu,5.545,"{'cpu': 15.339, 'gpu': 1.48, 'CLOUD': 1.097}",9.457,inf,9.045,10.795
18,TT2,98.0,BESTEFFORT,MISSED,cpu,5.93,"{'cpu': 16.667, 'gpu': 1.582, 'CLOUD': 1.29}",12.256,inf,9.43,11.18
19,TT1,498.0,BESTEFFORT,MISSED,cpu,6.256,"{'cpu': 2.316, 'gpu': 0.234, 'CLOUD': 0.171}",10.177,inf,10.256,12.256
20,TT1,103.0,BESTEFFORT,XCOMPLETED,gpu,6.397,"{'cpu': 2.034, 'gpu': 0.137, 'CLOUD': 0.114}",10.795,10.932,10.397,12.397
21,TT2,202.0,BESTEFFORT,MISSED,cpu,6.526,"{'cpu': 12.563, 'gpu': 1.412, 'CLOUD': 1.252}",12.256,inf,10.026,11.776
22,TT2,197.0,BESTEFFORT,MISSED,gpu,6.693,"{'cpu': 11.748, 'gpu': 1.164, 'CLOUD': 1.232}",10.932,inf,10.193,11.943
23,TT1,28.0,BESTEFFORT,XCOMPLETED,gpu,7.518,"{'cpu': 2.631, 'gpu': 0.237, 'CLOUD': 0.115}",11.943,12.18,11.518,13.518
24,TT2,245.0,BESTEFFORT,MISSED,gpu,7.696,"{'cpu': 12.387, 'gpu': 1.008, 'CLOUD': 1.17}",12.18,inf,11.196,12.946
25,TT2,145.0,BESTEFFORT,MISSED,gpu,7.827,"{'cpu': 16.105, 'gpu': 1.004, 'CLOUD': 1.097}",12.946,inf,11.327,13.077
26,TT2,84.0,BESTEFFORT,MISSED,cpu,8.205,"{'cpu': 15.348, 'gpu': 1.125, 'CLOUD': 1.229}",12.256,inf,11.705,13.455
27,TT2,230.0,BESTEFFORT,MISSED,cpu,8.245,"{'cpu': 10.644, 'gpu': 1.606, 'CLOUD': 1.16}",13.455,inf,11.745,13.495
28,TT2,143.0,BESTEFFORT,MISSED,gpu,8.593,"{'cpu': 11.923, 'gpu': 1.364, 'CLOUD': 1.28}",13.077,inf,12.093,13.843
29,TT2,104.0,BESTEFFORT,MISSED,gpu,9.189,"{'cpu': 10.013, 'gpu': 1.062, 'CLOUD': 1.081}",13.843,inf,12.689,14.439
30,TT2,208.0,BESTEFFORT,MISSED,cpu,9.566,"{'cpu': 16.265, 'gpu': 1.509, 'CLOUD': 1.193}",13.495,inf,13.066,14.816
31,TT2,171.0,BESTEFFORT,MISSED,cpu,9.905,"{'cpu': 12.236, 'gpu': 1.254, 'CLOUD': 1.259}",14.816,inf,13.405,15.155
32,TT2,272.0,BESTEFFORT,MISSED,gpu,10.06,"{'cpu': 12.475, 'gpu': 1.416, 'CLOUD': 1.15}",15.61,inf,13.56,15.31
