workload_id,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,500,188,312,0,3,37.0,0.0,37.0,0.23952166666666666,1.174929444444537,0.006350969969970472
1,500,191,309,0,4,37.4,0.0,37.4,0.31699166666666667,1.1966741666666671,0.006399327094474156
2,500,197,303,0,2,39.0,0.0,39.0,0.14882083333333335,1.21013691666667,0.006205830341880359
3,500,183,317,0,1,36.4,0.0,36.4,0.080005,1.1816166666667172,0.006492399267399544
4,500,185,315,0,4,36.199999999999996,0.0,36.199999999999996,0.3217816666666667,1.189428416666552,0.0065714277163897925
5,500,192,308,0,4,37.6,0.0,37.6,0.320745,1.2142388611111772,0.006458717346336048
6,500,194,306,0,4,38.0,0.0,38.0,0.29811833333333326,1.1961068888889794,0.006295299415205155
7,500,195,305,0,4,38.2,0.0,38.2,0.30658833333333335,1.2269623611111213,0.00642388670738807
8,500,199,301,0,2,39.4,0.0,39.4,0.14367916666666664,1.1990311111113987,0.006086452340666999
9,500,192,308,0,4,37.6,0.0,37.6,0.305845,1.2014699722225486,0.006390797724588026
10,500,193,307,0,3,38.0,0.0,38.0,0.22258,1.2005923333333663,0.006318907017544033
11,500,190,310,0,2,37.6,0.0,37.6,0.14986166666666664,1.1866141388887708,0.006311777334514737
12,500,200,300,0,4,39.2,0.0,39.2,0.29088,1.2097180277778858,0.006172030753968805
13,500,184,316,0,3,36.199999999999996,0.0,36.199999999999996,0.23099999999999996,1.194552194444566,0.006599735880909206
14,500,190,310,0,3,37.4,0.0,37.4,0.22045749999999997,1.1865151666665206,0.006345000891264815
15,500,180,320,0,4,35.199999999999996,0.0,35.199999999999996,0.29908749999999995,1.1554535000000357,0.006565076704545658
16,500,197,303,0,4,38.6,0.0,38.6,0.30686833333333335,1.2087754722223165,0.006263085348302158
17,500,199,301,0,3,39.2,0.0,39.2,0.2350766666666667,1.2008080833331687,0.006126571853740657
18,500,198,302,0,3,39.0,0.0,39.0,0.22763166666666668,1.2336276944442297,0.006326295868944769
19,500,179,321,0,3,35.199999999999996,0.0,35.199999999999996,0.22952833333333336,1.1768540000000858,0.006686670454545944
20,500,190,310,0,3,37.4,0.0,37.4,0.23581166666666667,1.2030905277777897,0.006433639185977486
21,500,190,310,0,3,37.4,0.0,37.4,0.2422,1.2012911388889187,0.00642401678550224
22,500,195,305,0,3,38.4,0.0,38.4,0.22742083333333335,1.1837126388890384,0.006165169994213741
23,500,184,316,0,4,36.0,0.0,36.0,0.312545,1.171649972222254,0.006509166512345855
24,500,185,315,0,3,36.4,0.0,36.4,0.24090999999999996,1.2045640000000357,0.006618483516483712
25,500,191,309,0,4,37.4,0.0,37.4,0.311205,1.2143303055554215,0.006493744949494233
26,500,209,291,0,3,41.199999999999996,0.0,41.199999999999996,0.22998833333333332,1.3324693888887447,0.006468298004314295
27,500,175,325,0,2,34.599999999999994,0.0,34.599999999999994,0.160345,1.16509777777762,0.006734669235708785
28,500,190,310,0,4,37.2,0.0,37.2,0.3000583333333333,1.1952725833334101,0.006426196684588226
29,500,189,311,0,3,37.2,0.0,37.2,0.23401999999999998,1.1791574722223999,0.006339556302270967
