0,1,2,3,4
625.0,0.0,1.0,25.0,0.0
650.0,1.0,1.0,26.0,0.0
725.0,1.0,1.0,101.0,0.0
2600.0,3.0,0.0,2600.0,0.0
2500.0,5.0,0.0,2500.0,0.0
3750.0,3.0,1.0,2513.0,0.0
3766.0,3.0,1.0,2524.0,0.0
3774.0,0.0,0.0,2849.0,0.0
2838.0,5.0,0.0,2838.0,0.0
3465.0,3.0,1.0,2844.0,0.0
2826.0,3.0,0.0,2826.0,0.0
2825.0,5.0,0.0,2825.0,0.0
4075.0,3.0,1.0,2838.0,0.0
2515.0,3.0,0.0,2515.0,0.0
3766.0,3.0,1.0,2524.0,0.0
2513.0,5.0,0.0,2513.0,0.0
2500.0,5.0,0.0,2500.0,0.0
3750.0,3.0,1.0,2513.0,0.0
3763.0,0.0,0.0,2838.0,0.0
2513.0,5.0,0.0,2513.0,0.0
2500.0,5.0,0.0,2500.0,0.0
3750.0,3.0,1.0,2513.0,0.0
3763.0,0.0,0.0,2838.0,0.0
4088.0,0.0,0.0,3038.0,0.0
4290.0,3.0,1.0,3048.0,0.0
3038.0,3.0,0.0,3038.0,0.0
3025.0,1.0,0.7685714285714299,538.0,0.0
2825.0,5.0,0.0,2825.0,0.0
2500.0,5.0,0.0,2500.0,0.0
3750.0,3.0,1.0,2513.0,0.0
3763.0,0.0,0.0,2838.0,0.0
2825.0,5.0,0.0,2825.0,0.0
4075.0,3.0,1.0,2838.0,0.0
4091.0,1.0,0.5154285714285699,2849.0,0.0
2838.0,5.0,0.0,2838.0,0.0
4089.0,3.0,1.0,2847.0,0.0
2522.0,0.0,0.0,347.0,0.0
2848.0,0.0,0.0,548.0,0.0
3048.0,2.0,0.0,3048.0,0.0
3038.0,3.0,0.0,3038.0,0.0
4288.0,1.0,1.0,3046.0,0.0
4298.0,5.0,-0.2,4298.0,0.0
4299.0,5.0,-0.4,4299.0,0.0
4299.0,5.0,-0.8,4299.0,0.0
4288.0,1.0,1.0,3046.0,0.0
4288.0,1.0,0.31714285714285695,3046.0,0.0
4297.0,5.0,-0.2,4297.0,0.0
4323.0,4.0,-0.2,4323.0,0.0
4324.0,5.0,-0.4,4324.0,0.0
4313.0,3.0,0.06914285714285638,3071.0,0.0
3471.0,0.0,0.0,1171.0,0.0
2422.0,4.0,-0.2,3672.0,0.0
3663.0,3.0,1.0,3042.0,0.0
4092.0,0.0,0.0,3042.0,0.0
3668.0,3.0,-1.0,3668.0,0.0
3669.0,3.0,-1.0,3669.0,0.0
