workload_id,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,500,168,332,0,89,15.8,0.0,15.8,0.7297458333333334,1.8205039166666068,0.02304435337552667
1,500,185,315,0,105,16.0,0.0,16.0,0.7645750000000001,1.8519876666666015,0.02314984583333252
2,500,178,322,0,95,16.6,0.0,16.6,0.7579158333333333,1.8603683611113067,0.022414076639895263
3,500,187,313,0,110,15.4,0.0,15.4,0.7800441666666668,1.8324159722220308,0.02379761002885754
4,500,187,313,0,105,16.400000000000002,0.0,16.400000000000002,0.6072208333333334,1.8308999166667086,0.02232804776422815
5,500,182,318,0,97,17.0,0.0,17.0,0.7460600000000001,1.8699116388887989,0.02199896045751528
6,500,180,320,0,100,16.0,0.0,16.0,0.8269791666666668,1.8947066111112427,0.023683832638890536
7,500,165,335,0,80,17.0,0.0,17.0,0.7589325,1.8794048333332467,0.022110645098038194
8,500,188,312,0,109,15.8,0.0,15.8,0.8562200000000001,1.9124432777779616,0.024208142756683062
9,500,174,326,0,95,15.8,0.0,15.8,0.7995150000000001,1.8672654166668265,0.023636271097048436
10,500,182,318,0,100,16.400000000000002,0.0,16.400000000000002,0.7712366666666665,1.8622000277777744,0.02270975643631432
11,500,181,319,0,102,15.8,0.0,15.8,0.6896741666666668,1.8564695277778729,0.023499614275669278
12,500,165,335,0,83,16.400000000000002,0.0,16.400000000000002,0.6888675000000001,1.8753914444442004,0.022870627371270734
13,500,187,313,0,107,16.0,0.0,16.0,0.7574541666666667,1.8304104166668385,0.022880130208335483
14,500,187,313,0,105,16.400000000000002,0.0,16.400000000000002,0.7584291666666665,1.8511611666667482,0.02257513617886278
15,500,165,335,0,81,16.8,0.0,16.8,0.5335866666666664,1.8040661111112017,0.021476977513228593
16,500,172,328,0,89,16.6,0.0,16.6,0.6458,1.8952359166667803,0.0228341676706841
17,500,188,312,0,107,16.2,0.0,16.2,0.8065850000000001,1.8931102222221348,0.023371731138544873
18,500,191,309,0,113,15.6,0.0,15.6,0.8152758333333333,1.885921333333196,0.024178478632476873
19,500,180,320,0,99,16.2,0.0,16.2,0.6256683333333333,1.79694074999997,0.022184453703703335
20,500,185,315,0,104,16.2,0.0,16.2,0.7666216666666664,1.8547103888887795,0.022897659122083698
21,500,182,318,0,100,16.400000000000002,0.0,16.400000000000002,0.6936174999999999,1.8640895833333424,0.022732799796748075
22,500,183,317,0,101,16.400000000000002,0.0,16.400000000000002,0.7898799999999999,1.8980307777780074,0.023146716802170817
23,500,171,329,0,91,16.0,0.0,16.0,0.6813383333333334,1.8300982777776111,0.02287622847222014
24,500,174,326,0,93,16.2,0.0,16.2,0.7525433333333332,1.8417798333331947,0.02273802263374315
25,500,177,323,0,94,16.6,0.0,16.6,0.7647258333333333,1.8480268333332464,0.0222653835341355
26,500,164,336,0,76,17.599999999999998,0.0,17.599999999999998,0.6434691666666666,1.9199234999999721,0.021817312499999686
27,500,166,334,0,90,15.2,0.0,15.2,0.7398633333333333,1.7729247222223785,0.02332795687134709
28,500,190,310,0,109,16.2,0.0,16.2,0.7956891666666666,1.8740171944445723,0.023136014746229287
29,500,184,316,0,106,15.6,0.0,15.6,0.7912483333333334,1.8588624166667516,0.02383156944444553
