Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,2000,1177,823,0,689,24.4,0.0,24.4,12.639543055555555,28.194174305555457,0.057774947347449715
1,2000,1153,847,0,662,24.55,0.0,24.55,12.097972222222229,27.645891666666643,0.05630527834351659
2,2000,1211,789,0,698,25.650000000000002,0.0,25.650000000000002,13.281487500000006,29.524334722222157,0.05755230940004319
3,2000,1235,765,0,722,25.650000000000002,0.0,25.650000000000002,14.040416666666664,29.710083333333426,0.05791439246263825
4,2000,1217,783,0,713,25.2,0.0,25.2,13.557622222222223,29.361071527777817,0.058256094301146456
5,2000,1213,787,0,693,26.0,0.0,26.0,12.465863888888892,29.332608333333273,0.05640886217948705
6,2000,1216,784,0,705,25.55,0.0,25.55,13.529270833333332,29.751143749999997,0.0582214163405088
7,2000,1149,851,0,675,23.7,0.0,23.7,12.517176388888887,27.240436111111254,0.057469274496015306
8,2000,1220,780,0,688,26.6,0.0,26.6,12.768376388888885,30.148479166666714,0.056670073621553976
9,2000,1180,820,0,701,23.95,0.0,23.95,13.901363888888884,28.52772430555556,0.059556835710971937
10,2000,1212,788,0,726,24.3,0.0,24.3,13.61041944444445,29.02874999999992,0.05972993827160478
11,2000,1216,784,0,700,25.8,0.0,25.8,13.642981944444447,29.736775694444468,0.0576294102605513
12,2000,1173,827,0,671,25.1,0.0,25.1,13.421870833333339,29.03751805555565,0.0578436614652503
13,2000,1217,783,0,708,25.45,0.0,25.45,12.927258333333336,28.92380069444439,0.05682475578476305
14,2000,1148,852,0,660,24.4,0.0,24.4,12.596706944444444,28.08095208333316,0.05754293459699417
15,2000,1179,821,0,671,25.4,0.0,25.4,12.34817083333334,28.600861805555382,0.0563009090660539
16,2000,1207,793,0,704,25.15,0.0,25.15,13.630604166666663,29.229099305555362,0.05810954136293313
17,2000,1159,841,0,672,24.349999999999998,0.0,24.349999999999998,13.50869583333334,28.371182638888904,0.05825704853981295
18,2000,1211,789,0,715,24.8,0.0,24.8,13.461431944444445,28.996080555555498,0.05845983982974898
19,2000,1218,782,0,736,24.099999999999998,0.0,24.099999999999998,14.431788888888883,29.313969444444282,0.060817363992623
20,2000,1180,820,0,708,23.599999999999998,0.0,23.599999999999998,13.947362499999999,28.658650694444404,0.06071748028483985
21,2000,1221,779,0,694,26.35,0.0,26.35,13.085388888888893,29.492524305555662,0.05596304422306578
22,2000,1180,820,0,693,24.349999999999998,0.0,24.349999999999998,13.138333333333332,28.189898611111037,0.05788480207620337
23,2000,1186,814,0,662,26.200000000000003,0.0,26.200000000000003,12.924919444444438,29.53524444444439,0.05636497031382517
24,2000,1195,805,0,687,25.4,0.0,25.4,12.74995555555555,29.043670833333195,0.057172580380577154
25,2000,1165,835,0,676,24.45,0.0,24.45,13.136505555555553,28.185392361111123,0.057638839184276335
26,2000,1160,840,0,672,24.4,0.0,24.4,13.029333333333337,28.036143055555584,0.057451112818761446
27,2000,1221,779,0,727,24.7,0.0,24.7,14.72856944444445,29.79967847222223,0.060323235773729215
28,2000,1199,801,0,703,24.8,0.0,24.8,13.496708333333329,28.73130833333323,0.05792602486559119
29,2000,1220,780,0,704,25.8,0.0,25.8,12.663688888888888,29.107070833333243,0.05640905200258381
