workload_id,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,1000,1000,0,0,936,6.4,0.0,6.4,0.8284716666666667,1.4740208611111705,0.02303157595486204
1,1000,1000,0,0,937,6.3,0.0,6.3,0.8109399999999999,1.4593138333330313,0.023163711640206846
2,1000,1000,0,0,935,6.5,0.0,6.5,0.8942341666666668,1.4653671944445845,0.02254411068376284
3,1000,1000,0,0,938,6.2,0.0,6.2,0.8199983333333334,1.4590924166667456,0.023533748655915253
4,1000,1000,0,0,939,6.1,0.0,6.1,0.8886224999999998,1.4477880277777635,0.02373422996356989
5,1000,1000,0,0,937,6.3,0.0,6.3,0.8534341666666667,1.5041712499999267,0.023875734126982965
6,1000,1000,0,0,939,6.1,0.0,6.1,0.9954425000000002,1.4721955555555177,0.024134353369762586
7,1000,1000,0,0,937,6.3,0.0,6.3,0.8357083333333335,1.4774440555555177,0.023451492945325676
8,1000,1000,0,0,937,6.3,0.0,6.3,0.8235233333333335,1.4680395833333992,0.023302215608466657
9,1000,1000,0,0,937,6.3,0.0,6.3,0.9059433333333332,1.4634733888889282,0.02322973633157029
10,1000,1000,0,0,937,6.3,0.0,6.3,0.82138,1.4728422500001357,0.023378448412700568
11,1000,1000,0,0,939,6.1,0.0,6.1,0.8131633333333335,1.458741083333314,0.023913788251365805
12,1000,1000,0,0,937,6.3,0.0,6.3,0.8378658333333334,1.4796855277776193,0.023487071869486027
13,1000,1000,0,0,937,6.3,0.0,6.3,0.8512924999999998,1.5024254444448484,0.023848022927696007
14,1000,1000,0,0,937,6.3,0.0,6.3,0.89433,1.4592496944445077,0.02316269356261123
15,1000,1000,0,0,940,6.0,0.0,6.0,0.9124383333333332,1.470260166666477,0.024504336111107947
16,1000,1000,0,0,937,6.3,0.0,6.3,0.8271816666666666,1.4720951111110074,0.023366589065254087
17,1000,1000,0,0,937,6.3,0.0,6.3,0.8616441666666665,1.506205888888944,0.023908029982364194
18,1000,1000,0,0,939,6.1,0.0,6.1,0.8262874999999996,1.4612195555555647,0.023954418943533846
19,1000,1000,0,0,938,6.2,0.0,6.2,0.9252425000000002,1.4953962777776502,0.024119294802865322
20,1000,1000,0,0,937,6.3,0.0,6.3,0.7922324999999998,1.4515264722220955,0.023040102733684058
21,1000,1000,0,0,937,6.3,0.0,6.3,0.8256175000000001,1.477407222221971,0.023450908289237633
22,1000,1000,0,0,938,6.2,0.0,6.2,0.8219316666666668,1.4667934444444997,0.0236579587813629
23,1000,1000,0,0,937,6.3,0.0,6.3,0.8260116666666666,1.4667377222223796,0.023281551146386976
24,1000,1000,0,0,937,6.3,0.0,6.3,0.7919791666666669,1.44480191666662,0.022933363756613017
25,1000,1000,0,0,939,6.1,0.0,6.1,0.9141441666666663,1.4697663888889818,0.02409453096539314
26,1000,1000,0,0,932,6.800000000000001,0.0,6.800000000000001,0.8768108333333337,1.56694991666649,0.02304338112744838
27,1000,1000,0,0,939,6.1,0.0,6.1,0.8899241666666668,1.449654138889099,0.023764821949001626
28,1000,1000,0,0,938,6.2,0.0,6.2,0.7949449999999999,1.4372468333334028,0.023181400537635528
29,1000,1000,0,0,938,6.2,0.0,6.2,0.9088500000000002,1.4721925555556503,0.02374504121863952
