id,type,urgency,status,assigned_machine,arrival_time,execution_time,energy_usage,start_time,completion_time,missed_time,deadline,extended_deadline
0,TT2,BESTEFFORT,COMPLETED,m4-1,0.006,"{'m1-1': 2.447, 'm2-1': 1.933, 'm3-1': 3.831, 'm4-1': 1.007}",1.5105,0.006,1.013,inf,5.106,5.106
1,TT4,BESTEFFORT,COMPLETED,m2-1,0.009,"{'m1-1': 2.163, 'm2-1': 1.799, 'm3-1': 4.417, 'm4-1': 0.927}",5.397,0.009,1.8079999999999998,inf,5.009,5.009
2,TT4,BESTEFFORT,COMPLETED,m4-1,0.017,"{'m1-1': 1.988, 'm2-1': 1.766, 'm3-1': 4.749, 'm4-1': 0.829}",1.2435,1.013,1.8419999999999999,inf,5.017,5.017
3,TT4,BESTEFFORT,COMPLETED,m1-1,0.025,"{'m1-1': 2.399, 'm2-1': 1.651, 'm3-1': 4.757, 'm4-1': 0.928}",3.8384,0.025,2.424,inf,5.025,5.025
4,TT4,BESTEFFORT,COMPLETED,m4-1,0.041,"{'m1-1': 2.193, 'm2-1': 1.626, 'm3-1': 3.847, 'm4-1': 1.066}",1.5990000000000002,1.8419999999999999,2.908,inf,5.041,5.041
5,TT3,BESTEFFORT,COMPLETED,m2-1,0.063,"{'m1-1': 2.332, 'm2-1': 1.422, 'm3-1': 5.03, 'm4-1': 0.792}",4.266,1.8079999999999998,3.2299999999999995,inf,5.263,5.263
6,TT3,BESTEFFORT,COMPLETED,m4-1,0.064,"{'m1-1': 2.305, 'm2-1': 1.677, 'm3-1': 5.836, 'm4-1': 0.751}",1.1265,2.908,3.659,inf,5.264,5.264
7,TT1,BESTEFFORT,COMPLETED,m1-1,0.075,"{'m1-1': 1.996, 'm2-1': 1.873, 'm3-1': 4.268, 'm4-1': 0.772}",3.1936,2.424,4.42,inf,5.075,5.075
8,TT3,BESTEFFORT,COMPLETED,m4-1,0.082,"{'m1-1': 2.224, 'm2-1': 1.451, 'm3-1': 4.684, 'm4-1': 0.941}",1.4115,3.659,4.6,inf,5.282,5.282
9,TT2,BESTEFFORT,COMPLETED,m3-1,0.085,"{'m1-1': 2.145, 'm2-1': 1.522, 'm3-1': 4.344, 'm4-1': 0.817}",7.8192,0.085,4.429,inf,5.185,5.185
10,TT1,BESTEFFORT,MISSED,m4-1,0.091,"{'m1-1': 2.414, 'm2-1': 1.608, 'm3-1': 5.078, 'm4-1': 0.692}",0.7365000000000008,4.6,inf,5.091,5.091,5.091
11,TT4,BESTEFFORT,COMPLETED,m2-1,0.094,"{'m1-1': 2.012, 'm2-1': 1.774, 'm3-1': 4.966, 'm4-1': 1.014}",5.322,3.2299999999999995,5.004,inf,5.094,5.094
12,TT4,BESTEFFORT,MISSED,m1-1,0.098,"{'m1-1': 2.374, 'm2-1': 1.511, 'm3-1': 3.834, 'm4-1': 0.774}",1.0848,4.42,inf,5.098,5.098,5.098
13,TT4,BESTEFFORT,MISSED,m4-1,0.103,"{'m1-1': 2.163, 'm2-1': 1.617, 'm3-1': 4.966, 'm4-1': 0.891}",0.01799999999999935,5.091,inf,5.103,5.103,5.103
14,TT1,BESTEFFORT,MISSED,m2-1,0.104,"{'m1-1': 2.095, 'm2-1': 1.791, 'm3-1': 4.04, 'm4-1': 0.697}",0.3000000000000016,5.004,inf,5.104,5.104,5.104
15,TT2,BESTEFFORT,MISSED,m2-1,0.112,"{'m1-1': 2.01, 'm2-1': 1.776, 'm3-1': 4.117, 'm4-1': 0.952}",0.32399999999999896,5.104,inf,5.212,5.212,5.212
16,TT2,BESTEFFORT,MISSED,m1-1,0.123,"{'m1-1': 2.143, 'm2-1': 1.894, 'm3-1': 4.597, 'm4-1': 0.844}",0.2,5.098,inf,5.223,5.223,5.223
17,TT3,BESTEFFORT,MISSED,m2-1,0.145,"{'m1-1': 2.01, 'm2-1': 1.721, 'm3-1': 5.018, 'm4-1': 0.749}",0.399,5.212,inf,5.345,5.345,5.345
18,TT3,BESTEFFORT,MISSED,m2-1,0.157,"{'m1-1': 1.871, 'm2-1': 1.529, 'm3-1': 4.993, 'm4-1': 0.95}",0.036000000000001364,5.345,inf,5.357,5.357,5.357
19,TT1,BESTEFFORT,MISSED,m1-1,0.162,"{'m1-1': 2.364, 'm2-1': 1.605, 'm3-1': 3.627, 'm4-1': 0.84}",0.0,5.223,inf,5.223,5.162,5.162
20,TT2,BESTEFFORT,MISSED,m1-1,0.177,"{'m1-1': 2.307, 'm2-1': 1.849, 'm3-1': 4.014, 'm4-1': 0.92}",0.08639999999999902,5.223,inf,5.276999999999999,5.276999999999999,5.276999999999999
21,TT3,BESTEFFORT,MISSED,m1-1,0.185,"{'m1-1': 1.863, 'm2-1': 1.711, 'm3-1': 5.129, 'm4-1': 0.793}",0.17280000000000087,5.276999999999999,inf,5.385,5.385,5.385
22,TT4,BESTEFFORT,MISSED,m3-1,0.197,"{'m1-1': 2.167, 'm2-1': 1.364, 'm3-1': 3.722, 'm4-1': 0.916}",1.3823999999999996,4.429,inf,5.197,5.197,5.197
23,TT3,BESTEFFORT,MISSED,m3-1,0.198,"{'m1-1': 2.046, 'm2-1': 1.67, 'm3-1': 5.013, 'm4-1': 0.748}",0.18000000000000096,5.298,inf,5.398000000000001,5.398000000000001,5.398000000000001
24,TT2,BESTEFFORT,MISSED,m3-1,0.198,"{'m1-1': 2.094, 'm2-1': 2.132, 'm3-1': 3.98, 'm4-1': 0.852}",0.18179999999999996,5.197,inf,5.298,5.298,5.298
