workload_id,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,500,500,0,0,6,98.8,0.0,98.8,0.12203666666666671,0.9572116111116904,0.0019376753261370252
1,500,500,0,0,4,99.2,0.0,99.2,0.09985166666666666,0.817993638888632,0.0016491807235657905
2,500,500,0,0,6,98.8,0.0,98.8,0.10931333333333335,0.8946477777776211,0.0018110278902380996
3,500,500,0,0,0,100.0,0.0,100.0,0.0,0.8112867777784576,0.001622573555556915
4,500,500,0,0,6,98.8,0.0,98.8,0.09659833333333334,0.8820238055556708,0.0017854732905985239
5,500,500,0,0,6,98.8,0.0,98.8,0.07722666666666667,0.835883166667336,0.0016920711875857003
6,500,500,0,0,6,98.8,0.0,98.8,0.11441416666666664,0.9027641111116584,0.001827457714800928
7,500,500,0,0,1,99.8,0.0,99.8,0.046278333333333324,0.771307222222725,0.0015457058561577656
8,500,500,0,0,0,100.0,0.0,100.0,0.0,0.7550893055567576,0.001510178611113515
9,500,500,0,0,0,100.0,0.0,100.0,0.0,0.5499188888903559,0.0010998377777807118
10,500,500,0,0,0,100.0,0.0,100.0,0.0,0.7928042222225082,0.0015856084444450162
11,500,500,0,0,5,99.0,0.0,99.0,0.11266749999999998,0.8306258611104891,0.0016780320426474527
12,500,500,0,0,0,100.0,0.0,100.0,0.0,0.714334055556699,0.0014286681111133981
13,500,500,0,0,6,98.8,0.0,98.8,0.08371916666666666,0.8574621388891278,0.0017357533175893275
14,500,500,0,0,6,98.8,0.0,98.8,0.0700166666666667,0.834005500000397,0.0016882702429157834
15,500,500,0,0,7,98.6,0.0,98.6,0.151335,0.9959697499996886,0.0020202226166322283
16,500,500,0,0,5,99.0,0.0,99.0,0.08734916666666666,0.7885546666667343,0.0015930397306398675
17,500,500,0,0,0,100.0,0.0,100.0,0.0,0.5723527777787725,0.0011447055555575448
18,500,500,0,0,6,98.8,0.0,98.8,0.076795,0.8574093888890476,0.0017356465362126474
19,500,500,0,0,6,98.8,0.0,98.8,0.08580333333333333,0.8844996111118719,0.0017904850427365826
20,500,500,0,0,6,98.8,0.0,98.8,0.10265166666666671,0.9088760833336145,0.0018398301282056973
21,500,500,0,0,6,98.8,0.0,98.8,0.08538500000000002,0.7832201944444872,0.0015854659806568568
22,500,500,0,0,6,98.8,0.0,98.8,0.1027858333333333,0.88013883333346,0.0017816575573551823
23,500,500,0,0,1,99.8,0.0,99.8,0.030155833333333344,0.8637376388897086,0.001730937152083584
24,500,500,0,0,0,100.0,0.0,100.0,0.0,0.6134056944454238,0.0012268113888908474
25,500,500,0,0,1,99.8,0.0,99.8,0.044672499999999976,0.8237356111117696,0.0016507727677590575
26,500,500,0,0,0,100.0,0.0,100.0,0.0,0.49600297222255096,0.000992005944445102
27,500,500,0,0,7,98.6,0.0,98.6,0.15217999999999998,0.9726164166670545,0.0019728527721441266
28,500,500,0,0,2,99.6,0.0,99.6,0.10104749999999998,0.8572033055552715,0.0017212917782234367
29,500,500,0,0,6,98.8,0.0,98.8,0.09233416666666666,0.8973745555554503,0.0018165476833106285
