0,1,2,3,4
625.0,4.0,-0.2,625.0,0.0
1875.0,4.0,-0.4,3125.0,0.0
3125.0,0.0,0.9258810732744972,950.0,0.0
2200.0,4.0,-0.8,3450.0,0.0
3450.0,2.0,-0.9552177626831696,2925.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4200.0,2.0,-1.0,4200.0,0.0
4200.0,2.0,-1.0,4200.0,0.0
4200.0,2.0,-1.0,4200.0,0.0
4200.0,2.0,-1.0,4200.0,0.0
4200.0,2.0,-1.0,4200.0,0.0
4200.0,2.0,-1.0,4200.0,0.0
4225.0,1.0,0.91536399630977,2988.0,0.0
4239.0,3.0,0.9340381323553011,2997.0,0.0
3623.0,3.0,-1.0,3623.0,0.0
3624.0,3.0,-1.0,3624.0,0.0
3613.0,2.0,-1.0,3613.0,0.0
3613.0,2.0,-1.0,3613.0,0.0
3615.0,1.0,0.9348169139820056,1123.0,0.0
2374.0,2.0,-1.0,2374.0,0.0
2363.0,3.0,0.9158646437541669,1121.0,0.0
2371.0,3.0,-1.0,2371.0,0.0
2372.0,4.0,-0.2,3622.0,0.0
3649.0,4.0,-0.2,2399.0,0.0
2399.0,3.0,-1.0,2399.0,0.0
2399.0,3.0,-1.0,2399.0,0.0
2388.0,3.0,0.918329902856909,1146.0,0.0
1771.0,3.0,-1.0,1771.0,0.0
1772.0,3.0,-1.0,1772.0,0.0
1772.0,3.0,-1.0,1772.0,0.0
1773.0,3.0,-1.0,1773.0,0.0
1774.0,3.0,-1.0,1774.0,0.0
1763.0,2.0,-1.0,1763.0,0.0
1763.0,2.0,-1.0,1763.0,0.0
1764.0,4.0,-0.4,1764.0,0.0
1764.0,4.0,-0.2,1764.0,0.0
1764.0,4.0,-0.8,1764.0,0.0
1291.0,1.0,-0.6052580289985934,670.0,0.0
1895.0,0.0,-1.0,2545.0,0.0
3770.0,2.0,0.339479463104959,2845.0,0.0
3470.0,2.0,-0.9235148416945027,2945.0,0.0
3570.0,3.0,-1.0,3570.0,0.0
3570.0,3.0,-1.0,3570.0,0.0
3551.0,2.0,-1.0,3551.0,0.0
3550.0,3.0,-1.0,2926.0,0.0
3550.0,3.0,-1.0,2926.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4200.0,2.0,-1.0,4200.0,0.0
4200.0,2.0,-1.0,4200.0,0.0
4200.0,2.0,-1.0,4200.0,0.0
4200.0,2.0,-1.0,4200.0,0.0
4200.0,2.0,-1.0,4200.0,0.0
4200.0,2.0,-1.0,4200.0,0.0
4200.0,2.0,-1.0,4200.0,0.0
4200.0,2.0,-1.0,4200.0,0.0
4200.0,2.0,-1.0,4200.0,0.0
4200.0,2.0,-1.0,4200.0,0.0
4200.0,2.0,-1.0,4200.0,0.0
4200.0,2.0,-1.0,4200.0,0.0
4225.0,1.0,0.43734938164819853,2988.0,0.0
4238.0,1.0,0.8569635200722107,2996.0,0.0
4246.0,3.0,-1.0,4246.0,0.0
4246.0,3.0,-1.0,4246.0,0.0
4246.0,3.0,-1.0,4246.0,0.0
4248.0,4.0,-0.2,4248.0,0.0
4248.0,4.0,-0.2,4248.0,0.0
4249.0,3.0,-1.0,4249.0,0.0
4249.0,3.0,-1.0,4249.0,0.0
4238.0,1.0,0.7646382295548775,2996.0,0.0
4246.0,3.0,-1.0,4246.0,0.0
4246.0,3.0,-1.0,4246.0,0.0
4246.0,3.0,-1.0,4246.0,0.0
4246.0,3.0,-1.0,4246.0,0.0
4248.0,4.0,-0.4,4248.0,0.0
4248.0,4.0,-0.2,4248.0,0.0
4248.0,4.0,-0.8,4248.0,0.0
4274.0,3.0,-1.0,4274.0,0.0
4274.0,3.0,-1.0,4274.0,0.0
4274.0,3.0,-1.0,4274.0,0.0
4263.0,3.0,0.6393893620416777,3021.0,0.0
3646.0,3.0,-1.0,3646.0,0.0
3646.0,3.0,-1.0,3646.0,0.0
3646.0,3.0,-1.0,3646.0,0.0
3647.0,3.0,-1.0,3647.0,0.0
3647.0,3.0,-1.0,3647.0,0.0
3647.0,3.0,-1.0,3647.0,0.0
3648.0,3.0,-1.0,3648.0,0.0
3648.0,3.0,-1.0,3648.0,0.0
3648.0,3.0,-1.0,3648.0,0.0
3648.0,3.0,-1.0,3648.0,0.0
3648.0,3.0,-1.0,3648.0,0.0
3648.0,3.0,-1.0,3648.0,0.0
3649.0,4.0,-0.4,2399.0,0.0
2399.0,3.0,-1.0,2399.0,0.0
2388.0,3.0,0.545067200430379,1146.0,0.0
1771.0,3.0,-1.0,1771.0,0.0
1771.0,3.0,-1.0,1771.0,0.0
1772.0,3.0,-1.0,1772.0,0.0
1772.0,3.0,-1.0,1772.0,0.0
1772.0,3.0,-1.0,1772.0,0.0
1772.0,3.0,-1.0,1772.0,0.0
1298.0,3.0,-1.0,1298.0,0.0
1273.0,0.0,-1.0,673.0,0.0
1273.0,0.0,-1.0,673.0,0.0
1898.0,2.0,-1.045942920504455,973.0,0.0
2223.0,4.0,-0.2,3473.0,0.0
3473.0,2.0,-0.8989821708143413,2948.0,0.0
3563.0,3.0,-0.37950416615761307,2942.0,0.0
3568.0,3.0,-1.0,3568.0,0.0
3569.0,3.0,-1.0,3569.0,0.0
3570.0,3.0,-1.0,3570.0,0.0
3551.0,2.0,-1.0,3551.0,0.0
3550.0,3.0,-1.0,2926.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4200.0,2.0,-1.0,4200.0,0.0
4200.0,2.0,-1.0,4200.0,0.0
4200.0,2.0,-1.0,4200.0,0.0
4200.0,2.0,-1.0,4200.0,0.0
4200.0,2.0,-1.0,4200.0,0.0
