0,1,2,3,4
625.0,0.0,1.0,25.0,0.0
2525.0,5.0,0.0,2525.0,0.0
3800.0,3.0,1.0,2563.0,0.0
3839.0,3.0,1.0,2597.0,0.0
3872.0,0.0,0.0,2822.0,0.0
3447.0,3.0,-1.0,3447.0,0.0
3448.0,3.0,-1.0,3448.0,0.0
3473.0,2.0,0.040000000000000036,2948.0,0.0
4199.0,4.0,-0.2,4199.0,0.0
4199.0,4.0,-0.2,4199.0,0.0
4199.0,4.0,-0.4,4199.0,0.0
4188.0,3.0,1.0,2946.0,0.0
4188.0,3.0,0.6194285714285717,2946.0,0.0
3563.0,3.0,0.7880000000000003,2942.0,0.0
4192.0,5.0,-0.2,4192.0,0.0
4192.0,5.0,-0.4,4192.0,0.0
3793.0,0.0,0.0,2743.0,0.0
3994.0,5.0,-0.2,3994.0,0.0
4020.0,5.0,-0.4,4020.0,0.0
4001.0,3.0,1.0,2759.0,0.0
3385.0,4.0,-0.8,2135.0,0.0
2163.0,1.0,1.0,2792.0,0.0
3445.0,3.0,-1.0,3445.0,0.0
3470.0,0.0,0.0,1170.0,0.0
1595.0,0.0,1.0,1070.0,0.0
2301.0,1.0,1.0,2930.0,0.0
3780.0,0.0,0.0,2730.0,0.0
3980.0,3.0,-1.0,3980.0,0.0
3976.0,1.0,1.0,2734.0,0.0
2738.0,1.0,1.0,246.0,0.0
2746.0,3.0,0.0,2746.0,0.0
3397.0,3.0,-1.0,3397.0,0.0
3424.0,3.0,-1.0,3424.0,0.0
3424.0,3.0,-1.0,3424.0,0.0
3413.0,3.0,1.0,2792.0,0.0
3444.0,3.0,-1.0,3444.0,0.0
3444.0,3.0,-1.0,3444.0,0.0
3470.0,0.0,0.0,1170.0,0.0
1795.0,3.0,-1.0,1795.0,0.0
1776.0,3.0,1.0,1155.0,0.0
2401.0,1.0,1.0,3030.0,0.0
4280.0,5.0,-0.2,4280.0,0.0
4276.0,1.0,1.0,3034.0,0.0
3663.0,3.0,1.0,3042.0,0.0
3667.0,4.0,-0.4,2417.0,0.0
2418.0,4.0,-0.2,3668.0,0.0
3668.0,3.0,-1.0,3668.0,0.0
3669.0,3.0,-1.0,3669.0,0.0
3469.0,2.0,1.0,2944.0,0.0
4195.0,3.0,-1.0,4195.0,0.0
4195.0,3.0,-1.0,4195.0,0.0
4176.0,3.0,1.0,2934.0,0.0
4188.0,3.0,1.0,2946.0,0.0
4196.0,5.0,-0.2,4196.0,0.0
4197.0,3.0,-1.0,4197.0,0.0
4198.0,4.0,-0.8,4198.0,0.0
3799.0,0.0,0.0,2749.0,0.0
3999.0,5.0,-0.2,3999.0,0.0
3999.0,5.0,-0.4,3999.0,0.0
3988.0,3.0,0.5337142857142853,2746.0,0.0
3996.0,3.0,-1.0,3996.0,0.0
4048.0,5.0,-0.2,4048.0,0.0
4074.0,4.0,-1.6,4074.0,0.0
4074.0,4.0,-0.4,4074.0,0.0
4074.0,4.0,-3.2,4074.0,0.0
4063.0,3.0,0.0,2821.0,0.0
4071.0,5.0,-0.2,4071.0,0.0
4096.0,0.0,0.0,3046.0,0.0
4297.0,5.0,-0.2,4297.0,0.0
4297.0,5.0,-0.4,4297.0,0.0
4298.0,5.0,-0.8,4298.0,0.0
4299.0,5.0,-1.6,4299.0,0.0
4299.0,5.0,-3.2,4299.0,0.0
4299.0,5.0,-6.4,4299.0,0.0
4299.0,5.0,-12.8,4299.0,0.0
4288.0,1.0,0.08285714285714262,3046.0,0.0
4288.0,1.0,0.0,3046.0,0.0
4296.0,5.0,-0.2,4296.0,0.0
4296.0,5.0,-0.4,4296.0,0.0
4296.0,5.0,-0.8,4296.0,0.0
4297.0,5.0,-1.6,4297.0,0.0
4297.0,5.0,-3.2,4297.0,0.0
4297.0,5.0,-6.4,4297.0,0.0
4298.0,5.0,-12.8,4298.0,0.0
4098.0,0.0,0.0,3048.0,0.0
4299.0,5.0,-0.2,4299.0,0.0
4288.0,1.0,0.0,3046.0,0.0
