workload_id,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,500,177,0,0,14,32.6,0.0,32.6,0.3347791666666666,1.2524511111112306,0.0076837491479216586
1,500,179,0,0,15,32.800000000000004,0.0,32.800000000000004,0.4186533333333333,1.271213333333435,0.007751300813008748
2,500,179,0,0,16,32.6,0.0,32.6,0.5039116666666666,1.2671379444446453,0.007773852419905799
3,500,178,0,0,14,32.800000000000004,0.0,32.800000000000004,0.3273283333333333,1.2574110833334917,0.007667140752033484
4,500,177,0,0,14,32.6,0.0,32.6,0.3278816666666666,1.2471937499999088,0.007651495398772446
5,500,178,0,0,13,33.0,0.0,33.0,0.23096749999999996,1.263697694444725,0.007658773905725605
6,500,178,0,0,14,32.800000000000004,0.0,32.800000000000004,0.3376116666666667,1.260996305555891,0.007689001863145676
7,500,179,0,0,16,32.6,0.0,32.6,0.5031558333333334,1.2614368333336219,0.00773887627812038
8,500,179,0,0,14,33.0,0.0,33.0,0.3334141666666666,1.2519088055555443,0.007587326094276026
9,500,178,0,0,16,32.4,0.0,32.4,0.5051825,1.2615700000000654,0.007787469135802871
10,500,178,0,0,15,32.6,0.0,32.6,0.41722250000000005,1.2411853333330105,0.007614633946828286
11,500,177,0,0,16,32.2,0.0,32.2,0.50293,1.2592619999998553,0.007821503105589163
12,500,179,0,0,16,32.6,0.0,32.6,0.5039425,1.2588017500001296,0.007722710122700182
13,500,177,0,0,14,32.6,0.0,32.6,0.3396883333333333,1.2461885555559193,0.007645328561692758
14,500,177,0,0,16,32.2,0.0,32.2,0.5041533333333333,1.248288611111299,0.007753345410629187
15,500,177,0,0,14,32.6,0.0,32.6,0.3336725,1.2406105000001681,0.007611107361964222
16,500,179,0,0,16,32.6,0.0,32.6,0.5035341666666665,1.2718689722224048,0.007802877130198802
17,500,179,0,0,15,32.800000000000004,0.0,32.800000000000004,0.4129158333333333,1.2607149166670895,0.007687286077238348
18,500,180,0,0,15,33.0,0.0,33.0,0.412925,1.2616377222220763,0.007646289225588341
19,500,175,0,0,15,32.0,0.0,32.0,0.4170725,1.237304444444647,0.007733152777779044
20,500,178,0,0,15,32.6,0.0,32.6,0.40883,1.2539058611111087,0.00769267399454668
21,500,177,0,0,15,32.4,0.0,32.4,0.41248999999999997,1.247022694444701,0.007697670953362352
22,500,179,0,0,15,32.800000000000004,0.0,32.800000000000004,0.4121466666666666,1.2648925277780898,0.007712759315720057
23,500,177,0,0,16,32.2,0.0,32.2,0.5037249999999999,1.2552855833333483,0.007796804865424524
24,500,177,0,0,15,32.4,0.0,32.4,0.41260083333333325,1.2411023055553798,0.007661125342934443
25,500,179,0,0,16,32.6,0.0,32.6,0.5015274999999999,1.276727722222325,0.007832685412406903
26,500,181,0,0,16,33.0,0.0,33.0,0.5038608333333333,1.286971972222204,0.007799830134680024
27,500,176,0,0,15,32.2,0.0,32.2,0.4202458333333333,1.2265109166667227,0.007618080227743619
28,500,179,0,0,15,32.800000000000004,0.0,32.800000000000004,0.41744500000000007,1.2557333055555904,0.007656910399729209
29,500,178,0,0,16,32.4,0.0,32.4,0.5036008333333334,1.2508231388888735,0.007721130486968355
