workload_id,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,500,311,189,0,2,61.8,0.0,61.8,0.15493333333333334,1.0711366111112877,0.003466461524631998
1,500,320,180,0,1,63.800000000000004,0.0,63.800000000000004,0.0780875,1.0763482500001877,0.0033741324451416546
2,500,319,181,0,2,63.4,0.0,63.4,0.15345666666666669,1.0416847777779106,0.0032860718541889915
3,500,314,186,0,1,62.6,0.0,62.6,0.08136666666666667,1.0867530833332177,0.003472054579339354
4,500,314,186,0,1,62.6,0.0,62.6,0.08453166666666667,1.0815884722222755,0.003455554224352318
5,500,327,173,0,2,65.0,0.0,65.0,0.16103916666666665,1.1396380833337187,0.0035065787179499037
6,500,323,177,0,2,64.2,0.0,64.2,0.1482,1.0802486111114882,0.0033652604707522997
7,500,333,167,0,1,66.4,0.0,66.4,0.08408249999999998,1.1153576388890278,0.0033595109605091206
8,500,338,162,0,2,67.2,0.0,67.2,0.14925666666666668,1.113288472222452,0.0033133585482811073
9,500,327,173,0,2,65.0,0.0,65.0,0.15221916666666668,1.1202245277784175,0.00344684470085667
10,500,322,178,0,1,64.2,0.0,64.2,0.07606166666666665,1.0965721111111957,0.0034161124956735072
11,500,322,178,0,2,64.0,0.0,64.0,0.16410833333333333,1.107595083333484,0.003461234635417138
12,500,334,166,0,2,66.4,0.0,66.4,0.1510666666666667,1.0869428333334024,0.0032739241967873565
13,500,313,187,0,2,62.2,0.0,62.2,0.15446500000000002,1.0850315833335562,0.0034888475348345857
14,500,323,177,0,0,64.60000000000001,0.0,64.60000000000001,0.0,1.122438444444609,0.00347504162366752
15,500,290,210,0,1,57.8,0.0,57.8,0.08895916666666667,1.0119098055555433,0.003501418012302918
16,500,331,169,0,2,65.8,0.0,65.8,0.16061916666666667,1.1240252500001708,0.003416490121581067
17,500,323,177,0,2,64.2,0.0,64.2,0.15610583333333333,1.091039777777672,0.0033988778123915015
18,500,325,175,0,2,64.60000000000001,0.0,64.60000000000001,0.15665833333333334,1.0570219722223635,0.0032725138458896703
19,500,305,195,0,0,61.0,0.0,61.0,0.0,1.0625835277780427,0.0034838804189444013
20,500,318,182,0,0,63.6,0.0,63.6,0.0,1.0684228333333319,0.0033598202306079623
21,500,322,178,0,2,64.0,0.0,64.0,0.1614875,1.1011642500003735,0.0034411382812511676
22,500,320,180,0,2,63.6,0.0,63.6,0.15386666666666668,1.0768954444445262,0.00338646366177524
23,500,308,192,0,2,61.199999999999996,0.0,61.199999999999996,0.15441833333333332,1.075930999999853,0.0035161143790844868
24,500,315,185,0,2,62.6,0.0,62.6,0.16304916666666666,1.122383333333451,0.0035858892438768407
25,500,321,179,0,1,64.0,0.0,64.0,0.07569416666666666,1.0893141666667847,0.003404106770833702
26,500,349,151,0,1,69.6,0.0,69.6,0.077265,1.143085777777936,0.0032847292464883216
27,500,298,202,0,1,59.4,0.0,59.4,0.07800333333333333,1.0342288611111388,0.0034822520576132617
28,500,327,173,0,2,65.0,0.0,65.0,0.15105583333333336,1.1112409722221652,0.0034192029914528166
29,500,310,190,0,1,61.8,0.0,61.8,0.07095916666666667,1.0634712777781532,0.0034416546206412733
