Action,Rewards
2,0.9996953932009527
2,0.9997180241932441
2,1.999985067515993
2,1.9999852167156205
2,1.9999852085637284
2,1.999985190351163
2,0.9996406415602457
2,1.9999851806691566
2,0.9995514578972763
2,1.9999851790138339
2,1.9999851679458573
2,0.9997141994902754
2,1.999985140434882
2,1.999985140258731
2,1.999985117073683
2,1.9999851145517764
2,1.999985113352309
2,0.9997890580037874
2,1.999985111433686
2,0.9997544196153522
2,1.9999851046714596
2,1.9999850934890884
2,1.9999850751864656
2,1.9999850693093977
2,0.9996957090088116
2,0.9997104801533995
2,0.9997071102119676
2,1.9999850423891337
2,1.9999850320520718
2,0.9997006924822514
2,1.999985024373087
2,0.999544448171399
2,0.9996898346534931
2,0.9997497793193056
2,0.9997355090235817
2,1.9999848274553111
2,1.9999849709783926
2,1.9999849693739506
2,0.999765552931757
2,0.999652897393118
2,0.9996896258262755
2,0.9997102547285457
2,0.9996929466678123
2,1.9999849175565256
2,1.9999849006434294
2,0.9995528053005367
2,1.9999848914054417
2,0.999682034422382
2,0.999475155437634
2,-20
2,0.9997766531053941
2,0.9995858384860831
2,-20
2,-20
2,-20
2,0.999802696282141
2,-20
2,-20
2,-20
2,-20
2,-20
2,-20
2,-20
2,-20
2,-20
2,-20
2,-20
2,-20
2,-20
2,0.9993596729028514
2,-20
2,-20
2,-20
2,0.9997059396208834
2,-20
2,-20
2,-20
2,-20
2,-20
2,-20
2,0.9996299918442507
2,-20
2,-20
2,-20
2,0.9996535621827088
2,-20
2,-20
2,-20
2,-20
2,-20
2,-20
2,-20
2,-0.9997124850892001
2,-20
2,0.9994615515436376
2,-20
2,-20
2,0.9997532302732708
2,-20
2,-20
2,-20
2,0.9994844964812483
2,0.9994658211507751
2,-20
2,-0.9981321059063885
2,0.9992219716076667
2,0.9996021318372522
2,0.9997455324807438
2,0.9991564094564936
2,-20
2,-20
2,0.9996255573175562
2,-20
2,0.9996949221728146
2,-20
2,-20
2,0.9996428424743423
2,-20
2,-20
2,-20
2,0.9995898280090192
2,0.8872051602367687
2,0.9214754179088906
2,-20
2,0.6945554535748734
2,-0.9931410704627981
2,-20
2,0.9997959489529636
2,-20
2,-20
2,-1.0000611019498666
2,-20
2,0.999771076888959
2,0.9996446615515316
2,0.4694622965784378
2,1.9999845726103371
2,0.30832192837046446
2,-20
2,0.2334212165321412
2,1.999984547464469
2,-1.0007952478233062
2,-20
2,1.9999843663009076
2,1.9999845059028352
2,-1.0002684995864886
2,1.9999844827059363
2,1.9999844817847938
2,-0.9909651451395189
2,-20
2,1.999984473362027
2,0.9996848817323918
2,-1.0002936695325038
2,1.9999844715365633
2,0.6954493886657152
2,1.999984313761333
2,-1.0001222336503246
2,0.6680727170168104
2,0.26679236940957285
2,0.42111394022678933
2,1.9999844687885855
2,1.9999844687885855
2,-0.9974670766273236
2,1.9999844687885855
2,1.999984467875517
2,1.9999844669623739
2,0.9996880470533944
2,1.99998445542796
2,0.9996400956813917
2,1.9999844112175134
2,0.9996991946077265
2,1.9999843762391798
2,1.9999843716722134
2,1.9999843644066353
2,0.9997951226831695
2,0.9997373725209362
2,0.9997918510525987
2,0.99971971045906
2,0.999615925682703
2,1.9999842258099683
2,0.9995317426881806
2,0.999676531104558
2,1.9999841967715002
2,0.9995820350382173
2,0.9997922384017821
2,0.9995217760963105
2,0.9996858316606466
2,1.9999840351692526
2,0.9996592245823946
2,0.9997040772738294
2,1.999984016291508
2,1.9999839832188853
2,1.9999838781160661
2,0.9994298141022986
2,0.9996229154940885
2,0.9991409358761685
2,0.9997595683544896
2,0.9995292050475441
2,0.9994948981541724
2,1.9999837153445912
2,1.9999837067382458
2,1.9999835279213858
2,0.9996802594479266
2,1.9999836067336025
2,1.9999834796156568
2,0.9995991332926093
2,1.999983424234177
2,0.9997774417598948
2,1.9999833403414637
3,-1
4,1.0
4,1.0
2,1.9999877777777777
4,2.0
0,-0.1
2,1.999987642873284
2,0.9997992766084765
2,1.9999877517887312
2,0.9995172591190998
3,-1
2,1.9999877276500704
4,1.0
2,1.9999877218487834
2,1.99998771367252
4,1.0
3,-10
3,-1
0,-0.1
4,2.0
4,1.0
0,-0.1
4,2.0
4,1.0
0,-0.1
1,1.9980491435779657
4,-1.0
2,1.9999876503290945
4,1.0
4,1.0
2,0.999653092271507
2,0.9997280706332622
1,1.9980459854959327
0,-0.1
2,0.9998322415377892
0,-0.1
4,1.0
4,1.0
4,2.0
4,2.0
4,1.0
4,1.0
4,2.0
4,2.0
4,2.0
4,1.0
4,2.0
4,1.0
4,1.0
4,2.0
4,1.0
4,2.0
4,1.0
4,2.0
4,2.0
4,2.0
4,2.0
4,1.0
4,1.0
4,2.0
4,2.0
4,2.0
4,2.0
4,2.0
4,1.0
4,1.0
4,1.0
4,2.0
4,1.0
4,2.0
4,1.0
4,1.0
4,2.0
4,1.0
4,2.0
4,2.0
4,1.0
4,2.0
4,2.0
4,1.0
4,2.0
4,2.0
4,2.0
4,1.0
4,2.0
4,1.0
4,1.0
4,2.0
4,2.0
4,1.0
4,1.0
4,2.0
4,1.0
4,2.0
4,2.0
4,2.0
4,2.0
4,2.0
4,1.0
4,2.0
4,2.0
4,1.0
4,2.0
4,1.0
4,1.0
4,1.0
4,2.0
4,1.0
4,1.0
4,2.0
4,1.0
4,2.0
4,1.0
4,1.0
4,1.0
4,2.0
4,2.0
4,2.0
4,1.0
4,2.0
4,2.0
4,1.0
4,2.0
4,2.0
4,2.0
4,1.0
4,2.0
4,2.0
4,1.0
4,1.0
4,2.0
4,2.0
4,1.0
4,2.0
4,2.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,2.0
4,2.0
4,2.0
4,2.0
4,2.0
4,2.0
4,2.0
4,2.0
4,2.0
4,1.0
4,2.0
4,1.0
4,2.0
4,2.0
4,2.0
4,1.0
4,2.0
4,2.0
4,1.0
4,2.0
4,2.0
4,1.0
4,2.0
4,1.0
4,1.0
4,1.0
4,2.0
4,2.0
4,2.0
4,1.0
4,2.0
4,2.0
4,2.0
4,1.0
4,2.0
4,2.0
4,2.0
4,2.0
4,1.0
4,2.0
4,2.0
4,1.0
4,1.0
4,1.0
4,2.0
4,2.0
4,1.0
4,2.0
4,2.0
4,1.0
4,2.0
4,2.0
4,2.0
4,1.0
4,2.0
4,1.0
4,1.0
4,1.0
4,1.0
4,2.0
4,2.0
4,1.0
4,2.0
4,1.0
4,1.0
4,2.0
4,2.0
4,1.0
4,1.0
4,2.0
4,2.0
4,1.0
4,1.0
4,1.0
4,2.0
4,2.0
4,2.0
4,2.0
4,1.0
4,1.0
4,2.0
4,2.0
4,1.0
4,1.0
4,1.0
4,2.0
4,1.0
4,2.0
4,1.0
4,2.0
4,2.0
4,1.0
4,2.0
4,2.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,2.0
4,2.0
4,1.0
4,1.0
4,2.0
4,1.0
4,2.0
4,2.0
4,2.0
4,2.0
4,2.0
4,2.0
4,1.0
4,2.0
4,1.0
4,2.0
4,1.0
4,1.0
4,2.0
4,1.0
4,2.0
4,2.0
4,2.0
4,1.0
4,2.0
4,2.0
4,2.0
4,2.0
4,1.0
4,1.0
4,2.0
4,1.0
4,2.0
4,2.0
4,2.0
4,2.0
4,2.0
4,2.0
4,1.0
4,2.0
4,2.0
4,2.0
4,1.0
4,1.0
4,2.0
4,2.0
4,2.0
4,2.0
4,1.0
4,2.0
4,2.0
4,1.0
4,1.0
4,1.0
4,1.0
4,2.0
4,2.0
4,2.0
4,2.0
4,1.0
4,2.0
4,2.0
4,1.0
4,2.0
4,1.0
4,1.0
4,1.0
4,2.0
4,1.0
4,1.0
4,2.0
4,2.0
4,1.0
4,2.0
4,1.0
4,2.0
4,1.0
4,1.0
4,1.0
4,2.0
4,1.0
4,1.0
4,2.0
4,2.0
4,2.0
4,2.0
4,1.0
4,2.0
4,1.0
4,1.0
4,1.0
4,1.0
4,2.0
4,1.0
4,2.0
4,2.0
4,1.0
4,1.0
4,1.0
4,2.0
4,1.0
4,2.0
4,2.0
4,1.0
4,2.0
4,2.0
4,1.0
4,1.0
4,2.0
4,2.0
4,2.0
4,2.0
4,1.0
4,2.0
4,1.0
4,1.0
4,1.0
4,2.0
4,1.0
4,2.0
4,1.0
4,1.0
4,1.0
4,2.0
4,1.0
4,1.0
4,2.0
4,2.0
4,1.0
4,2.0
4,1.0
4,2.0
4,2.0
4,2.0
4,2.0
4,2.0
4,2.0
4,2.0
4,2.0
4,1.0
4,1.0
4,2.0
4,1.0
4,1.0
4,1.0
4,2.0
4,2.0
4,2.0
4,2.0
4,2.0
4,1.0
4,2.0
4,1.0
4,1.0
4,2.0
4,1.0
4,2.0
4,1.0
4,1.0
4,1.0
4,1.0
4,2.0
4,1.0
4,2.0
4,2.0
4,1.0
4,2.0
4,2.0
4,2.0
4,2.0
4,2.0
4,1.0
4,1.0
4,1.0
4,2.0
4,2.0
4,2.0
4,1.0
4,1.0
4,1.0
4,2.0
4,2.0
4,1.0
4,2.0
4,1.0
4,2.0
4,1.0
4,2.0
4,2.0
4,2.0
4,2.0
4,2.0
4,1.0
4,1.0
4,1.0
4,1.0
4,2.0
4,2.0
4,1.0
4,1.0
4,2.0
4,2.0
4,1.0
4,2.0
4,1.0
4,1.0
4,2.0
4,2.0
4,1.0
4,2.0
4,1.0
4,1.0
4,2.0
4,1.0
4,2.0
4,1.0
4,2.0
4,2.0
4,1.0
4,2.0
4,2.0
4,2.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,1.0
4,2.0
1,1.9979518518518518
0,-0.1
0,-0.1
2,1.9999877777777777
4,2.0
2,1.9999877771511871
2,1.9999877766452843
0,-0.1
0,-0.1
0,-0.1
2,1.9999877628543081
2,1.9999877623476068
3,-10
1,1.9979504390177516
1,1.9981270755985008
1,-10.001600562783699
0,-0.1
1,-20
0,-0.1
1,-20
0,-0.1
2,1.9999876164528219
4,2.0
1,-20
3,-10
2,1.9999875267592524
2,1.9999876509735433
0,-0.1
2,1.999987521167029
1,-10.000582573805934
1,-20
4,2.0
0,-0.1
1,-20
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-10
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-0.1
0,-10
0,-0.1
0,-10
0,-0.1
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-1
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-1
0,-10
0,-10
0,-1
0,-1
0,-1
0,-10
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-10
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-10
0,-1
0,-1
0,-1
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
2,-10.0
2,-10.0
2,-10.0
2,-10.0
2,-10.0
2,-10.0
2,-10.0
2,-10.0
2,-1.0
2,-10.0
2,1.99998667908576
2,1.999986811558525
2,1.9999868108294563
2,1.9999868101003324
2,-1.0
2,1.999986809371154
2,1.999986809347357
2,1.9999868086419204
2,1.999986807912632
2,1.9999868071832887
2,1.9999868064538904
2,-0.9874425546564491
2,1.9999868049949292
2,-0.9882830318309924
2,1.9999868042653661
2,1.9999868042653661
2,1.9999868035357482
2,1.9999868028060752
2,-0.988730717146881
2,1.9999868013465647
2,1.999986668026833
2,1.9999868006167267
2,1.9999868005214525
2,-0.9901155140180484
2,1.9999867991495128
2,1.9999867984195097
2,1.9999867984195097
2,1.9999867976894514
2,-0.990970793080715
2,-20
2,1.9999867969593381
2,1.99998679622917
2,1.9999866621201483
2,1.9999867954989468
2,1.9999867947686685
2,1.9999867940383353
2,-20
2,1.999986793300569
2,-20
2,1.9999867925701251
2,1.9999867918396264
2,1.9999867911090725
2,1.999986656947943
2,1.9999866562098985
2,1.9999867889170806
2,-20
2,1.9999867881863065
2,1.9999866539879745
2,1.999986786709827
2,1.9999867859788867
2,1.9999867852478912
2,1.9999867845094559
2,1.9999867837783498
2,-20
2,1.9999867830471885
2,1.9999866488040121
2,1.9999867815847003
2,1.9999867808533738
2,1.999986780121992
2,1.9999867793831665
2,-0.9981698829456306
2,1.9999867779201261
2,1.9999867771885234
2,1.9999866428857225
2,1.9999867764568653
2,1.9999867757251522
2,-20
2,1.999986774993384
2,1.999986774254168
2,1.9999866399215038
2,1.9999867727903542
2,1.9999867720583646
2,-20
2,1.99998677132632
2,1.9999867705868248
2,0.5533583658862582
2,1.9999867691224582
2,1.999986768390192
2,1.9999867676578706
2,-20
2,1.9999867605833193
2,1.999986759850409
2,0.9529172404920898
2,1.999986758384423
2,1.999986757651347
2,1.99998675583978
2,1.999986601202889
2,1.9999867324828051
2,0.999767173544345
2,1.9999867228047403
2,0.9997628509692214
2,1.999986720912057
2,1.9999867119908283
2,1.9999865760488604
2,1.9999867102042286
2,1.9999865569919086
2,1.999986669786805
2,1.9999866573144567
2,1.9999866572643867
2,0.9997552874352751
2,1.999986649684918
2,1.9999865058806878
2,1.9999866271010298
2,0.999619516666816
2,1.9999866170297593
2,1.9999866004663047
2,1.999986596989481
2,1.9999865817154472
2,1.9999865767985598
2,0.9998254422770307
2,1.9999865747446695
2,1.999986566980203
2,1.9999865607378584
2,1.9999865553394516
2,0.9996166052026948
2,1.999986549226755
2,0.9997317221364682
2,0.999744183128018
2,1.9999864977137642
2,1.9999864948482136
2,1.9999864930958302
2,0.999757622674822
2,1.9999864806326528
2,1.9999864732747419
2,1.9999864673451335
2,1.9999864673240113
2,1.9999864603195037
2,0.9997543591693652
2,1.9999864485398158
2,1.9999864351204317
2,1.9999862920687628
2,1.9999864253760382
2,1.9999862724592077
2,1.999986403819015
2,1.9999863992555007
2,1.9999862529214791
2,1.9999863881785112
2,1.9999863760763714
2,1.999986369096545
2,1.999986366001573
2,0.9997717104103266
2,1.9999863626872922
2,1.9999863549516124
2,1.999986348065201
2,1.9999863406886935
2,1.9999863375287212
2,1.9999863350059097
2,0.9997475783665114
2,1.99998618990436
2,0.9998188049951587
2,1.9999861699579058
2,1.9999862985206545
2,1.999986294428579
2,0.9997377827922105
2,1.9999862829586381
2,1.9999861362770346
2,1.9999862733209173
2,1.9999862670771467
2,0.9998074698789678
2,1.9999862638269272
2,1.999986119233803
2,1.9999862579947292
2,1.9999862520407337
2,0.999681836780879
2,0.9997935561885704
2,1.9999862414922576
2,0.9997313683845958
2,1.9999862404767306
2,1.9999862351291162
2,1.9999862346877073
2,-20
2,0.9996481550515851
2,1.9999862240021051
2,0.9996374516248248
2,0.9997476159591755
2,1.999986203143538
2,0.9997530154797498
2,1.999986048314808
2,0.9995869895290809
2,1.9999861809167683
2,1.999986158729411
2,1.999986157243899
2,1.999986152705676
2,1.9999861517179474
2,1.9999861457622827
2,1.9999861388905116
2,1.9999861336111189
2,0.9997499888886495
2,1.9999861294591728
2,1.9999861149225953
2,1.9999861123597353
2,1.99998611136806
2,1.999986109879681
2,1.999986104786348
2,0.9997306788528915
2,0.9995592487320198
2,1.9999860952329085
2,1.9999860947323624
2,0.999823851428252
2,1.999986081557662
2,0.9997261706584887
2,1.9999860702972374
2,1.999985912020705
2,0.9997355361653407
2,1.9999860506130538
2,1.9999860371565332
2,1.9999860334161486
2,1.9999860313372566
2,1.9999860265271583
2,0.9997711697484679
2,0.9996406135368873
2,0.9997463738769
2,1.9999858597107045
2,1.9999858514667233
2,1.9999858435057365
2,1.9999859796570254
2,0.999772165956394
2,0.9998196529330059
2,0.9996399865184383
2,0.9997392632917973
2,0.999755880644452
2,0.9997448873896491
2,1.9999858088621745
2,-20
2,-20
2,1.9999858019406618
2,1.9999859371942408
2,1.9999859293234488
2,1.9999859247351903
2,1.999985923725086
2,0.9997360190962533
2,1.9999859130487407
2,1.9999859100076967
2,1.9999859098756188
2,1.9999859005258516
2,1.9999858932141201
2,1.9999858895381275
2,0.9998169960603749
2,0.9996698581973666
2,1.999985858640021
2,1.9999858440007419
2,0.9997367144356986
2,1.9999858349787545
2,1.999985823629225
2,0.9995328140973
2,0.9997505764328332
2,1.99998582061792
2,1.9999858007036888
2,0.9997285017461274
2,1.99998578808286
2,0.9998185295569575
2,0.9997440460350678
2,1.9999857797275968
2,1.9999856190250802
2,1.9999857570225008
2,0.9995674606568037
2,0.9997271659888393
2,1.999985732806784
2,1.999985721978543
2,0.9995728134516948
2,0.9997309680422266
2,1.999985702983037
2,1.9999857022959673
2,1.9999856902387596
2,1.999985685531729
2,0.9995707697442301
2,0.9996227683094401
2,0.9997421410872375
2,1.9999856436047974
2,1.999985632218928
2,1.9999856288748605
2,0.9997808718734444
2,1.9999856254054347
2,1.9999856147058395
2,1.9999856123641901
2,1.999985610090953
2,1.9999856078991014
2,1.9999856048877875
2,1.999985600879498
2,0.9997304817538939
2,0.9995229289313902
2,0.9995963820597569
2,1.999985577036452
2,1.9999854202729832
2,0.9997502074567974
2,1.9999855433937168
2,1.9999855418297146
2,1.9999855372201893
2,0.9995411353065201
2,1.999985526339005
2,0.9997060351797827
2,1.9999853683389428
2,0.999711575015075
2,0.999653035405303
2,1.9999853576363453
2,0.9997253263285993
2,0.9996315631681298
2,1.999985486520486
2,1.9999853317185297
2,1.9999854783974662
2,1.9999854659416805
2,1.9999854617969441
2,0.9997372843780752
2,0.9996382944944538
2,0.9997019729445086
2,0.9998089102082721
2,1.9999854390168228
2,1.9999854379735205
2,-20
2,1.9999854310259244
2,1.9999854198111464
2,1.9999854160827568
2,1.999985399252817
2,0.9997763221579132
2,1.9999853829752678
2,0.9996387558439804
2,0.9996254462527445
2,1.9999853601604807
2,1.9999853596192523
2,1.9999853585857432
2,1.9999852006150873
2,0.9997365421378697
2,1.9999853372544252
2,0.9996945336929506
2,1.999985326703161
2,1.9999853220253239
2,1.9999853202599014
2,0.9997981073446963
2,1.999985279619074
2,1.9999852794926198
2,0.9997272343744206
2,0.9997668852298858
2,1.9999852320318194
2,0.9996607293750918
2,0.9996094874307329
2,0.9996980615513488
2,1.9999851905357913
2,1.9999851847977075
2,1.9999851847897336
2,0.9997088912893383
2,1.9999850309541025
2,1.9999851638682358
2,1.9999851626562828
2,1.9999851600281668
2,1.9999851512731286
2,1.9999851458696272
2,0.999657367690081
2,0.999615727567179
2,0.9997399451289597
2,1.999985114515826
2,0.9996166245051311
2,0.9998037401857136
2,0.9997269679917897
2,0.9997153350616178
2,1.9999850697968409
2,1.9999850616820638
2,1.9999850597098516
2,1.999985052607509
2,1.9999850524460607
2,1.9999850505125303
2,1.9999848962377913
2,0.999628682335816
2,0.9998146265977429
2,0.9996102889946664
2,1.9999850173244174
2,1.9999850152306904
2,0.9998010004304544
2,1.9999849997311379
2,0.9997092843738067
2,1.9999849800181766
2,0.9997427730453281
2,1.9999849695500307
2,0.9997876611968773
2,0.9997108151665853
2,0.9996898322509767
2,0.9996959922111379
2,1.999984928528045
2,1.9999849140292458
2,0.999709965359908
2,1.9999849007469506
2,1.999984898828151
2,1.9999848976874564
2,1.9999848909068412
2,1.9999848872252664
2,1.999984883141198
2,0.9996190113752279
2,0.9996410367496522
2,1.9999847111180493
2,1.9999848501755206
2,0.9997113651215956
2,0.999611380607845
2,1.9999848404433456
2,0.999640919107311
2,0.9996893768886846
2,1.9999848061197087
2,1.9999846514747504
2,1.9999848017190223
2,1.999984800084833
2,1.9999846403631203
2,1.999984786830726
2,0.9997028028488517
2,1.9999847856146868
2,1.9999847853478847
2,0.9997617744242452
2,1.9999847716455625
2,0.9996373535573169
2,1.9999847391164334
2,0.9997610775730567
2,1.99998472774097
2,0.9998019711042418
2,0.9996145840914552
2,0.9992761275464914
2,1.9999845660182747
2,1.99998470962566
2,0.9996772536844731
2,1.999984686425173
2,0.9997367159819786
2,1.999984676896241
2,0.9995494387587468
2,0.9997795789101604
2,1.9999846443704345
2,0.9995895493048691
2,1.9999844882642361
2,1.9999846264636836
2,1.9999846195040498
2,0.9997972667344872
2,1.9999846166098674
2,1.9999846055669153
2,1.9999846035107085
2,1.9999844428777631
2,1.9999845983185605
2,0.9996127671407825
2,1.9999845930669786
2,1.9999845929975253
2,1.9999845823404159
2,0.9997039543801791
2,1.9999844231565362
2,1.9999844230990635
2,1.999984578528787
2,1.999984567363445
2,1.999984563486527
2,1.9999845533701042
2,1.9999845501443398
2,1.9999845412004662
2,1.9999843826014225
2,1.9999845386485104
2,1.9999843774173458
2,1.9999845260013396
2,1.9999844947733134
2,1.9999844890165501
2,1.9999844809036147
2,0.9996292091656263
2,0.999589245071092
2,0.9996483149550993
2,0.9993048845940404
2,-20
2,1.9999844671260996
2,-20
2,-20
2,-20
2,-20
2,-20
2,-20
2,-20
2,-20
2,0.9992114686610389
2,-20
2,-20
2,-20
2,-20
2,0.9993819825199266
2,-20
2,-20
2,-20
2,-20
2,-20
2,-20
2,-20
2,-20
2,0.9989917861481601
2,-20
2,-20
2,1.9999844254208687
2,-20
2,-20
2,-20
2,-20
2,-20
2,-20
2,-20
2,-20
2,-20
2,-20
2,0.9994051131319566
2,-20
2,-20
2,-20
2,-20
2,0.9997818041043474
2,-20
2,-20
2,-20
2,-20
2,0.9997943103158252
2,0.9997322836067709
2,-20
2,0.9996154150099854
2,-20
2,0.999382425355414
2,-20
2,-20
2,0.9995488858892762
2,0.9995736921636856
2,0.9996449395065615
2,-20
2,0.9998220566149748
2,-20
2,-20
2,0.9990174711824141
2,-20
4,2.0
2,1.99998426785416
2,-20
2,-0.9953848860335412
2,-20
2,0.9994896949270672
2,0.9992257851086248
2,0.9147835974077695
2,1.999984224543268
2,-20
2,-20
2,0.9698299610986039
2,-20
2,-20
2,-20
2,0.9148624034151471
2,0.7915293264012839
2,0.6738118116353279
2,0.6190993557625404
2,-20
2,-20
2,-20
2,0.545589456999372
2,-20
2,1.9999841527609634
2,0.3523867774097333
2,1.9999841269895873
2,1.9999841164324952
2,1.999984115490441
2,-20
2,-20
2,-0.9922333221991693
2,-1.0000650649621752
2,1.9999840850935857
2,1.9999840841489371
2,1.9999840841489371
2,1.9999839233827648
2,1.99998408320421
2,1.9999840822594046
2,1.999984081314521
2,1.9999839195555695
2,1.9999840794149728
2,1.9999840784698537
2,1.9999840775246562
2,1.9999840765698316
2,-0.9976178894435808
2,1.9999839138172155
2,1.9999840737335317
2,1.9999840727879419
2,1.9999840727879419
2,1.9999840718327209
2,1.9999840708869734
2,-20
2,0.999711780849976
2,1.9999840689952433
2,1.9999840680492607
2,1.999984066946618
2,1.9999840551363346
2,0.9995112893842925
2,1.999984053465555
2,1.9999840530040742
2,1.9999840512153844
2,-20
2,1.9999840403159932
2,1.9999840339445498
2,1.9999838537568762
2,1.999983853738974
2,1.999984015013274
2,1.9999839994477704
2,1.9999839967886535
2,1.9999839966754858
2,1.9999839941156023
2,1.9999839904012569
2,1.9999839813375997
2,0.9995811828072851
2,1.9999839601787983
2,1.9999839563833037
2,1.999983951644272
2,1.9999839370607861
2,1.9999839226195792
2,0.9996859476562464
2,1.9999837461317442
2,1.9999839067554637
2,1.9999838901296547
2,1.9999838878785852
2,1.9999838791271578
2,1.9999838659109643
2,1.9999838640188141
2,0.9996390196465055
2,1.999983858983915
2,1.9999836950631797
2,1.9999838467639883
2,1.9999838418480684
2,1.9999838417153744
2,1.9999838366077396
2,1.9999838326801536
2,1.9999838193244859
2,1.999983813965724
2,1.9999837985111646
2,1.9999837946519212
2,1.9999837612689786
2,1.9999837576470865
2,1.9999835692676275
2,1.9999837307213988
2,1.9999835619840678
2,1.9999837223176853
2,0.9996754021208265
2,1.9999837115703727
2,1.9999837036679529
2,1.999983701723521
2,1.9999836925432617
2,1.9999836887768356
2,1.9999836790270074
2,1.999983674696645
2,1.9999836745460544
2,1.9999836658769652
2,1.999983499154126
2,1.9999836434437608
2,1.9999836398931552
2,1.9999836375106068
2,1.9999836088941247
2,1.9999836088711793
2,1.9999836088505283
2,0.999524873102449
2,1.9999835719605303
2,1.9999835640719037
2,1.9999835621248345
2,1.9999835599856228
2,1.9999835598934563
2,1.9999835505964725
2,1.9999835396401748
2,1.9999835325040878
2,1.9999833592735738
2,1.9999835206643528
2,1.9999833370352875
2,1.999983489760538
2,1.9999833134689322
2,1.9999834724051369
2,1.9999834722472818
2,1.999983272496263
2,1.9999834283971691
2,1.9999832591818905
2,1.999983413696823
2,1.9999834089891435
2,1.999983399986833
2,1.9999833989006994
2,1.9999833988563176
2,1.999983380926484
2,1.9999833689472306
2,1.9999833646908372
2,1.999983361302899
2,1.9999833612677493
2,1.99998335659719
2,1.9999833463936092
2,1.9999833352248702
2,1.999983331595937
2,1.999983328959861
2,1.9999833245304286
2,1.9999833111227872
2,1.9999831331441236
2,1.9999832991809818
2,1.999983293170914
2,0.9995517596407479
2,1.9999831192206683
2,1.9999832557773172
2,1.9999832465675453
2,1.9999832439924325
2,1.9999832208571684
2,1.9999830512343564
2,1.9999832181239234
2,1.9999832170210419
2,1.9999832142580538
2,1.9999832085254396
2,1.999983178855616
2,1.999983175087706
2,1.9999831718864602
2,1.9999831706400102
2,1.9999831684718068
2,1.999983158920966
2,1.9999831577804315
2,1.9999831357403748
2,1.9999831356973896
2,1.9999831308910292
2,1.9999831245428945
2,1.9999831225438451
2,1.9999829436253096
2,1.9999830958488118
2,1.9999830940930057
2,1.9999830742311329
2,1.999983072364136
2,1.9999830678980115
2,1.999983067859586
2,1.9999830559754295
2,1.9999830547114772
2,1.9999830515158448
2,1.9999830461379828
2,1.9999830178815
2,1.9999830143829993
2,1.9999829978191976
2,1.999982982419063
2,1.999982968099919
2,1.9999829599480978
2,1.9999827877162168
2,1.999982928485215
2,1.999982926136295
2,1.999982923617397
2,1.9999829095351038
2,1.9999827158123968
2,1.9999828792967056
2,1.999982872035059
2,1.9999828605371233
2,1.9999828336399452
2,1.9999828334930336
2,1.9999828306132061
2,1.9999828129299622
2,1.9999828014368115
2,1.9999827948304811
2,1.9999827915213673
2,1.9999826176065236
2,1.9999827869251157
2,1.9999827801891898
2,1.9999827777505805
2,1.999982768373448
2,0.9997259981902101
2,1.999982756560231
2,1.9999827565331267
2,1.9999827158082073
2,1.9999827071961906
