Action,Rewards,Gain,Loss
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-0.8780168518787793,-1.0,-0.12198314812122064
0,-0.8801694265255635,-1.0,-0.11983057347443647
0,-0.8802581734787014,-1.0,-0.1197418265212986
0,-0.8805909745529684,-1.0,-0.1194090254470316
0,-0.8811826209072211,-1.0,-0.11881737909277888
0,-0.8819665523266058,-1.0,-0.11803344767339423
0,-0.8821514418123098,-1.0,-0.11784855818769024
0,-0.8826913191105651,-1.0,-0.1173086808894349
0,-0.8827726704842748,-1.0,-0.11722732951572522
0,-0.8829057909139817,-1.0,-0.11709420908601836
0,-0.8835270195859469,-1.0,-0.11647298041405311
0,-0.8838302383425013,-1.0,-0.11616976165749868
0,-0.884421884696754,-1.0,-0.11557811530324598
0,-0.8849617619950095,-1.0,-0.11503823800499043
0,-0.8855534083492621,-1.0,-0.11444659165073794
0,-0.8859010005823854,-1.0,-0.11409899941761455
0,-0.8872987650943074,-1.0,-0.11270123490569263
0,-0.889162451110203,-1.0,-0.11083754888979708
0,-0.8899537781090158,-1.0,-0.11004622189098422
0,-0.8908264564815386,-1.0,-0.10917354351846145
0,-0.8914846630506446,-1.0,-0.10851533694935545
0,-0.8931708551602643,-1.0,-0.10682914483973567
5,-0.2,,
0,-1.0159892427236765,-1.0,0.015989242723676415
2,-0.8804430629644053,-1.0,-0.11955693703559461
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-0.8798137918992752,-1.0,-0.12018620810072474
0,-0.8808077759407567,-1.0,-0.11919222405924335
0,-0.8809337719492759,-1.0,-0.11906622805072409
0,-0.8832387577521876,-1.0,-0.11676124224781241
0,-0.8844171910083385,-1.0,-0.1155828089916615
0,-0.8854399821363186,-1.0,-0.11456001786368139
0,-0.8856549165037927,-1.0,-0.11434508349620734
0,-1.008508436340008,-1.0,0.008508436340008143
2,-0.879325469958177,-1.0,-0.12067453004182307
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0014320245667527,-1.0,0.0014320245667526791
2,-0.8784229650718108,-1.0,-0.12157703492818912
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0004749435937592,-1.0,0.0004749435937592434
2,-0.8922823482440592,-1.0,-0.10771765175594082
5,-0.2,,
0,-1.0109839686167323,-1.0,0.01098396861673227
2,-0.887970941709749,-1.0,-0.11202905829025106
1,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0111999102538998,-1.0,0.011199910253899693
2,-0.8943966079174938,-1.0,-0.10560339208250627
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.017018838218462,-1.0,0.01701883821846187
2,-0.8813931407947262,-1.0,-0.1186068592052738
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0028935573025113,-1.0,0.002893557302511294
0,-1.021746676456446,-1.0,0.021746676456446005
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-0.8791740427428592,-1.0,-0.12082595725714079
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0001346634551316,-1.0,0.00013466345513159846
2,-0.8859209887432605,-1.0,-0.11407901125673943
5,-0.2,,
0,-1.004623694923622,-1.0,0.004623694923622088
2,-0.8830908464781241,-1.0,-0.11690915352187596
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-0.8824091643746783,-1.0,-0.11759083562532172
0,-0.8831307318328855,-1.0,-0.11686926816711452
0,-0.883205595242127,-1.0,-0.11679440475787295
0,-0.8848151585408223,-1.0,-0.11518484145917778
0,-0.8851445575414855,-1.0,-0.11485544245851452
0,-0.8856386560424803,-1.0,-0.11436134395751972
0,-0.8866118803626215,-1.0,-0.1133881196373785
0,-0.8871209515454644,-1.0,-0.11287904845453553
0,-0.8882663617068617,-1.0,-0.11173363829313836
0,-0.8883711704797997,-1.0,-0.11162882952020023
0,-0.8888502962989464,-1.0,-0.1111497037010536
0,-0.8891048318903679,-1.0,-0.11089516810963211
0,-0.8901454332788267,-1.0,-0.10985456672117333
0,-0.8909464717577121,-1.0,-0.10905352824228785
5,-0.2,,
0,-1.0183415352642005,-1.0,0.018341535264200418
2,-0.878900949210733,-1.0,-0.121099050789267
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-0.8765875583400028,-1.0,-0.12341244165999725
0,-0.8804042385972848,-1.0,-0.11959576140271516
5,-0.2,,
0,-1.0050882232825704,-1.0,0.005088223282570314
2,-0.8769520517094052,-1.0,-0.1230479482905948
1,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0016819839280038,-1.0,0.0016819839280037391
2,-0.8989227893903023,-1.0,-0.1010772106096977
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0213963452834722,-1.0,0.021396345283472264
2,-0.8845426932102359,-1.0,-0.1154573067897641
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0076040464185956,-1.0,0.007604046418595483
2,-0.9047522980739705,-1.0,-0.0952477019260295
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0288210736299865,-1.0,0.028821073629986604
2,-0.8918765759154978,-1.0,-0.10812342408450214
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0160516361385683,-1.0,0.016051636138568328
2,-0.8855404489012703,-1.0,-0.11445955109872978
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.009789029830744,-1.0,0.00978902983074394
2,-0.8922462297096134,-1.0,-0.1077537702903866
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.017340486912941,-1.0,0.01734048691294109
2,-0.8768624962824652,-1.0,-0.1231375037175349
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0017036745157102,-1.0,0.0017036745157101526
2,-0.8779822669779439,-1.0,-0.12201773302205605
5,-0.2,,
0,-1.0023818552072032,-1.0,0.0023818552072031904
2,-0.8768131881974227,-1.0,-0.12318681180257725
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-0.8762190177413427,-1.0,-0.12378098225865726
0,-0.8773375253791292,-1.0,-0.12266247462087072
0,-0.8789741414920428,-1.0,-0.12102585850795725
0,-0.8799713354957249,-1.0,-0.1200286645042751
0,-0.8834196475847937,-1.0,-0.11658035241520628
0,-0.8838078681511126,-1.0,-0.11619213184888738
0,-0.8840895183658931,-1.0,-0.1159104816341069
0,-0.8858859900061146,-1.0,-0.11411400999388548
0,-0.8865939216270491,-1.0,-0.1134060783729509
0,-0.8885121879547431,-1.0,-0.11148781204525696
0,-0.8902477622512279,-1.0,-0.10975223774877213
0,-0.8903391082668324,-1.0,-0.10966089173316766
0,-0.8912373440869429,-1.0,-0.10876265591305707
0,-0.8919148270360097,-1.0,-0.10808517296399037
0,-0.8940842949066158,-1.0,-0.10591570509338422
0,-0.9002805996317857,-1.0,-0.0997194003682143
0,-0.9042845999824485,-1.0,-0.09571540001755156
0,-0.9053807521697019,-1.0,-0.0946192478302981
0,-0.9075045470325058,-1.0,-0.09249545296749416
0,-0.9080526231261327,-1.0,-0.09194737687386732
0,-0.9085778627158585,-1.0,-0.09142213728414147
5,-0.2,,
0,-1.0345287938984902,-1.0,0.034528793898490104
2,-0.8756932970982487,-1.0,-0.12430670290175126
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-0.8738576948459953,-1.0,-0.12614230515400468
0,-0.8756951267864803,-1.0,-0.12430487321351974
0,-0.8770792659468398,-1.0,-0.12292073405316015
0,-0.877247503855834,-1.0,-0.122752496144166
5,-0.2,,
0,-1.0034718186674216,-1.0,0.0034718186674216507
2,-0.8751980602371798,-1.0,-0.12480193976282015
0,-0.8747308431255478,-1.0,-0.1252691568744522
5,-0.2,,
0,-1.0056232608476117,-1.0,0.00562326084761173
2,-0.8781091267698615,-1.0,-0.12189087323013852
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-0.8750954452550277,-1.0,-0.1249045547449723
0,-0.878033634588471,-1.0,-0.12196636541152907
0,-0.878332233976484,-1.0,-0.121667766023516
0,-0.8797486669709054,-1.0,-0.12025133302909459
5,-0.2,,
0,-1.0060868336787299,-1.0,0.006086833678729924
2,-0.874871543633357,-1.0,-0.1251284563666431
2,-1.0,notEmpty,0
0,-0.8743658470203157,-1.0,-0.12563415297968422
0,-0.8760503236619793,-1.0,-0.12394967633802072
0,-0.8769085311143692,-1.0,-0.12309146888563088
0,-0.8770771075782315,-1.0,-0.12292289242176843
0,-0.877138408110545,-1.0,-0.12286159188945502
5,-0.2,,
0,-1.00447493885889,-1.0,0.0044749388588899855
2,-0.874778337616473,-1.0,-0.12522166238352708
2,-1.0,notEmpty,0
0,-0.8740995560915,-1.0,-0.12590044390849997
0,-0.8779473527430712,-1.0,-0.12205264725692881
0,-0.8785990566828187,-1.0,-0.12140094331718135
0,-0.8810295290228176,-1.0,-0.11897047097718236
0,-0.882171927693669,-1.0,-0.11782807230633101
0,-0.8842957158267283,-1.0,-0.11570428417327172
0,-0.8843187171422486,-1.0,-0.11568128285775132
0,-0.8844030552991573,-1.0,-0.11559694470084265
0,-0.8849474197664757,-1.0,-0.11505258023352424
0,-0.8867108539563804,-1.0,-0.11328914604361957
0,-0.8871402118460965,-1.0,-0.11285978815390356
0,-0.8874468960530363,-1.0,-0.11255310394696368
0,-0.8876462407875474,-1.0,-0.11235375921245262
0,-0.8928905407262206,-1.0,-0.1071094592737794
0,-0.8938795972936019,-1.0,-0.10612040270639811
0,-0.8947536472833808,-1.0,-0.10524635271661921
0,-0.8951370025420556,-1.0,-0.1048629974579444
0,-0.8957350367455885,-1.0,-0.10426496325441145
0,-0.8968851025216135,-1.0,-0.10311489747838658
5,-0.2,,
0,-1.0242740549792975,-1.0,0.02427405497929744
2,-0.8739987935787193,-1.0,-0.12600120642128063
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-0.8732817116200787,-1.0,-0.12671828837992125
0,-0.8751085600679662,-1.0,-0.12489143993203379
5,-0.2,,
0,-1.0020537053927359,-1.0,0.0020537053927358823
1,-1.0,-1.0,0.0
4,-0.2,,
0,-1.0,-1.0,0.0
1,-1.0,-1.0,0.0
4,-0.2,,
0,-1.00405487381084,-1.0,0.004054873810839865
2,-0.8735112006206218,-1.0,-0.1264887993793782
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-0.8714814195956063,-1.0,-0.12851858040439368
0,-0.8751296392612461,-1.0,-0.12487036073875388
0,-0.8799341222493446,-1.0,-0.12006587775065534
0,-0.8815972125144558,-1.0,-0.11840278748554424
0,-0.8819898866048291,-1.0,-0.1180101133951709
5,-0.2,,
0,-1.0100093395585388,-1.0,0.010009339558538756
2,-0.8747215661869363,-1.0,-0.12527843381306372
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-0.8731287921053918,-1.0,-0.12687120789460812
0,-0.875195800871866,-1.0,-0.12480419912813402
0,-0.8764601873715581,-1.0,-0.1235398126284419
0,-0.8783105090784242,-1.0,-0.12168949092157573
0,-0.8836224743118866,-1.0,-0.11637752568811346
0,-0.8868605372989025,-1.0,-0.11313946270109748
0,-0.8879013432590148,-1.0,-0.11209865674098524
0,-1.015211186365197,-1.0,0.015211186365196826
2,-0.8738697369819454,-1.0,-0.12613026301805463
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.000710302184019,-1.0,0.0007103021840189115
2,-0.8844727310617674,-1.0,-0.11552726893823265
5,-0.2,,
0,-1.0096223818980232,-1.0,0.009622381898023192
2,-0.8775424480281251,-1.0,-0.12245755197187487
1,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0091757232093599,-1.0,0.00917572320935984
2,-0.8823648658721475,-1.0,-0.1176351341278525
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.006725248546344,-1.0,0.00672524854634399
0,-1.0049997241217303,-1.0,0.004999724121730289
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-0.8790340597020849,-1.0,-0.12096594029791505
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0018910129189826,-1.0,0.0018910129189826917
2,-0.8862135899982723,-1.0,-0.1137864100017277
5,-0.2,,
0,-1.0099619861812363,-1.0,0.009961986181236306
4,-0.4,,
2,-0.878064687089772,-1.0,-0.12193531291022794
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0064564394846534,-1.0,0.006456439484653292
2,-0.8811498554730334,-1.0,-0.11885014452696667
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
0,-1.0091080735898044,-1.0,0.009108073589804342
2,-0.915394446934399,-1.0,-0.08460555306560102
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0408621626350858,-1.0,0.040862162635085804
2,-0.8761215741366623,-1.0,-0.12387842586333772
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0036626732740481,-1.0,0.0036626732740480416
2,-0.8812519251701708,-1.0,-0.11874807482982917
5,-0.2,,
0,-1.0099232141767107,-1.0,0.009923214176710642
2,-0.8728734687755269,-1.0,-0.1271265312244732
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-0.8727051397782588,-1.0,-0.12729486022174122
0,-0.8730287993472611,-1.0,-0.12697120065273895
0,-0.8738111716477893,-1.0,-0.1261888283522107
0,-0.8739754698309004,-1.0,-0.12602453016909965
0,-0.8748282556384763,-1.0,-0.1251717443615237
0,-0.8783019886528218,-1.0,-0.12169801134717814
5,-0.2,,
0,-1.0106793819022113,-1.0,0.010679381902211233
2,-0.8731383314693353,-1.0,-0.1268616685306647
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-0.8716551483256121,-1.0,-0.12834485167438794
0,-0.8751309605637633,-1.0,-0.12486903943623671
0,-0.8751544645867467,-1.0,-0.12484553541325326
0,-0.876635218034698,-1.0,-0.12336478196530196
0,-0.8784842011760552,-1.0,-0.12151579882394477
0,-0.8819549619032641,-1.0,-0.11804503809673594
5,-0.2,,
0,-1.0122690999973112,-1.0,0.012269099997311277
4,-0.4,,
2,-0.8716886590754672,-1.0,-0.1283113409245328
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0025183845932948,-1.0,0.002518384593294753
2,-0.8814554515935049,-1.0,-0.11854454840649507
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
0,-1.0105305176432717,-1.0,0.010530517643271687
0,-1.004080398198425,-1.0,0.004080398198425017
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-0.8821039107869565,-1.0,-0.1178960892130435
5,-0.2,,
0,-1.003789450546622,-1.0,0.003789450546622097
2,-0.8783051763253867,-1.0,-0.12169482367461323
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-0.8782525353967934,-1.0,-0.12174746460320666
0,-0.885945561027531,-1.0,-0.114054438972469
0,-0.8866849484250077,-1.0,-0.11331505157499237
5,-0.2,,
0,-1.0202230319033254,-1.0,0.02022303190332535
4,-0.4,,
2,-0.8730788449719529,-1.0,-0.12692115502804718
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.00811265837539,-1.0,0.008112658375390127
0,-1.0056927627825327,-1.0,0.005692762782532818
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-0.873238842518877,-1.0,-0.12676115748112304
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
0,-1.0022895988646265,-1.0,0.002289598864626477
2,-0.8893995462005879,-1.0,-0.11060045379941211
0,-1.0185644135714176,-1.0,0.018564413571417474
2,-0.8735640002928786,-1.0,-0.12643599970712138
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
