id,type,size,urgency,status,assigned_machine,arrival_time,execution_time,start_time,completion_time,deadline,extended_deadline
1,TT1,16.0,BESTEFFORT,COMPLETED,gpu,0.0,"{'cpu': 2.05, 'gpu': 0.136, 'CLOUD': 0.141}",0.0,0.136,4.0,6.0
2,TT1,7.0,BESTEFFORT,COMPLETED,gpu,0.0,"{'cpu': 2.253, 'gpu': 0.135, 'CLOUD': 0.119}",0.136,0.271,4.0,6.0
3,TT2,182.0,BESTEFFORT,COMPLETED,gpu,0.198,"{'cpu': 11.244, 'gpu': 1.371, 'CLOUD': 1.172}",0.271,1.642,15.198,22.698
4,TT2,131.0,BESTEFFORT,COMPLETED,gpu,1.318,"{'cpu': 14.887, 'gpu': 1.06, 'CLOUD': 1.066}",1.642,2.702,16.318,23.818
5,TT2,163.0,BESTEFFORT,COMPLETED,cpu,1.387,"{'cpu': 14.744, 'gpu': 1.09, 'CLOUD': 1.008}",1.387,16.131,16.387,23.887
6,TT2,142.0,BESTEFFORT,MISSED,cpu,1.468,"{'cpu': 13.86, 'gpu': 1.418, 'CLOUD': 1.129}",16.131,inf,16.468,23.968
7,TT2,164.0,BESTEFFORT,COMPLETED,gpu,2.301,"{'cpu': 12.371, 'gpu': 1.05, 'CLOUD': 1.107}",2.702,3.752,17.301000000000002,24.801000000000002
8,TT2,204.0,BESTEFFORT,COMPLETED,gpu,2.383,"{'cpu': 12.373, 'gpu': 1.457, 'CLOUD': 1.003}",3.752,5.209,17.383,24.883
9,TT1,126.0,BESTEFFORT,COMPLETED,gpu,3.511,"{'cpu': 2.069, 'gpu': 0.24, 'CLOUD': 0.165}",5.209,5.449,7.511,9.511
10,TT2,124.0,BESTEFFORT,COMPLETED,gpu,3.799,"{'cpu': 10.064, 'gpu': 1.409, 'CLOUD': 1.196}",6.875,8.284,18.799,26.299
11,TT2,59.0,BESTEFFORT,COMPLETED,gpu,4.596,"{'cpu': 13.784, 'gpu': 1.426, 'CLOUD': 1.138}",5.449,6.875,19.596,27.096
12,TT1,49.0,BESTEFFORT,COMPLETED,gpu,5.488,"{'cpu': 1.17, 'gpu': 0.18, 'CLOUD': 0.15}",8.284,8.464,9.488,11.488
13,TT2,175.0,BESTEFFORT,MISSED,cpu,5.511,"{'cpu': 12.557, 'gpu': 1.069, 'CLOUD': 1.1}",23.968,inf,20.511,28.011
14,TT1,120.0,BESTEFFORT,COMPLETED,gpu,5.55,"{'cpu': 2.263, 'gpu': 0.179, 'CLOUD': 0.179}",8.464,8.643,9.55,11.55
15,TT2,160.0,BESTEFFORT,COMPLETED,gpu,6.264,"{'cpu': 13.244, 'gpu': 1.304, 'CLOUD': 1.138}",8.643,9.947000000000001,21.264,28.764
16,TT2,141.0,BESTEFFORT,COMPLETED,gpu,6.963,"{'cpu': 12.15, 'gpu': 1.17, 'CLOUD': 1.194}",9.947000000000001,11.117,21.963,29.463
17,TT2,183.0,BESTEFFORT,COMPLETED,gpu,7.296,"{'cpu': 12.239, 'gpu': 1.474, 'CLOUD': 1.097}",11.117,12.591000000000001,22.296,29.796
18,TT2,210.0,BESTEFFORT,COMPLETED,gpu,7.804,"{'cpu': 12.286, 'gpu': 1.091, 'CLOUD': 1.004}",12.591000000000001,13.682,22.804000000000002,30.304000000000002
19,TT2,149.0,BESTEFFORT,COMPLETED,gpu,8.25,"{'cpu': 15.002, 'gpu': 1.331, 'CLOUD': 1.182}",13.682,15.013,23.25,30.75
20,TT1,379.0,BESTEFFORT,MISSED,gpu,8.324,"{'cpu': 1.009, 'gpu': 0.213, 'CLOUD': 0.18}",15.013,inf,12.324,14.324
21,TT1,6.0,BESTEFFORT,MISSED,gpu,8.578,"{'cpu': 1.861, 'gpu': 0.143, 'CLOUD': 0.176}",15.013,inf,12.578,14.578
22,TT1,28.0,BESTEFFORT,MISSED,gpu,9.012,"{'cpu': 2.502, 'gpu': 0.188, 'CLOUD': 0.141}",15.013,inf,13.012,15.012
23,TT1,120.0,BESTEFFORT,MISSED,gpu,9.191,"{'cpu': 1.844, 'gpu': 0.262, 'CLOUD': 0.129}",15.013,inf,13.191,15.191
24,TT2,233.0,BESTEFFORT,COMPLETED,gpu,9.736,"{'cpu': 14.247, 'gpu': 1.081, 'CLOUD': 1.098}",15.191,16.272000000000002,24.736,32.236000000000004
25,TT2,112.0,BESTEFFORT,COMPLETED,gpu,9.943,"{'cpu': 11.451, 'gpu': 1.192, 'CLOUD': 1.057}",16.272000000000002,17.464000000000002,24.942999999999998,32.443
26,TT2,91.0,BESTEFFORT,COMPLETED,gpu,10.702,"{'cpu': 11.367, 'gpu': 1.471, 'CLOUD': 1.094}",17.464000000000002,18.935000000000002,25.701999999999998,33.202
27,TT1,49.0,BESTEFFORT,MISSED,gpu,11.046,"{'cpu': 1.512, 'gpu': 0.182, 'CLOUD': 0.132}",17.464000000000002,inf,15.046,17.046
28,TT1,387.0,BESTEFFORT,MISSED,gpu,11.049,"{'cpu': 1.997, 'gpu': 0.257, 'CLOUD': 0.118}",17.464000000000002,inf,15.049,17.049
29,TT2,156.0,BESTEFFORT,MISSED,cpu,11.22,"{'cpu': 11.584, 'gpu': 1.483, 'CLOUD': 1.133}",28.011,inf,26.22,33.72
30,TT2,128.0,BESTEFFORT,COMPLETED,gpu,11.275,"{'cpu': 14.301, 'gpu': 1.125, 'CLOUD': 1.002}",18.935000000000002,20.060000000000002,26.275,33.775
31,TT2,139.0,BESTEFFORT,COMPLETED,gpu,11.69,"{'cpu': 14.399, 'gpu': 1.405, 'CLOUD': 1.112}",20.060000000000002,21.465000000000003,26.689999999999998,34.19
32,TT2,148.0,BESTEFFORT,COMPLETED,gpu,12.578,"{'cpu': 11.321, 'gpu': 1.258, 'CLOUD': 1.048}",21.465000000000003,22.723000000000003,27.578,35.078
33,TT1,146.0,BESTEFFORT,MISSED,gpu,12.971,"{'cpu': 1.694, 'gpu': 0.166, 'CLOUD': 0.107}",22.723000000000003,inf,16.971,18.971
34,TT1,169.0,BESTEFFORT,MISSED,gpu,13.099,"{'cpu': 1.385, 'gpu': 0.178, 'CLOUD': 0.185}",22.723000000000003,inf,17.099,19.099
35,TT1,95.0,BESTEFFORT,MISSED,gpu,13.388,"{'cpu': 2.688, 'gpu': 0.206, 'CLOUD': 0.141}",22.723000000000003,inf,17.387999999999998,19.387999999999998
36,TT2,200.0,BESTEFFORT,COMPLETED,gpu,13.538,"{'cpu': 15.04, 'gpu': 1.155, 'CLOUD': 1.118}",22.723000000000003,23.878000000000004,28.538,36.038
37,TT1,103.0,BESTEFFORT,MISSED,gpu,14.169,"{'cpu': 2.269, 'gpu': 0.247, 'CLOUD': 0.123}",23.878000000000004,inf,18.169,20.169
38,TT2,208.0,BESTEFFORT,COMPLETED,gpu,15.048,"{'cpu': 11.528, 'gpu': 1.246, 'CLOUD': 1.026}",23.878000000000004,25.124000000000002,30.048000000000002,37.548
39,TT2,311.0,BESTEFFORT,COMPLETED,gpu,15.166,"{'cpu': 13.891, 'gpu': 1.242, 'CLOUD': 1.119}",25.124000000000002,26.366000000000003,30.166,37.666
40,TT2,109.0,BESTEFFORT,COMPLETED,gpu,15.346,"{'cpu': 10.78, 'gpu': 1.291, 'CLOUD': 1.136}",27.846000000000004,29.137000000000004,30.346,37.846000000000004
41,TT1,214.0,BESTEFFORT,MISSED,gpu,15.483,"{'cpu': 1.223, 'gpu': 0.11, 'CLOUD': 0.15}",26.366000000000003,inf,19.483,21.483
42,TT2,182.0,BESTEFFORT,COMPLETED,gpu,15.614,"{'cpu': 12.671, 'gpu': 1.48, 'CLOUD': 1.11}",26.366000000000003,27.846000000000004,30.614,38.114000000000004
43,TT1,447.0,BESTEFFORT,MISSED,gpu,15.635,"{'cpu': 1.153, 'gpu': 0.158, 'CLOUD': 0.129}",27.846000000000004,inf,19.634999999999998,21.634999999999998
44,TT1,90.0,BESTEFFORT,MISSED,gpu,15.946,"{'cpu': 1.993, 'gpu': 0.18, 'CLOUD': 0.186}",27.846000000000004,inf,19.945999999999998,21.945999999999998
45,TT2,82.0,BESTEFFORT,XCOMPLETED,gpu,16.106,"{'cpu': 14.992, 'gpu': 1.155, 'CLOUD': 1.104}",32.904,34.059000000000005,31.106,38.606
46,TT2,105.0,BESTEFFORT,COMPLETED,gpu,16.152,"{'cpu': 13.224, 'gpu': 1.457, 'CLOUD': 1.093}",29.137000000000004,30.594000000000005,31.152,38.652
47,TT1,498.0,BESTEFFORT,MISSED,cpu,16.164,"{'cpu': 2.248, 'gpu': 0.224, 'CLOUD': 0.131}",33.72,inf,20.164,22.164
48,TT1,559.0,BESTEFFORT,MISSED,gpu,16.635,"{'cpu': 2.355, 'gpu': 0.164, 'CLOUD': 0.18}",30.594000000000005,inf,20.635,22.635
49,TT1,559.0,BESTEFFORT,MISSED,gpu,16.679,"{'cpu': 1.018, 'gpu': 0.187, 'CLOUD': 0.183}",30.594000000000005,inf,20.679,22.679
50,TT2,133.0,BESTEFFORT,COMPLETED,gpu,17.525,"{'cpu': 11.271, 'gpu': 1.001, 'CLOUD': 1.153}",30.594000000000005,31.595000000000006,32.525,40.025
51,TT1,28.0,BESTEFFORT,MISSED,gpu,17.592,"{'cpu': 1.832, 'gpu': 0.19, 'CLOUD': 0.183}",31.595000000000006,inf,21.592,23.592
52,TT1,146.0,BESTEFFORT,MISSED,gpu,18.025,"{'cpu': 2.174, 'gpu': 0.131, 'CLOUD': 0.163}",31.595000000000006,inf,22.025,24.025
53,TT2,80.0,BESTEFFORT,COMPLETED,gpu,18.277,"{'cpu': 13.5, 'gpu': 1.309, 'CLOUD': 1.014}",31.595000000000006,32.904,33.277,40.777
54,TT1,95.0,BESTEFFORT,MISSED,gpu,18.376,"{'cpu': 2.129, 'gpu': 0.255, 'CLOUD': 0.16}",32.904,inf,22.376,24.376
55,TT1,7.0,BESTEFFORT,MISSED,gpu,18.548,"{'cpu': 1.225, 'gpu': 0.141, 'CLOUD': 0.189}",32.904,inf,22.548,24.548
56,TT1,10.0,BESTEFFORT,MISSED,gpu,18.593,"{'cpu': 1.194, 'gpu': 0.122, 'CLOUD': 0.16}",32.904,inf,22.593,24.593
57,TT1,146.0,BESTEFFORT,MISSED,gpu,19.024,"{'cpu': 1.29, 'gpu': 0.168, 'CLOUD': 0.12}",32.904,inf,23.024,25.024
58,TT1,498.0,BESTEFFORT,MISSED,gpu,19.24,"{'cpu': 1.437, 'gpu': 0.136, 'CLOUD': 0.129}",32.904,inf,23.24,25.24
59,TT1,498.0,BESTEFFORT,MISSED,gpu,19.366,"{'cpu': 2.096, 'gpu': 0.136, 'CLOUD': 0.144}",32.904,inf,23.366,25.366
60,TT1,44.0,BESTEFFORT,MISSED,gpu,19.474,"{'cpu': 2.371, 'gpu': 0.171, 'CLOUD': 0.143}",32.904,inf,23.474,25.474
61,TT1,7.0,BESTEFFORT,MISSED,gpu,19.529,"{'cpu': 2.457, 'gpu': 0.11, 'CLOUD': 0.163}",32.904,inf,23.529,25.529
62,TT1,126.0,BESTEFFORT,MISSED,gpu,19.68,"{'cpu': 2.274, 'gpu': 0.205, 'CLOUD': 0.123}",32.904,inf,23.68,25.68
63,TT1,7.0,BESTEFFORT,MISSED,gpu,19.707,"{'cpu': 1.71, 'gpu': 0.223, 'CLOUD': 0.105}",32.904,inf,23.707,25.707
64,TT2,87.0,BESTEFFORT,MISSED,cpu,19.95,"{'cpu': 14.922, 'gpu': 1.369, 'CLOUD': 1.115}",33.72,inf,34.95,42.45
65,TT1,30.0,BESTEFFORT,MISSED,gpu,20.088,"{'cpu': 2.66, 'gpu': 0.184, 'CLOUD': 0.177}",34.059000000000005,inf,24.088,26.088
66,TT2,87.0,BESTEFFORT,XCOMPLETED,gpu,20.409,"{'cpu': 10.228, 'gpu': 1.452, 'CLOUD': 1.072}",34.059000000000005,35.511,35.409,42.909
67,TT1,447.0,BESTEFFORT,MISSED,cpu,20.881,"{'cpu': 1.744, 'gpu': 0.139, 'CLOUD': 0.188}",42.45,inf,24.881,26.881
68,TT1,120.0,BESTEFFORT,MISSED,gpu,20.916,"{'cpu': 1.201, 'gpu': 0.125, 'CLOUD': 0.119}",34.059000000000005,inf,24.916,26.916
69,TT2,147.0,BESTEFFORT,XCOMPLETED,gpu,21.299,"{'cpu': 11.7, 'gpu': 1.077, 'CLOUD': 1.144}",36.800000000000004,37.877,36.299,43.799
70,TT2,123.0,BESTEFFORT,XCOMPLETED,gpu,21.34,"{'cpu': 11.867, 'gpu': 1.289, 'CLOUD': 1.021}",35.511,36.800000000000004,36.34,43.84
71,TT1,512.0,BESTEFFORT,MISSED,gpu,21.353,"{'cpu': 1.91, 'gpu': 0.181, 'CLOUD': 0.138}",36.800000000000004,inf,25.353,27.353
72,TT2,237.0,BESTEFFORT,XCOMPLETED,gpu,21.371,"{'cpu': 14.582, 'gpu': 1.338, 'CLOUD': 1.056}",39.057,40.395,36.370999999999995,43.870999999999995
73,TT1,59.0,BESTEFFORT,MISSED,gpu,21.665,"{'cpu': 1.933, 'gpu': 0.146, 'CLOUD': 0.108}",37.877,inf,25.665,27.665
74,TT1,7.0,BESTEFFORT,MISSED,gpu,21.715,"{'cpu': 1.211, 'gpu': 0.196, 'CLOUD': 0.143}",37.877,inf,25.715,27.715
75,TT2,146.0,BESTEFFORT,XCOMPLETED,gpu,22.186,"{'cpu': 13.63, 'gpu': 1.18, 'CLOUD': 1.14}",37.877,39.057,37.186,44.686
76,TT1,7.0,BESTEFFORT,MISSED,gpu,22.202,"{'cpu': 1.171, 'gpu': 0.214, 'CLOUD': 0.132}",39.057,inf,26.202,28.202
77,TT2,217.0,BESTEFFORT,XCOMPLETED,gpu,22.562,"{'cpu': 14.794, 'gpu': 1.47, 'CLOUD': 1.129}",41.551,43.021,37.562,45.062
78,TT1,13.0,BESTEFFORT,MISSED,gpu,22.567,"{'cpu': 1.961, 'gpu': 0.226, 'CLOUD': 0.116}",40.395,inf,26.567,28.567
79,TT1,44.0,BESTEFFORT,MISSED,gpu,22.638,"{'cpu': 2.107, 'gpu': 0.154, 'CLOUD': 0.165}",40.395,inf,26.638,28.638
80,TT1,387.0,BESTEFFORT,MISSED,gpu,22.713,"{'cpu': 1.37, 'gpu': 0.183, 'CLOUD': 0.109}",40.395,inf,26.713,28.713
81,TT1,120.0,BESTEFFORT,MISSED,gpu,22.744,"{'cpu': 1.026, 'gpu': 0.123, 'CLOUD': 0.19}",40.395,inf,26.744,28.744
82,TT2,171.0,BESTEFFORT,XCOMPLETED,gpu,22.908,"{'cpu': 10.107, 'gpu': 1.156, 'CLOUD': 1.057}",40.395,41.551,37.908,45.408
83,TT2,131.0,BESTEFFORT,MISSED,cpu,23.113,"{'cpu': 14.526, 'gpu': 1.246, 'CLOUD': 1.172}",42.45,inf,38.113,45.613
84,TT2,352.0,BESTEFFORT,XCOMPLETED,gpu,23.355,"{'cpu': 14.465, 'gpu': 1.286, 'CLOUD': 1.195}",43.021,44.307,38.355000000000004,45.855000000000004
85,TT1,103.0,BESTEFFORT,MISSED,cpu,23.49,"{'cpu': 1.609, 'gpu': 0.191, 'CLOUD': 0.15}",42.45,inf,27.49,29.49
86,TT2,223.0,BESTEFFORT,MISSED,gpu,23.545,"{'cpu': 13.863, 'gpu': 1.443, 'CLOUD': 1.046}",45.451,inf,38.545,46.045
87,TT1,146.0,BESTEFFORT,MISSED,cpu,23.795,"{'cpu': 2.631, 'gpu': 0.203, 'CLOUD': 0.123}",45.613,inf,27.795,29.795
88,TT1,214.0,BESTEFFORT,MISSED,gpu,23.999,"{'cpu': 1.298, 'gpu': 0.116, 'CLOUD': 0.172}",44.307,inf,27.999,29.999
89,TT1,44.0,BESTEFFORT,MISSED,gpu,24.121,"{'cpu': 1.34, 'gpu': 0.236, 'CLOUD': 0.124}",44.307,inf,28.121,30.121
90,TT1,7.0,BESTEFFORT,MISSED,gpu,24.351,"{'cpu': 2.669, 'gpu': 0.191, 'CLOUD': 0.104}",44.307,inf,28.351,30.351
91,TT1,28.0,BESTEFFORT,MISSED,gpu,24.515,"{'cpu': 1.356, 'gpu': 0.226, 'CLOUD': 0.199}",44.307,inf,28.515,30.515
92,TT1,10.0,BESTEFFORT,MISSED,gpu,24.515,"{'cpu': 1.769, 'gpu': 0.184, 'CLOUD': 0.141}",44.307,inf,28.515,30.515
93,TT1,6.0,BESTEFFORT,MISSED,gpu,24.533,"{'cpu': 1.712, 'gpu': 0.262, 'CLOUD': 0.117}",44.307,inf,28.533,30.533
94,TT2,117.0,BESTEFFORT,XCOMPLETED,gpu,24.623,"{'cpu': 13.031, 'gpu': 1.144, 'CLOUD': 1.006}",44.307,45.451,39.623000000000005,47.123000000000005
95,TT1,103.0,BESTEFFORT,MISSED,gpu,24.73,"{'cpu': 1.693, 'gpu': 0.156, 'CLOUD': 0.172}",45.451,inf,28.73,30.73
96,TT1,7.0,BESTEFFORT,MISSED,gpu,24.82,"{'cpu': 2.434, 'gpu': 0.182, 'CLOUD': 0.143}",45.451,inf,28.82,30.82
97,TT1,6.0,BESTEFFORT,MISSED,gpu,25.154,"{'cpu': 1.201, 'gpu': 0.212, 'CLOUD': 0.194}",45.451,inf,29.154,31.154
98,TT1,512.0,BESTEFFORT,MISSED,gpu,25.291,"{'cpu': 1.997, 'gpu': 0.121, 'CLOUD': 0.127}",45.451,inf,29.291,31.291
99,TT1,157.0,BESTEFFORT,MISSED,gpu,25.307,"{'cpu': 2.67, 'gpu': 0.264, 'CLOUD': 0.121}",45.451,inf,29.307,31.307
100,TT1,103.0,BESTEFFORT,MISSED,gpu,25.618,"{'cpu': 1.678, 'gpu': 0.229, 'CLOUD': 0.192}",45.451,inf,29.618,31.618
101,TT1,16.0,BESTEFFORT,MISSED,gpu,25.688,"{'cpu': 2.713, 'gpu': 0.108, 'CLOUD': 0.174}",45.451,inf,29.688,31.688
102,TT1,7.0,BESTEFFORT,MISSED,gpu,25.783,"{'cpu': 1.604, 'gpu': 0.188, 'CLOUD': 0.13}",45.451,inf,29.783,31.783
103,TT1,16.0,BESTEFFORT,MISSED,gpu,25.865,"{'cpu': 2.545, 'gpu': 0.162, 'CLOUD': 0.116}",45.451,inf,29.865,31.865
104,TT1,44.0,BESTEFFORT,MISSED,gpu,25.888,"{'cpu': 2.642, 'gpu': 0.194, 'CLOUD': 0.185}",45.451,inf,29.888,31.888
105,TT2,241.0,BESTEFFORT,MISSED,cpu,25.967,"{'cpu': 15.04, 'gpu': 1.252, 'CLOUD': 1.183}",45.613,inf,40.967,48.467
106,TT1,126.0,BESTEFFORT,MISSED,gpu,26.145,"{'cpu': 1.459, 'gpu': 0.126, 'CLOUD': 0.17}",46.045,inf,30.145,32.144999999999996
107,TT1,28.0,BESTEFFORT,MISSED,cpu,26.3,"{'cpu': 1.084, 'gpu': 0.176, 'CLOUD': 0.125}",48.467,inf,30.3,32.3
108,TT2,130.0,BESTEFFORT,XCOMPLETED,gpu,26.3,"{'cpu': 11.966, 'gpu': 1.278, 'CLOUD': 1.14}",46.045,47.323,41.3,48.8
109,TT1,120.0,BESTEFFORT,MISSED,gpu,26.519,"{'cpu': 1.487, 'gpu': 0.251, 'CLOUD': 0.112}",46.045,inf,30.519,32.519
110,TT2,56.0,BESTEFFORT,MISSED,cpu,26.558,"{'cpu': 10.2, 'gpu': 1.142, 'CLOUD': 1.012}",48.467,inf,41.558,49.058
111,TT1,10.0,BESTEFFORT,MISSED,gpu,26.652,"{'cpu': 2.069, 'gpu': 0.221, 'CLOUD': 0.187}",47.323,inf,30.652,32.652
112,TT1,379.0,BESTEFFORT,MISSED,gpu,26.685,"{'cpu': 2.665, 'gpu': 0.163, 'CLOUD': 0.102}",47.323,inf,30.685,32.685
113,TT2,249.0,BESTEFFORT,XCOMPLETED,gpu,26.699,"{'cpu': 10.778, 'gpu': 1.345, 'CLOUD': 1.083}",47.323,48.668,41.699,49.199
114,TT1,59.0,BESTEFFORT,MISSED,gpu,26.706,"{'cpu': 1.578, 'gpu': 0.148, 'CLOUD': 0.127}",48.668,inf,30.706,32.706
115,TT1,44.0,BESTEFFORT,MISSED,cpu,26.733,"{'cpu': 2.076, 'gpu': 0.148, 'CLOUD': 0.123}",48.467,inf,30.733,32.733000000000004
116,TT2,206.0,BESTEFFORT,MISSED,cpu,26.774,"{'cpu': 11.431, 'gpu': 1.358, 'CLOUD': 1.157}",49.058,inf,41.774,49.274
117,TT2,192.0,BESTEFFORT,MISSED,gpu,26.826,"{'cpu': 10.008, 'gpu': 1.457, 'CLOUD': 1.028}",48.668,inf,41.826,49.326
118,TT2,136.0,BESTEFFORT,MISSED,cpu,26.998,"{'cpu': 13.217, 'gpu': 1.114, 'CLOUD': 1.003}",49.274,inf,41.998000000000005,49.498000000000005
119,TT1,28.0,BESTEFFORT,MISSED,gpu,27.058,"{'cpu': 2.5, 'gpu': 0.173, 'CLOUD': 0.198}",49.326,inf,31.058,33.058
120,TT1,44.0,BESTEFFORT,MISSED,cpu,27.265,"{'cpu': 1.554, 'gpu': 0.268, 'CLOUD': 0.109}",49.274,inf,31.265,33.265
121,TT1,146.0,BESTEFFORT,MISSED,cpu,27.31,"{'cpu': 1.756, 'gpu': 0.192, 'CLOUD': 0.136}",49.274,inf,31.31,33.31
122,TT1,7.0,BESTEFFORT,MISSED,cpu,27.372,"{'cpu': 2.486, 'gpu': 0.166, 'CLOUD': 0.123}",49.274,inf,31.372,33.372
123,TT1,447.0,BESTEFFORT,MISSED,cpu,27.399,"{'cpu': 1.029, 'gpu': 0.191, 'CLOUD': 0.196}",49.274,inf,31.399,33.399
124,TT1,447.0,BESTEFFORT,MISSED,cpu,27.438,"{'cpu': 1.407, 'gpu': 0.118, 'CLOUD': 0.137}",49.274,inf,31.438,33.438
125,TT1,13.0,BESTEFFORT,MISSED,cpu,27.459,"{'cpu': 1.551, 'gpu': 0.229, 'CLOUD': 0.14}",49.274,inf,31.459,33.459
126,TT2,208.0,BESTEFFORT,MISSED,gpu,27.514,"{'cpu': 11.697, 'gpu': 1.023, 'CLOUD': 1.112}",49.326,inf,42.513999999999996,50.013999999999996
127,TT1,30.0,BESTEFFORT,MISSED,cpu,27.525,"{'cpu': 1.098, 'gpu': 0.156, 'CLOUD': 0.178}",49.498000000000005,inf,31.525,33.525
128,TT2,106.0,BESTEFFORT,MISSED,gpu,27.745,"{'cpu': 14.445, 'gpu': 1.284, 'CLOUD': 1.187}",50.013999999999996,inf,42.745000000000005,50.245000000000005
