Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,1000,997,3,0,897,3.2,6.800000000000001,10.0,9.173525,11.66060000000037,0.1166060000000037
1,1000,997,3,0,899,2.6,7.199999999999999,9.799999999999999,9.137641666666672,11.565997222222297,0.11802037981859488
2,1000,1000,0,0,886,3.3000000000000003,8.1,11.4,9.177849999999992,12.086695000000125,0.10602364035087827
3,1000,995,5,0,890,3.5000000000000004,7.000000000000001,10.500000000000002,8.900975000000008,11.617960555555348,0.11064724338624139
4,1000,994,6,0,877,4.9,6.800000000000001,11.700000000000001,8.80975833333334,11.80823888888894,0.10092511870845246
5,1000,995,5,0,875,5.1,6.9,12.0,8.867491666666666,12.090733888889028,0.1007561157407419
6,1000,997,3,0,852,5.3,9.2,14.5,9.04306666666666,12.79252000000005,0.08822427586206931
7,1000,1000,0,0,902,2.8000000000000003,7.000000000000001,9.8,9.367883333333326,11.884866111111235,0.12127414399093098
8,1000,993,7,0,875,3.9,7.9,11.8,8.848016666666677,11.871601111111078,0.10060678907721252
9,1000,993,7,0,888,3.5999999999999996,6.9,10.5,9.119491666666676,11.758123888888813,0.11198213227513157
10,1000,999,1,0,886,4.3,7.000000000000001,11.3,9.060716666666673,12.130363888888859,0.10734835299901646
11,1000,1000,0,0,881,4.0,7.9,11.9,9.555891666666664,12.54837388888895,0.10544852007469704
12,1000,994,6,0,875,3.5999999999999996,8.3,11.9,8.574899999999998,11.55676,0.09711563025210085
13,1000,996,4,0,899,2.8000000000000003,6.9,9.700000000000001,9.359216666666663,11.898488333333464,0.12266482817869549
14,1000,988,12,0,869,4.1000000000000005,7.8,11.9,8.974908333333332,12.159632777777956,0.10218178804855425
15,1000,996,4,0,880,4.3,7.3,11.6,9.158858333333335,12.161244444444502,0.1048383141762457
16,1000,997,3,0,887,3.8,7.199999999999999,11.0,8.734575,11.719282222222226,0.10653892929292934
17,1000,998,2,0,895,3.4000000000000004,6.9,10.3,9.04669166666666,11.70813888888899,0.1136712513484368
18,1000,998,2,0,884,3.9,7.5,11.4,9.10435833333333,12.079333333333398,0.10595906432748593
19,1000,997,3,0,860,4.8,8.9,13.7,8.911825000000007,12.45014666666658,0.09087698296836919
20,1000,995,5,0,862,4.7,8.6,13.3,8.640475000000002,12.007339444444257,0.09028074770258841
21,1000,996,4,0,893,4.0,6.3,10.3,9.268466666666665,12.055768888889068,0.11704629989212685
22,1000,990,10,0,884,3.8,6.800000000000001,10.600000000000001,8.816349999999993,11.434331666666498,0.10787105345911789
23,1000,997,3,0,881,4.1000000000000005,7.5,11.600000000000001,9.256983333333336,12.27738833333337,0.10583955459770145
24,1000,997,3,0,875,4.3,7.9,12.2,9.004399999999988,12.00115888888902,0.09837015482695918
25,1000,998,2,0,907,2.9000000000000004,6.2,9.100000000000001,9.400083333333335,11.774843888888729,0.12939388888888712
26,1000,996,4,0,885,3.4000000000000004,7.7,11.100000000000001,9.019016666666674,11.743625555555415,0.10579842842842715
27,1000,1000,0,0,896,4.0,6.4,10.4,8.963025000000007,11.679286111111136,0.11230082799145323
28,1000,999,1,0,888,3.6999999999999997,7.3999999999999995,11.1,8.872908333333324,11.634281666666519,0.10481334834834702
29,1000,993,7,0,872,4.3999999999999995,7.7,12.1,8.887066666666668,12.073698333333544,0.09978263085399625
