Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,1000,1000,0,0,400,60.0,0.0,60.0,18.954250000000002,77.12069166666663,0.12853448611111104
1,1000,1000,0,0,357,64.3,0.0,64.3,18.143983333333267,77.96940277777774,0.12125879125626399
2,1000,1000,0,0,371,62.9,0.0,62.9,18.56816666666666,80.58424166666668,0.12811485161632225
3,1000,1000,0,0,427,57.3,0.0,57.3,20.038250000000023,73.48925555555564,0.12825350009695574
4,1000,1000,0,0,395,60.5,0.0,60.5,19.27655000000001,74.80676666666693,0.12364754820936683
5,1000,1000,0,0,368,63.2,0.0,63.2,18.88285000000007,77.31827222222229,0.12233903832630107
6,1000,1000,0,0,390,61.0,0.0,61.0,18.886500000000023,75.02418888888894,0.12299047358834253
7,1000,1000,0,0,403,59.699999999999996,0.0,59.699999999999996,20.639683333333405,76.69470277777793,0.12846683882374862
8,1000,1000,0,0,340,66.0,0.0,66.0,16.191599999999976,79.43293333333338,0.12035292929292934
9,1000,1000,0,0,474,52.6,0.0,52.6,22.074749999999995,72.78821944444454,0.1383806453316436
10,1000,1000,0,0,401,59.9,0.0,59.9,19.876149999999996,77.83021944444457,0.12993358838805438
11,1000,1000,0,0,393,60.699999999999996,0.0,60.699999999999996,18.41846666666666,74.35665833333339,0.1224986133992313
12,1000,1000,0,0,392,60.8,0.0,60.8,18.195500000000063,75.75860277777774,0.12460296509502918
13,1000,1000,0,0,377,62.3,0.0,62.3,17.22018333333331,73.90671666666682,0.11863036383092589
14,1000,1000,0,0,374,62.6,0.0,62.6,17.155666666666647,75.43589999999998,0.12050463258785939
15,1000,1000,0,0,410,59.0,0.0,59.0,20.173816666666657,76.71846944444441,0.1300313041431261
16,1000,1000,0,0,410,59.0,0.0,59.0,19.200949999999963,76.09811388888872,0.12897985404896395
17,1000,1000,0,0,377,62.3,0.0,62.3,18.781366666666727,75.85479722222249,0.12175729891207461
18,1000,1000,0,0,369,63.1,0.0,63.1,18.401883333333313,78.05083055555558,0.12369386775840821
19,1000,1000,0,0,359,64.1,0.0,64.1,17.37250000000004,77.66157777777786,0.12115690760963788
20,1000,1000,0,0,431,56.89999999999999,0.0,56.89999999999999,20.538233333333327,74.25558611111094,0.1305019088068734
21,1000,1000,0,0,401,59.9,0.0,59.9,20.975933333333355,76.96718055555561,0.12849278890743843
22,1000,1000,0,0,424,57.599999999999994,0.0,57.599999999999994,21.024199999999997,74.92542499999996,0.13007886284722214
23,1000,1000,0,0,447,55.300000000000004,0.0,55.300000000000004,19.009616666666663,73.40516666666669,0.1327399035563593
24,1000,999,1,0,419,57.99999999999999,0.0,57.99999999999999,19.995099999999997,75.69331111111127,0.13050570881226084
25,1000,1000,0,0,388,61.199999999999996,0.0,61.199999999999996,18.591566666666633,74.61122500000006,0.12191376633986938
26,1000,1000,0,0,370,63.0,0.0,63.0,16.749583333333312,75.36670833333355,0.11962969576719612
27,1000,1000,0,0,432,56.8,0.0,56.8,20.683199999999974,74.53013333333308,0.13121502347417796
28,1000,1000,0,0,418,58.199999999999996,0.0,58.199999999999996,19.375866666666678,73.24998888888896,0.12585908743795354
29,1000,1000,0,0,428,57.199999999999996,0.0,57.199999999999996,20.686716666666634,74.92808333333328,0.1309931526806526
