0,1,2,3,4
625.0,0.0,0.9117766666666667,25.0,0.0
650.0,1.0,0.92625,26.0,0.0
725.0,1.0,0.9633499905799936,101.0,0.0
2600.0,0.0,0.46350911059860994,300.0,0.0
2825.0,4.0,-0.2,2825.0,0.0
4075.0,2.0,-1.254347439104145,3025.0,0.0
4275.0,2.0,-1.0,4275.0,0.0
4275.0,2.0,-1.0,4275.0,0.0
4300.0,3.0,0.6261086908045774,3063.0,0.0
3675.0,2.0,-1.0,3675.0,0.0
3675.0,2.0,-1.0,3675.0,0.0
3700.0,1.0,0.5638234395358361,1213.0,0.0
2463.0,1.0,-0.9940178527783687,3092.0,0.0
4326.0,3.0,0.5476794333134418,3084.0,0.0
4338.0,1.0,0.681937128018993,3096.0,0.0
4348.0,5.0,-0.2,4348.0,0.0
4348.0,5.0,-0.4,4348.0,0.0
4348.0,5.0,-0.8,4348.0,0.0
4363.0,1.0,0.6326555556578127,3121.0,0.0
4371.0,4.0,-1.6,4371.0,0.0
4363.0,1.0,0.5480571682321635,3121.0,0.0
4363.0,1.0,0.5165068607337724,3121.0,0.0
4096.0,3.0,-1.0,4096.0,0.0
4098.0,3.0,-1.0,4098.0,0.0
4088.0,1.0,0.6279672620285609,2846.0,0.0
4097.0,3.0,-1.0,4097.0,0.0
4098.0,3.0,-1.0,4098.0,0.0
4088.0,1.0,0.4837301057695882,2846.0,0.0
4113.0,3.0,0.6013419017646656,2871.0,0.0
4121.0,4.0,-0.2,4121.0,0.0
4124.0,2.0,-1.2542215991529362,3074.0,0.0
4313.0,1.0,0.647282733888034,3071.0,0.0
4322.0,3.0,-1.0,4322.0,0.0
4323.0,4.0,-0.2,4323.0,0.0
4323.0,4.0,-0.2,4323.0,0.0
4324.0,3.0,-1.0,4324.0,0.0
4313.0,1.0,0.6002252277839308,3071.0,0.0
4322.0,3.0,-1.0,4322.0,0.0
4348.0,5.0,-0.2,4348.0,0.0
4348.0,5.0,-0.4,4348.0,0.0
4338.0,1.0,0.6685123867835385,3096.0,0.0
4349.0,3.0,-1.0,4349.0,0.0
4338.0,1.0,0.44953374910316657,3096.0,0.0
4346.0,5.0,-0.2,4346.0,0.0
4347.0,5.0,-0.4,4347.0,0.0
4349.0,3.0,-1.0,4349.0,0.0
4338.0,1.0,0.5163748741214291,3096.0,0.0
4096.0,3.0,-1.0,4096.0,0.0
4099.0,3.0,-1.0,4099.0,0.0
4088.0,1.0,0.3920428775210749,2846.0,0.0
4096.0,3.0,-1.0,4096.0,0.0
4097.0,3.0,-1.0,4097.0,0.0
4088.0,1.0,0.4641727453778428,2846.0,0.0
4098.0,3.0,-1.0,4098.0,0.0
4088.0,1.0,0.5341587193428663,2846.0,0.0
4123.0,4.0,-0.2,4123.0,0.0
4124.0,2.0,-1.3572997629700443,3074.0,0.0
4313.0,1.0,0.45254584352596794,3071.0,0.0
3698.0,3.0,-1.0,3698.0,0.0
3688.0,3.0,0.1720824134362109,3067.0,0.0
4301.0,3.0,0.42049500667722683,3059.0,0.0
4313.0,1.0,0.42768886176675114,3071.0,0.0
3474.0,2.0,-0.5089887081261474,2949.0,0.0
4188.0,2.0,-1.0,4188.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4200.0,3.0,0.28689293467953525,2963.0,0.0
3589.0,1.0,0.1937520814514534,1097.0,0.0
2348.0,3.0,-1.0,2348.0,0.0
2373.0,4.0,-0.2,3623.0,0.0
3613.0,3.0,2.745281166222416,2992.0,0.0
3618.0,3.0,-1.0,3618.0,0.0
3619.0,3.0,-1.0,3619.0,0.0
3601.0,3.0,1.9622645754270964,2980.0,0.0
3601.0,3.0,1.4341123812431777,2980.0,0.0
3601.0,3.0,1.2708735609517454,2980.0,0.0
3601.0,3.0,0.7440779220611078,2980.0,0.0
3601.0,3.0,0.8964496126129136,2980.0,0.0
3601.0,3.0,0.9294591247494086,2980.0,0.0
3601.0,3.0,0.804791071973302,2980.0,0.0
4256.0,4.0,-0.2,4256.0,0.0
4256.0,4.0,-0.2,4256.0,0.0
4251.0,5.0,-0.4,4251.0,0.0
4250.0,3.0,0.3132033492177152,3013.0,0.0
4266.0,1.0,6.944570627442914e-07,3024.0,0.0
4263.0,1.0,0.2911243054793914,3021.0,0.0
4271.0,5.0,-0.2,4271.0,0.0
3797.0,5.0,-0.4,3797.0,0.0
3772.0,3.0,-1.0,3772.0,0.0
3773.0,3.0,-1.0,3773.0,0.0
3774.0,3.0,-1.0,3774.0,0.0
3763.0,1.0,0.17626686351685583,2521.0,0.0
3147.0,3.0,-1.0,3147.0,0.0
3138.0,3.0,-0.9644616723408602,2517.0,0.0
3143.0,3.0,-1.0,3143.0,0.0
3144.0,2.0,0.10367351240274326,2544.0,0.0
3170.0,3.0,-1.0,3170.0,0.0
3176.0,1.0,0.16521555856180237,684.0,0.0
1313.0,2.0,0.05375552601375029,788.0,0.0
1439.0,3.0,0.5574629000292947,818.0,0.0
2069.0,5.0,-0.2,2069.0,0.0
2095.0,5.0,-0.4,2095.0,0.0
2095.0,5.0,-0.8,2095.0,0.0
2095.0,5.0,-1.6,2095.0,0.0
2076.0,1.0,-0.05941993198859788,2705.0,0.0
3780.0,5.0,-0.2,3780.0,0.0
3776.0,3.0,0.1283925079801076,2534.0,0.0
3788.0,1.0,0.07026367512473941,2546.0,0.0
3773.0,3.0,-1.0,3773.0,0.0
3763.0,1.0,0.3242255884234102,2521.0,0.0
3146.0,3.0,-1.0,3146.0,0.0
3146.0,3.0,-1.0,3146.0,0.0
3147.0,3.0,-1.0,3147.0,0.0
3147.0,3.0,-1.0,3147.0,0.0
3148.0,3.0,-1.0,3148.0,0.0
3138.0,3.0,0.23158435156579765,2517.0,0.0
3751.0,0.0,-0.0304895440848868,2826.0,0.0
