Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,2000,2000,0,0,1683,15.85,0.0,15.85,30.595081944444434,38.59897638888911,0.12176333245706346
1,2000,2000,0,0,1726,13.700000000000001,0.0,13.700000000000001,30.445674999999994,36.811056249999794,0.13434692062043718
2,2000,2000,0,0,1677,16.150000000000002,0.0,16.150000000000002,31.151616666666655,39.04126388888882,0.12087078603371147
3,2000,2000,0,0,1748,12.6,0.0,12.6,31.803084722222213,37.192481249999965,0.14758921130952368
4,2000,2000,0,0,1711,14.45,0.0,14.45,31.41578888888888,37.96368888888909,0.13136224529027365
5,2000,2000,0,0,1720,14.000000000000002,0.0,14.000000000000002,30.7147138888889,37.2873826388891,0.1331692237103182
6,2000,2000,0,0,1706,14.7,0.0,14.7,31.659479166666664,37.91784027777799,0.1289722458427823
7,2000,2000,0,0,1719,14.05,0.0,14.05,31.701820833333343,38.05245277777759,0.1354179814155786
8,2000,2000,0,0,1691,15.45,0.0,15.45,31.515063888888907,38.778063888888894,0.12549535239122622
9,2000,2000,0,0,1772,11.4,0.0,11.4,31.571659722222222,36.362309722222335,0.1594838145711506
10,2000,2000,0,0,1725,13.750000000000002,0.0,13.750000000000002,30.607686111111132,37.09183750000008,0.13487940909090937
11,2000,2000,0,0,1694,15.299999999999999,0.0,15.299999999999999,30.15943333333333,38.05928611111129,0.12437675199709572
12,2000,2000,0,0,1729,13.55,0.0,13.55,31.84054027777778,37.79060624999992,0.1394487315498152
13,2000,2000,0,0,1724,13.8,0.0,13.8,30.494761111111117,36.98037708333351,0.13398687349033878
14,2000,2000,0,0,1707,14.649999999999999,0.0,14.649999999999999,31.058452777777763,38.08100000000027,0.12996928327645144
15,2000,2000,0,0,1740,13.0,0.0,13.0,30.055113888888883,36.43622638888876,0.14013933226495678
16,2000,2000,0,0,1711,14.45,0.0,14.45,31.290216666666698,38.159766666666926,0.13204071510957413
17,2000,2000,0,0,1781,10.95,0.0,10.95,31.327595833333337,35.95183333333317,0.16416362252663547
18,2000,2000,0,0,1699,15.049999999999999,0.0,15.049999999999999,32.726443055555556,39.57637916666661,0.13148298726467314
19,2000,2000,0,0,1741,12.950000000000001,0.0,12.950000000000001,31.566954166666655,37.25705000000005,0.1438496138996141
20,2000,2000,0,0,1744,12.8,0.0,12.8,32.09790555555556,37.66448541666679,0.14712689615885466
21,2000,2000,0,0,1721,13.950000000000001,0.0,13.950000000000001,32.33729722222223,38.36664374999988,0.13751485215053721
22,2000,2000,0,0,1702,14.899999999999999,0.0,14.899999999999999,31.480697222222215,37.93896736111117,0.12731197101044014
23,2000,2000,0,0,1720,14.000000000000002,0.0,14.000000000000002,31.364988888888902,37.80884236111125,0.13503157986111158
24,2000,2000,0,0,1746,12.7,0.0,12.7,30.710586111111116,36.587184027777795,0.1440440316054244
25,2000,2000,0,0,1757,12.15,0.0,12.15,31.616008333333323,36.90345625000004,0.1518660751028808
26,2000,2000,0,0,1705,14.75,0.0,14.75,30.47138611111112,37.944057638888985,0.12862392419962368
27,2000,2000,0,0,1694,15.299999999999999,0.0,15.299999999999999,31.921222222222212,38.74757638888903,0.1266260666303563
28,2000,2000,0,0,1725,13.750000000000002,0.0,13.750000000000002,32.149766666666665,38.19977291666661,0.13890826515151491
29,2000,2000,0,0,1700,15.0,0.0,15.0,32.014579166666664,38.75153611111092,0.1291717870370364
