Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,1000,677,323,0,201,47.599999999999994,0.0,47.599999999999994,13.325483333333327,58.920888888888825,0.12378338001867402
1,1000,687,313,0,181,50.6,0.0,50.6,11.480999999999991,58.79178888888893,0.11618930610452358
2,1000,695,305,0,194,50.1,0.0,50.1,13.812749999999987,59.38576944444428,0.11853446994899057
3,1000,687,313,0,213,47.4,0.0,47.4,14.597566666666673,59.38540555555555,0.12528566572902017
4,1000,670,330,0,221,44.9,0.0,44.9,16.03265,58.2827249999998,0.12980562360801737
5,1000,686,314,0,201,48.5,0.0,48.5,13.116333333333335,58.01807222222213,0.11962489117983945
6,1000,667,333,0,190,47.699999999999996,0.0,47.699999999999996,12.799366666666653,58.45758888888872,0.12255259725133905
7,1000,703,297,0,208,49.5,0.0,49.5,14.714833333333349,62.66287777777775,0.1265916722783389
8,1000,674,326,0,186,48.8,0.0,48.8,13.575116666666654,57.441499999999856,0.11770799180327839
9,1000,671,329,0,209,46.2,0.0,46.2,14.34309999999998,57.22191666666657,0.12385696248196228
10,1000,665,335,0,209,45.6,0.0,45.6,14.117516666666694,57.196655555555594,0.12543126218323594
11,1000,632,368,0,214,41.8,0.0,41.8,14.364300000000002,54.75351388888914,0.13098926767676827
12,1000,691,309,0,229,46.2,0.0,46.2,15.56544999999997,60.49328888888888,0.1309378547378547
13,1000,677,323,0,191,48.6,0.0,48.6,12.475750000000009,58.360072222222406,0.12008245313214487
14,1000,684,316,0,215,46.9,0.0,46.9,14.014866666666666,57.89967499999988,0.12345346481876307
15,1000,658,342,0,187,47.099999999999994,0.0,47.099999999999994,12.891699999999984,56.75380000000001,0.12049639065817414
16,1000,678,322,0,207,47.099999999999994,0.0,47.099999999999994,12.783933333333316,57.72323055555552,0.12255462962962956
17,1000,671,329,0,206,46.5,0.0,46.5,13.147083333333299,58.887622222222205,0.12664004778972518
18,1000,692,308,0,196,49.6,0.0,49.6,13.770883333333336,60.97170555555562,0.12292682571684603
19,1000,670,330,0,198,47.199999999999996,0.0,47.199999999999996,13.212933333333337,56.98155277777788,0.12072362876647859
20,1000,691,309,0,203,48.8,0.0,48.8,14.223349999999979,60.48448611111107,0.12394361908014562
21,1000,661,339,0,194,46.7,0.0,46.7,13.294766666666652,57.547352777777746,0.12322773614085172
22,1000,673,327,0,218,45.5,0.0,45.5,14.338066666666668,58.083924999999915,0.12765697802197784
23,1000,607,393,0,191,41.6,0.0,41.6,14.652266666666645,53.298852777777824,0.12812224225427363
24,1000,665,335,0,193,47.199999999999996,0.0,47.199999999999996,12.464899999999995,58.695005555555554,0.12435382532956689
25,1000,660,340,0,192,46.800000000000004,0.0,46.800000000000004,12.650299999999975,57.24219722222224,0.12231238722697059
26,1000,658,342,0,194,46.400000000000006,0.0,46.400000000000006,13.625316666666668,57.59786111111136,0.12413332136015377
27,1000,664,336,0,181,48.3,0.0,48.3,11.52250000000001,56.53507777777771,0.11704985047158947
28,1000,673,327,0,183,49.0,0.0,49.0,12.815733333333329,57.297286111110935,0.11693323696145089
29,1000,674,326,0,204,47.0,0.0,47.0,13.584833333333343,58.820375000000105,0.12514973404255342
